Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.102701 41.685972
1: 0.301629 55.657539
2: 0.338645 12.012505
3: 0.692660 7.419878
4: 1.361800 44.547434
5: 2.195851 31.001235
6: 2.491895 57.590566
7: 3.040226 38.933857
8: 3.101609 16.290138
9: 3.329765 50.577265
10: 3.593165 35.164996
11: 4.345928 4.712981
12: 7.195442 55.678532
13: 7.410177 66.009025
14: 7.901108 8.872145
15: 8.107448 14.390305
16: 8.566702 6.647003
17: 9.786935 31.342633
18: 10.694906 50.271551
19: 10.728009 68.238235
20: 11.445645 6.925916
21: 11.696348 33.529745
22: 11.750195 21.619567
23: 11.898410 45.699849
24: 13.360651 20.354278
25: 13.657831 64.156489
26: 13.797114 14.747658
27: 14.402402 49.157169
28: 14.487801 27.700517
29: 14.710338 31.809260
30: 16.051792 9.714029
31: 16.098530 56.872219
32: 16.685255 49.388945
33: 17.111612 6.167300
34: 17.376980 62.662519
35: 17.499291 15.845618
36: 18.649687 58.468909
37: 20.036301 60.752431
38: 20.250795 11.248524
39: 20.371658 13.744618
40: 21.434566 52.649850
41: 23.151697 47.709290
42: 23.598991 16.257929
43: 24.268690 63.865278
44: 24.591397 25.974878
45: 24.888478 35.263713
46: 25.271128 50.172964
47: 26.996705 61.071612
48: 27.479410 3.341855
49: 28.156815 37.745631
50: 28.303232 50.788079
51: 28.936721 64.522709
52: 29.085724 28.302558
53: 31.571899 65.196570
54: 32.348880 45.180782
55: 32.894571 6.853220
56: 33.706037 35.777953
57: 33.955264 46.896954
58: 34.257281 49.456797
59: 34.816677 0.327461
60: 35.187756 61.853085
61: 35.212634 32.964772
62: 36.525534 49.271564
63: 37.637839 53.191711
64: 37.669666 29.874920
65: 38.111595 19.383584
66: 38.158249 11.633792
67: 38.448022 24.589754
68: 38.728787 39.431431
69: 38.794101 55.438551
70: 39.395383 50.128086
71: 39.568386 22.161806
72: 39.866155 13.983299
73: 40.979544 59.741303
74: 41.214684 32.397067
75: 41.384343 56.807935
76: 41.434369 15.331407
77: 42.005379 13.083705
78: 42.076189 63.824920
79: 42.465475 27.582111
80: 43.306627 48.315537
81: 43.646838 8.282403
82: 43.878463 69.813815
83: 44.366878 53.158360
84: 45.027827 67.056871
85: 45.056332 61.041721
86: 45.108258 21.030065
87: 45.772409 11.190750
88: 47.016631 4.330317
89: 47.496037 53.956832
90: 47.548301 6.768962
91: 47.681069 47.226111
92: 47.689191 21.509813
93: 48.296178 56.255892
94: 48.764771 2.294950
95: 48.777147 63.215226
96: 49.320084 23.768662
97: 49.510630 38.964733
98: 49.511099 14.905967
99: 49.812370 29.017838
100: 50.513955 49.613331
101: 52.476341 2.907945
102: 53.278415 27.137086
103: 53.556989 55.755837
104: 54.399829 62.664007
105: 56.297179 26.484680
106: 56.399014 41.752733
107: 56.503268 31.865959
108: 57.074801 61.261295
109: 58.278525 13.437668
110: 58.815015 69.210804
111: 59.224252 51.491884
112: 59.449452 6.774915
113: 60.272113 49.237405
114: 60.396540 40.398681
115: 60.827098 3.303600
116: 61.462301 62.624851
117: 61.605852 54.695997
118: 61.754270 9.365510
119: 62.196763 26.237996
120: 62.240874 22.205072
121: 63.076082 56.407781
122: 63.109112 3.929224
123: 64.033480 20.725314
124: 64.376000 41.569500
125: 64.563269 68.107092
126: 65.075031 34.029489
127: 65.295106 17.814270
128: 65.617639 6.840382
129: 65.784593 57.335236
130: 66.763468 21.967529
131: 67.053401 4.885107
132: 67.385855 30.202291
