Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.541396 62.923638
1: 0.576657 22.181745
2: 0.678012 94.888071
3: 1.326035 29.419798
4: 2.103872 1.758455
5: 2.662389 37.091883
6: 2.924782 100.974752
7: 3.226638 86.705260
8: 3.524555 40.658623
9: 3.766489 58.676744
10: 5.811292 36.420530
11: 6.444228 54.374670
12: 7.267847 100.562283
13: 7.549331 44.169252
14: 7.932813 92.269519
15: 8.573095 40.597429
16: 8.599059 4.647502
17: 8.954900 60.205499
18: 9.186999 17.891943
19: 10.116193 0.433738
20: 10.207944 49.179136
21: 10.256307 68.578926
22: 10.764021 61.837692
23: 11.066967 90.617972
24: 14.120663 73.177943
25: 14.334037 56.468656
26: 14.670260 46.829115
27: 15.079201 39.965738
28: 15.330393 76.048107
29: 16.173249 64.162354
30: 16.210735 14.250973
31: 16.735495 95.705845
32: 17.179341 66.837465
33: 18.069444 33.497243
34: 19.064771 12.826221
35: 19.481709 61.482617
36: 19.694174 72.838773
37: 19.729163 49.006749
38: 19.907339 32.699801
39: 20.839717 15.094651
40: 21.119425 95.560344
41: 21.167020 51.927254
42: 21.760841 90.901494
43: 22.236315 8.474210
44: 23.188237 38.066546
45: 24.424179 101.474737
46: 25.622627 87.976022
47: 26.700039 77.312457
48: 26.813418 17.150915
49: 28.038478 40.118001
50: 29.582496 17.560675
51: 29.662884 48.919639
52: 29.979954 92.449959
53: 30.294970 84.880428
54: 30.581555 9.245146
55: 32.059564 6.116519
56: 32.465020 41.217280
57: 32.520578 25.396693
58: 32.757786 81.818001
59: 33.551158 101.160981
60: 33.897089 73.569822
61: 34.316658 58.806371
62: 34.329580 53.736927
63: 34.644488 42.647244
64: 34.726671 25.718631
65: 35.791319 98.686398
66: 37.527172 65.021641
67: 37.696411 8.091726
68: 37.749986 12.870334
69: 37.966654 92.716641
70: 38.494745 49.633104
71: 38.716640 36.386649
72: 39.823340 38.843925
73: 40.540448 43.238004
74: 41.173916 77.212392
75: 41.202490 28.019671
76: 41.260764 92.957966
77: 41.738902 4.362500
78: 41.872004 90.543019
79: 42.002236 82.711964
80: 42.417845 34.249370
81: 42.567093 70.647579
82: 44.418771 18.665330
83: 45.670445 47.381731
84: 46.977656 12.573209
85: 47.075591 60.684198
86: 47.592799 2.520920
87: 47.629895 48.231126
88: 47.813713 85.694295
89: 48.637145 30.792680
90: 48.959858 71.001950
91: 50.447362 83.513417
92: 51.542725 26.891481
93: 52.846608 18.721692
94: 52.885835 73.988009
95: 53.193157 54.994101
96: 53.373248 16.330582
97: 53.854795 36.371388
98: 54.699973 3.340401
99: 55.044015 64.734462
100: 55.678988 46.633191
101: 56.989205 23.219874
102: 57.080582 4.812689
103: 57.196898 65.635328
104: 57.562877 7.697463
105: 57.837725 94.105798
106: 58.313137 100.058017
107: 59.317749 57.833274
108: 59.460681 67.975457
109: 59.697706 97.453261
110: 59.929035 17.434265
111: 60.150715 101.615669
112: 60.539186 26.045648
113: 60.564826 65.740327
114: 61.417926 93.424666
115: 61.810901 30.695810
116: 62.321726 55.522096
117: 63.637090 94.962177
118: 63.651773 70.397986
119: 64.973088 4.827371
120: 65.538240 79.655242
121: 65.551925 7.425177
122: 65.791801 69.212394
123: 67.722797 40.848588
124: 68.041704 55.848896
125: 69.120330 95.291497
126: 69.558967 15.162049
127: 70.268386 3.028079
128: 70.589348 40.502914
129: 71.254798 78.353332
130: 71.461586 10.570599
131: 73.031720 12.708248
132: 73.392446 42.546304
