Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.058345 27.361560
1: 0.177589 12.817675
2: 0.292628 30.975160
3: 0.402235 87.007628
4: 0.529601 23.045466
5: 3.255309 22.468759
6: 3.534944 39.318805
7: 5.600777 41.987666
8: 5.830854 66.593476
9: 6.247431 47.005487
10: 6.624665 63.522246
11: 6.806934 28.615974
12: 7.891522 10.879050
13: 9.564722 54.440444
14: 10.237548 49.360576
15: 12.321583 33.737505
16: 12.859202 10.998813
17: 13.228904 8.461676
18: 14.267434 67.223599
19: 14.329702 62.974937
20: 15.821487 50.218426
21: 16.935252 29.978297
22: 18.547037 60.194895
23: 18.623327 25.614401
24: 19.937681 37.817392
25: 20.084342 33.309999
26: 20.840713 44.644307
27: 21.380277 70.762381
28: 21.793847 4.746521
29: 22.945290 57.562473
30: 23.908849 35.970902
31: 24.165004 81.338829
32: 24.326495 44.681476
33: 24.467644 28.379087
34: 25.224604 40.537174
35: 25.357850 70.425022
36: 25.658701 16.740685
37: 26.143438 77.085875
38: 26.586693 19.012126
39: 27.757306 2.347738
40: 27.869249 82.235498
41: 27.956280 93.248067
42: 28.796909 23.719078
43: 30.373501 69.002881
44: 30.494633 15.341552
45: 31.535156 3.766411
46: 32.218556 59.964702
47: 32.743140 16.126535
48: 32.817997 68.623127
49: 34.844243 29.089537
50: 35.001246 16.153730
51: 36.273307 96.879444
52: 37.163651 72.546877
53: 37.284036 29.329365
54: 37.303631 89.798414
55: 38.019642 18.843876
56: 38.088457 26.588200
57: 38.120364 76.084299
58: 38.975855 6.792993
59: 39.118853 87.319278
60: 39.812665 24.621911
61: 40.074080 58.616877
62: 40.388879 10.460158
63: 40.569992 29.474455
64: 41.129491 78.721562
65: 41.498428 27.178059
66: 41.729612 16.229916
67: 42.533724 6.142646
68: 42.743924 33.072026
69: 43.259642 19.350445
70: 43.260952 35.454820
71: 43.430392 75.472180
72: 43.754378 78.095078
73: 44.055542 97.220840
74: 44.850494 13.654387
75: 44.894400 7.049732
76: 45.200418 52.788155
77: 45.295163 68.576830
78: 45.300072 43.269714
79: 45.332393 79.424178
80: 45.387972 90.830952
81: 45.635000 86.532861
82: 46.105452 47.151697
83: 46.148573 37.819769
84: 46.611326 0.592317
85: 46.640002 92.818424
86: 48.250618 89.120896
87: 49.064046 71.932645
88: 49.216626 3.626847
89: 49.328742 46.416286
90: 49.373638 80.993758
91: 50.093212 17.480751
92: 50.138798 52.391935
93: 50.507799 77.550949
94: 50.824122 62.606149
95: 51.027723 4.778458
96: 51.799969 89.606781
97: 52.234134 55.247999
98: 52.742495 13.485879
99: 53.191566 19.432495
100: 53.558859 92.968627
101: 54.478149 49.576118
102: 54.694238 79.694737
103: 54.719182 76.415201
104: 54.873195 82.579198
105: 55.125777 32.834124
106: 55.813904 42.712041
107: 57.138456 95.169498
108: 58.546103 92.317297
109: 58.851327 31.494850
110: 58.952360 42.829328
111: 61.973621 77.239217
112: 61.998463 20.335233
113: 62.861985 45.925787
114: 63.650992 38.842007
115: 63.940716 74.487695
116: 64.304392 81.988019
117: 64.403577 25.835607
118: 64.514982 63.128701
119: 64.616051 55.402796
120: 64.618736 19.080901
121: 64.814316 14.643668
122: 65.094476 94.977423
123: 66.017613 1.020177
124: 66.116312 71.621250
125: 66.192716 64.541723
126: 67.113066 77.076473
127: 67.227312 18.717481
128: 69.005157 83.716793
129: 69.318721 79.756249
130: 69.708406 52.924579
131: 69.828767 26.757439
132: 71.174374 8.586094
