Nodes: 60
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.200651 11.015080
1: 2.085241 8.416884
2: 2.325641 31.935006
3: 2.899189 3.276931
4: 3.887291 9.447758
5: 5.012035 34.155137
6: 8.124734 33.492955
7: 8.148530 3.717506
8: 8.158968 35.494325
9: 8.257134 7.692834
10: 9.137069 20.257627
11: 9.593353 26.321097
12: 11.850871 21.479852
13: 12.954087 13.852692
14: 12.965978 24.179423
15: 13.603159 4.939071
16: 14.046373 17.660296
17: 14.407357 9.682575
18: 15.623127 13.565932
19: 16.475365 17.136928
20: 17.131160 0.964678
21: 17.314982 6.877865
22: 17.440290 9.272589
23: 19.110784 17.620570
24: 19.287580 10.327091
25: 19.943953 30.957672
26: 20.287669 13.712979
27: 20.453406 8.628675
28: 20.485567 3.262030
29: 21.340019 26.517668
30: 22.058092 10.787957
31: 22.341653 30.966483
32: 22.390426 22.897861
33: 22.559641 7.761089
34: 22.630377 15.512561
35: 24.235856 37.584566
36: 24.480144 16.277839
37: 24.960320 24.239208
38: 25.757270 33.931364
39: 25.808662 4.269287
40: 27.345795 22.091156
41: 28.463027 9.350746
42: 28.712027 23.968354
43: 28.783007 3.666114
44: 29.071230 13.171003
45: 29.285724 32.713943
46: 29.794599 17.995049
47: 31.034730 26.714879
48: 31.136626 36.783222
49: 31.646461 33.942863
50: 33.026994 18.077989
51: 33.391953 7.701223
52: 33.678621 24.644881
53: 34.506515 12.008446
54: 34.681937 21.592890
55: 35.438314 36.797784
56: 35.716343 15.299462
57: 36.920212 9.553893
58: 37.206980 32.253559
59: 37.821046 15.263151
Edges
(0,2)
(1,3)
(1,4)
(2,11)
(3,20)
(4,10)
(4,13)
(5,6)
(6,8)
(7,20)
(8,25)
(9,15)
(9,17)
(10,12)
(10,13)
(11,12)
(12,16)
(13,18)
(14,16)
(14,19)
(14,29)
(17,21)
(18,22)
(18,24)
(19,26)
(20,21)
(21,22)
(21,28)
(22,24)
(23,32)
(23,34)
(24,26)
(25,29)
(26,30)
(26,34)
(27,33)
(28,33)
(29,37)
(30,33)
(30,34)
(30,44)
(31,35)
(31,37)
(33,39)
(33,41)
(36,46)
(38,45)
(39,41)
(40,46)
(41,51)
(42,46)
(42,54)
(43,51)
(43,57)
(44,46)
(45,47)
(45,49)
(46,50)
(46,54)
(47,52)
(48,49)
(49,55)
(52,54)
(53,56)
(53,57)
(53,59)
(54,56)
(54,58)
(54,59)
(57,59)
