Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.308013 30.094614
1: 1.384545 61.797312
2: 2.035355 75.361212
3: 2.574805 17.913769
4: 3.138531 0.359053
5: 3.928138 15.052476
6: 4.814212 42.699516
7: 4.973440 58.803994
8: 6.007655 38.374059
9: 6.114607 5.230844
10: 6.481499 8.140030
11: 7.391440 18.769510
12: 8.452463 27.055659
13: 8.880877 23.243203
14: 8.886317 0.531249
15: 9.310116 59.688160
16: 10.662287 62.657344
17: 10.701385 67.429023
18: 11.280537 59.121968
19: 11.284440 40.623801
20: 11.696864 43.737240
21: 12.943866 24.609534
22: 14.356318 42.922943
23: 14.427629 51.819491
24: 15.514215 34.945499
25: 15.742570 69.052198
26: 18.516622 42.071075
27: 18.692189 4.979782
28: 18.964638 28.221572
29: 19.027089 16.258124
30: 20.104672 58.585405
31: 20.209408 19.470787
32: 20.295470 54.334738
33: 20.361492 0.378411
34: 20.741858 64.788681
35: 22.502675 58.283444
36: 24.168738 1.870247
37: 24.293434 53.064810
38: 24.929593 71.663192
39: 25.855867 28.213221
40: 26.094402 20.551977
41: 26.250088 23.369798
42: 26.302826 17.001856
43: 26.322644 49.197161
44: 27.643447 63.292267
45: 28.204237 46.795338
46: 29.177028 72.587624
47: 29.356860 37.800499
48: 30.043433 13.289676
49: 30.630932 21.512671
50: 30.654861 42.576217
51: 32.033782 66.135085
52: 32.157215 0.143813
53: 32.583816 35.165984
54: 32.620284 24.154233
55: 32.743181 48.829812
56: 33.104087 38.596367
57: 33.324209 42.733900
58: 33.421634 19.233264
59: 33.476575 14.912319
60: 33.871286 8.385815
61: 34.074905 55.352752
62: 34.103763 66.361880
63: 35.994037 58.960054
64: 36.305276 74.158589
65: 36.461610 66.877007
66: 37.282794 40.339546
67: 37.987975 32.945799
68: 39.111757 51.620709
69: 40.232144 9.617096
70: 40.297769 53.607103
71: 40.632911 44.604746
72: 41.126197 48.173535
73: 41.155050 17.835404
74: 41.432287 65.206160
75: 41.564971 35.317987
76: 42.201372 58.176129
77: 42.274647 15.752726
78: 42.558219 22.808781
79: 42.851095 74.598785
80: 43.230765 39.584046
81: 45.217564 10.924937
82: 45.319327 48.642985
83: 45.568790 13.551786
84: 45.641539 43.410183
85: 47.150156 33.174311
86: 47.592675 7.005794
87: 47.717765 38.802136
88: 47.778052 59.571123
89: 48.236600 14.033710
90: 48.845627 25.715297
91: 49.729350 45.379750
92: 50.097755 36.161463
93: 53.503303 61.580948
94: 53.508686 39.817146
95: 53.689738 66.580663
96: 53.850616 6.766654
97: 55.044739 9.267102
98: 55.047956 15.476499
99: 55.129509 28.722862
100: 56.618641 30.556379
101: 57.116724 62.316681
102: 57.177444 25.315188
103: 58.752543 17.143786
104: 58.944458 0.900594
105: 59.051887 41.713333
106: 59.137654 28.371214
107: 59.785289 14.187005
108: 60.869352 30.276450
109: 61.395883 68.425299
110: 61.756554 41.421158
111: 61.779462 3.162671
112: 62.127408 73.774344
113: 62.863522 55.974983
114: 63.036099 21.910298
115: 63.404136 48.362855
116: 63.415187 60.271343
117: 63.580310 63.979070
118: 63.663587 1.636108
119: 64.355007 46.028109
120: 64.797619 39.906047
121: 65.175392 14.629523
122: 66.176697 71.746447
123: 66.292741 4.546529
124: 66.671151 20.866566
125: 66.743581 60.257161
126: 66.823133 24.698299
127: 67.024084 18.464232
128: 68.019717 31.801536
129: 68.117286 66.114794
130: 68.519423 26.359552
131: 68.930438 56.480096
132: 69.978602 74.592002
