Nodes: 20
Protection radius: 1.000000
Disaster radius: 0.500000
0: 2.052117 0.397961
1: 2.670059 11.323135
2: 3.335228 2.681967
3: 3.377934 8.983057
4: 3.906643 6.187724
5: 5.569671 1.033621
6: 5.801504 3.743736
7: 7.271376 6.295261
8: 7.366580 11.663396
9: 7.659155 14.090765
10: 7.696303 2.470103
11: 8.645247 4.554311
12: 9.683608 8.904899
13: 10.050953 0.054288
14: 10.662549 5.341538
15: 11.022812 11.592844
16: 12.393239 8.172334
17: 14.341167 2.634635
18: 14.344306 5.165263
19: 15.030358 14.356478
Edges
(0,1)
(0,3)
(0,13)
(1,3)
(2,4)
(3,4)
(3,7)
(3,8)
(4,6)
(4,7)
(5,10)
(5,13)
(7,11)
(8,9)
(8,12)
(8,15)
(9,15)
(10,11)
(10,13)
(11,13)
(11,14)
(14,17)
(15,16)
(15,19)
(16,18)
(18,19)
