Nodes: 60
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.404562 31.853455
1: 2.049233 23.370901
2: 2.103592 2.904649
3: 2.862944 34.778062
4: 2.910254 19.713372
5: 3.061177 9.725897
6: 3.781825 1.086172
7: 4.659115 26.455579
8: 4.900809 21.398671
9: 5.179315 15.490790
10: 5.710427 5.416293
11: 6.046084 23.974200
12: 7.097715 6.952485
13: 7.178468 9.159465
14: 7.221332 19.691400
15: 7.855832 14.786170
16: 8.211342 33.652362
17: 8.655546 23.417408
18: 9.683888 5.401253
19: 10.312734 11.002377
20: 10.724133 21.290238
21: 11.785010 6.176921
22: 12.147823 1.777215
23: 12.221606 33.303471
24: 12.501231 28.091831
25: 12.736938 10.717296
26: 14.351499 31.747970
27: 14.396954 13.735991
28: 15.511769 4.052396
29: 15.561576 7.552185
30: 15.661300 24.992488
31: 16.781146 11.017760
32: 17.960918 15.530148
33: 18.075825 31.976326
34: 18.434797 29.691171
35: 18.591001 19.698906
36: 18.838566 13.485150
37: 19.066083 11.305212
38: 20.781655 0.998235
39: 21.228893 13.888602
40: 21.991948 21.338533
41: 22.338355 7.743743
42: 22.625517 4.559199
43: 22.924864 31.699765
44: 24.072924 9.699465
45: 24.650254 25.769452
46: 24.790362 20.064510
47: 25.107941 6.074210
48: 25.412910 12.870457
49: 26.390909 1.993716
50: 26.429984 27.456423
51: 27.941935 10.245006
52: 28.956841 12.546832
53: 29.815247 32.938250
54: 30.347966 1.871860
55: 32.260177 33.250764
56: 33.924929 17.990183
57: 33.953112 27.516368
58: 34.088197 23.367601
59: 34.378543 12.357784
Edges
(0,2)
(1,2)
(1,8)
(2,6)
(3,16)
(3,55)
(4,5)
(5,9)
(5,10)
(5,13)
(6,38)
(7,11)
(7,17)
(7,24)
(8,17)
(9,15)
(12,13)
(13,18)
(13,21)
(14,15)
(15,20)
(16,23)
(16,24)
(18,22)
(19,21)
(19,25)
(21,25)
(23,24)
(23,55)
(24,26)
(24,34)
(25,27)
(26,33)
(26,34)
(27,32)
(27,36)
(28,38)
(29,42)
(30,40)
(30,45)
(31,36)
(34,43)
(35,40)
(36,39)
(37,41)
(38,49)
(39,40)
(39,48)
(41,44)
(41,47)
(42,47)
(43,45)
(43,50)
(43,53)
(44,47)
(44,48)
(44,51)
(46,52)
(46,56)
(49,54)
(50,53)
(51,52)
(51,59)
(52,56)
(52,59)
(53,55)
(55,57)
(56,59)
(57,58)
(58,59)
