Nodes: 60
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.444341 32.553146
1: 0.963474 24.049291
2: 1.425585 11.861784
3: 1.914645 21.630013
4: 2.327076 16.477270
5: 3.263268 8.186119
6: 4.851440 15.288776
7: 5.051039 9.796403
8: 6.115145 30.056634
9: 6.182103 2.576217
10: 7.251175 6.251318
11: 7.754137 22.222080
12: 8.653127 30.492273
13: 8.884479 18.744837
14: 9.098826 27.386194
15: 10.005706 6.123113
16: 10.066193 20.654742
17: 10.216300 15.834447
18: 12.140874 28.579104
19: 12.352175 3.939262
20: 12.372620 10.120620
21: 13.271371 12.693207
22: 13.388556 23.416579
23: 14.397096 30.397534
24: 15.264093 4.166056
25: 16.785262 9.042863
26: 17.093236 26.876248
27: 17.672075 16.780001
28: 18.047440 19.079951
29: 18.713655 7.851214
30: 19.282192 28.181463
31: 19.302937 0.615967
32: 19.552298 22.900668
33: 19.554618 31.006254
34: 20.298201 3.754388
35: 20.789954 26.050032
36: 20.962722 10.816728
37: 21.607794 29.136233
38: 21.736070 0.912707
39: 23.185119 23.570061
40: 23.492638 10.054750
41: 23.727665 3.424880
42: 24.027218 31.229776
43: 24.875880 27.035795
44: 24.961603 19.999152
45: 25.265571 12.905111
46: 26.873070 18.527361
47: 27.067590 31.927238
48: 27.118841 14.843950
49: 27.326054 1.324146
50: 27.645767 8.717611
51: 27.768547 29.616390
52: 27.797562 3.456490
53: 28.103239 12.801817
54: 29.130856 27.549376
55: 29.833468 10.589536
56: 30.210268 29.626568
57: 31.325456 16.708802
58: 32.190219 10.646874
59: 32.962880 1.890741
Edges
(0,1)
(0,2)
(0,47)
(1,3)
(2,16)
(3,11)
(3,16)
(4,16)
(5,6)
(5,7)
(5,13)
(6,13)
(6,16)
(7,13)
(8,11)
(8,22)
(8,23)
(8,29)
(8,36)
(8,38)
(9,13)
(9,15)
(9,19)
(9,20)
(9,24)
(9,31)
(10,16)
(12,23)
(12,33)
(12,47)
(13,16)
(14,23)
(14,26)
(16,17)
(16,24)
(16,31)
(17,20)
(18,23)
(21,24)
(22,26)
(22,28)
(22,37)
(25,31)
(26,33)
(26,37)
(27,37)
(27,43)
(28,32)
(30,33)
(30,42)
(34,36)
(35,43)
(36,40)
(38,40)
(39,41)
(39,43)
(40,41)
(41,44)
(41,45)
(41,49)
(42,43)
(42,47)
(43,47)
(43,49)
(44,49)
(45,49)
(46,50)
(46,59)
(47,54)
(47,56)
(48,49)
(49,59)
(51,54)
(51,55)
(51,59)
(52,59)
(53,59)
(56,58)
(57,59)
(58,59)
