Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.183580 60.302790
1: 0.226733 9.809845
2: 0.574593 47.806490
3: 0.776721 29.264229
4: 0.988510 12.564461
5: 1.487883 57.455827
6: 1.894913 84.331547
7: 2.158399 25.472973
8: 2.707370 10.134074
9: 2.712966 39.420302
10: 3.037474 41.415027
11: 3.128202 55.150474
12: 3.404383 64.629919
13: 4.228933 79.487755
14: 4.533799 58.962504
15: 4.621817 76.791253
16: 5.074486 14.612943
17: 6.220207 31.362913
18: 7.361751 14.548782
19: 7.878294 47.231687
20: 8.374927 55.680848
21: 8.540585 78.624636
22: 9.628526 17.822993
23: 10.090701 69.202801
24: 10.362982 12.920982
25: 11.381281 32.715433
26: 11.900978 23.724629
27: 12.641960 76.752925
28: 14.039381 0.723747
29: 16.064189 63.855590
30: 16.588607 3.394131
31: 17.316927 46.028216
32: 17.417778 13.449403
33: 17.641592 8.969295
34: 18.332212 18.922825
35: 19.598082 76.861286
36: 20.111650 7.356903
37: 20.281303 38.437751
38: 20.481904 46.082289
39: 21.000269 11.629651
40: 21.422085 61.988006
41: 21.701268 43.081646
42: 22.214669 56.828736
43: 22.791928 69.750965
44: 22.888786 35.461467
45: 24.275297 13.027035
46: 24.673567 5.310520
47: 24.911518 28.136750
48: 25.246240 33.371786
49: 25.662708 16.485764
50: 25.786691 58.102833
51: 26.276182 31.468482
52: 26.329076 0.228908
53: 26.441671 70.392546
54: 27.036507 45.583503
55: 27.499184 59.291791
56: 27.566074 61.320056
57: 28.645759 23.197908
58: 28.773068 8.762022
59: 28.819188 49.657422
60: 29.607147 4.826560
61: 29.741150 71.023673
62: 29.760193 33.251768
63: 29.799980 67.493168
64: 31.076001 30.182667
65: 31.538185 50.205111
66: 31.708441 84.568558
67: 31.872899 38.298567
68: 31.899318 57.717840
69: 32.921478 5.326355
70: 33.131110 34.518984
71: 33.141324 17.658578
72: 33.893187 58.917801
73: 34.872944 38.148423
74: 36.368625 17.626597
75: 36.831664 86.527532
76: 37.077122 81.912347
77: 37.833547 1.848876
78: 37.932418 70.696714
79: 38.292024 79.053420
80: 39.485488 11.288788
81: 39.538599 75.421618
82: 39.624651 14.949166
83: 40.152541 49.979029
84: 40.377810 2.931683
85: 40.807239 71.629529
86: 42.621772 20.775522
87: 42.649369 87.631651
88: 42.732004 7.601726
89: 42.898066 3.538988
90: 43.081047 66.992748
91: 43.133070 53.786403
92: 44.731449 46.067993
93: 44.809170 20.817541
94: 44.943907 76.455217
95: 45.039706 78.563741
96: 45.554849 23.541434
97: 45.727326 1.554706
98: 46.052322 74.405940
99: 46.695024 87.669710
100: 47.266063 53.654184
101: 47.449726 55.788067
102: 47.632388 20.551146
103: 47.877092 14.509483
104: 48.107166 9.540786
105: 48.235508 78.908271
106: 48.309911 5.500660
107: 48.654856 81.496688
108: 48.979947 3.510032
109: 49.269061 31.360581
110: 49.462124 36.106659
111: 50.271425 49.826441
112: 50.690787 60.888293
113: 50.741083 19.344405
114: 51.601167 11.851371
115: 51.944692 66.447918
116: 52.166301 5.004575
117: 53.515589 63.556989
118: 56.254142 32.038731
119: 57.221391 15.746032
120: 57.890501 0.754549
121: 58.407877 75.182284
122: 58.522815 4.213699
123: 58.795736 66.988337
124: 61.493899 86.962541
125: 62.456789 26.323086
126: 62.460402 38.595564
127: 62.618209 22.464179
128: 62.711753 20.263821
129: 63.066986 70.778257
130: 63.317390 58.744851
131: 63.841778 5.215099
132: 65.847323 23.052835
