Nodes: 60
Protection radius: 1.000000
Disaster radius: 0.500000
0: 1.606954 3.769100
1: 2.055676 14.562416
2: 2.206894 20.190241
3: 2.395469 24.786016
4: 2.413507 7.003128
5: 2.568460 30.140084
6: 4.090097 33.961028
7: 4.465912 28.039507
8: 5.539713 6.346051
9: 5.907910 22.359411
10: 6.214568 9.969847
11: 6.252248 12.703661
12: 6.511351 15.156371
13: 7.329658 19.347770
14: 8.347848 29.812524
15: 8.367153 15.937842
16: 8.540275 6.689463
17: 8.843745 13.918286
18: 8.989069 33.799901
19: 9.739296 8.421462
20: 10.083573 1.039140
21: 11.381484 21.031841
22: 11.569591 27.975124
23: 11.594873 2.562816
24: 12.002939 18.362827
25: 12.598571 30.500743
26: 12.664688 5.416668
27: 12.748250 0.662990
28: 13.578939 14.771440
29: 13.991716 18.129902
30: 15.424590 0.626001
31: 15.461503 6.072094
32: 18.242933 8.080553
33: 19.163052 21.508433
34: 19.334953 30.544537
35: 19.566578 16.308688
36: 20.645466 23.000078
37: 21.310456 32.641346
38: 21.354510 8.995176
39: 21.435087 17.214489
40: 22.830690 6.633481
41: 22.983877 1.942459
42: 23.704735 29.451942
43: 23.947775 4.408467
44: 24.668675 13.176545
45: 25.025983 9.564571
46: 25.726915 1.658743
47: 26.498226 30.179144
48: 28.034910 24.809713
49: 28.103067 6.526477
50: 28.658092 10.455968
51: 30.160088 12.152803
52: 30.439442 5.320905
53: 31.455128 17.579680
54: 31.499176 15.350369
55: 31.613692 10.773934
56: 31.744224 33.016523
57: 31.805776 23.749979
58: 32.752134 5.626247
59: 33.781192 29.260904
Edges
(0,4)
(0,5)
(1,2)
(2,5)
(2,9)
(2,13)
(3,9)
(4,10)
(5,6)
(5,14)
(6,14)
(7,9)
(7,14)
(8,16)
(8,20)
(9,14)
(10,16)
(10,17)
(11,17)
(12,15)
(13,15)
(14,22)
(15,24)
(16,23)
(16,26)
(17,19)
(18,37)
(19,28)
(20,27)
(21,22)
(21,29)
(21,33)
(22,25)
(22,33)
(23,27)
(24,29)
(25,34)
(25,37)
(27,30)
(29,33)
(31,32)
(31,41)
(32,40)
(32,41)
(33,39)
(34,42)
(35,38)
(36,48)
(37,42)
(37,56)
(38,40)
(38,44)
(38,45)
(39,53)
(40,49)
(43,46)
(44,45)
(44,54)
(45,49)
(46,49)
(47,56)
(47,59)
(48,53)
(49,52)
(50,55)
(51,54)
(53,54)
(53,57)
(55,58)
(58,59)
