Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.586556 2.391961
1: 0.604158 14.841443
2: 0.695752 12.030071
3: 1.542711 28.023207
4: 3.123771 36.636301
5: 3.567032 6.558488
6: 3.635781 64.020585
7: 3.799732 60.261197
8: 3.895535 19.838209
9: 4.442200 57.601739
10: 4.499792 12.717189
11: 4.542459 44.037083
12: 5.306163 47.661848
13: 5.349935 40.593713
14: 6.529621 51.916366
15: 6.644817 63.122329
16: 6.853044 23.984740
17: 6.892068 68.101231
18: 7.812986 7.447596
19: 8.780398 63.603603
20: 9.760884 38.000707
21: 9.839188 8.189812
22: 10.317632 44.424537
23: 10.374810 3.283979
24: 11.747353 16.542313
25: 12.108437 6.259983
26: 12.668846 57.352561
27: 12.716520 54.062395
28: 14.174804 65.420441
29: 14.241751 11.237379
30: 14.301494 6.123440
31: 14.716702 38.942581
32: 14.721668 61.879677
33: 14.999602 31.031355
34: 15.205852 16.791810
35: 16.052048 37.337426
36: 16.222587 52.068477
37: 17.673671 57.592934
38: 18.268408 61.528259
39: 18.556229 34.768244
40: 18.816588 52.298543
41: 19.093896 25.567076
42: 19.125977 29.070353
43: 20.237745 5.892719
44: 21.059736 23.574570
45: 21.067283 10.123187
46: 21.123550 27.586931
47: 21.684972 4.106738
48: 22.230170 1.156178
49: 22.840376 37.957725
50: 23.060935 59.708235
51: 23.162622 43.592772
52: 23.686916 14.807300
53: 24.007372 52.902567
54: 24.220913 46.841089
55: 24.322718 66.377763
56: 24.331109 50.335548
57: 24.527894 12.990949
58: 24.577007 6.108008
59: 25.501511 40.382768
60: 25.968487 45.300787
61: 28.381561 22.764193
62: 28.427263 10.650523
63: 28.867722 4.148824
64: 29.079910 67.658582
65: 29.727303 48.233992
66: 31.633252 59.733267
67: 33.385972 14.474992
68: 33.622515 10.025981
69: 33.901392 26.200778
70: 34.063314 1.764419
71: 34.641521 24.342478
72: 34.701536 6.979633
73: 34.993001 32.707175
74: 35.093589 50.815980
75: 36.034054 0.521377
76: 36.398960 56.530570
77: 36.605659 27.249156
78: 36.629057 64.034425
79: 37.020723 40.506295
80: 37.036803 19.041654
81: 37.571493 52.828246
82: 38.065145 6.517772
83: 38.576412 8.665763
84: 38.791220 61.535565
85: 39.354901 28.533513
86: 39.537290 48.283878
87: 39.720766 40.252398
88: 40.013213 63.604680
89: 40.190107 67.239809
90: 40.876252 12.056481
91: 42.077178 39.767577
92: 42.871113 47.548961
93: 43.110810 7.031029
94: 43.189751 34.879852
95: 44.093859 14.513178
96: 44.181603 37.420235
97: 44.303591 43.133237
98: 45.115918 19.382556
99: 45.872954 41.304548
100: 46.510319 63.717725
101: 47.507247 10.527849
102: 47.552632 35.298355
103: 47.693531 60.014862
104: 47.957388 52.402575
105: 48.507863 25.223646
106: 48.859412 57.827512
107: 49.918433 4.482091
108: 50.053809 41.297481
109: 51.810116 2.018323
110: 52.703921 62.490237
111: 52.706708 57.632189
112: 53.178614 68.893750
113: 54.293999 13.049051
114: 54.441173 42.417120
115: 54.727390 17.564005
116: 56.379081 38.880807
117: 56.501802 62.808862
118: 56.589588 23.533515
119: 56.694165 28.143048
120: 57.028031 11.127044
121: 57.236268 32.784440
122: 57.939295 13.136641
123: 58.913327 24.343394
124: 59.054562 14.871123
125: 59.888851 22.561811
126: 61.594080 15.810011
127: 62.414588 47.461540
128: 62.900600 35.795353
129: 62.951433 29.181462
130: 62.995976 63.221570
131: 64.879033 24.274823
132: 65.079177 50.189481
133: 66.129963 54.546575
134: 67.139187 49.269166
135: 67.290953 66.411773
136: 67.415745 24.565740
137: 67.867595 53.088851
138: 67.883701 31.314126
139: 68.227370 28.116124
Edges
(0,2)
(1,7)
(1,8)
(2,5)
(2,23)
(3,8)
(3,29)
(3,34)
(4,13)
(4,20)
(4,41)
(4,44)
(4,46)
(4,71)
(6,19)
(6,32)
(6,38)
(9,11)
(9,15)
(10,23)
(10,29)
(11,60)
(11,65)
(12,15)
(12,26)
(12,56)
(13,35)
(14,26)
(15,37)
(16,61)
(17,19)
(17,89)
(18,29)
(20,39)
(21,23)
(22,60)
(23,25)
(23,30)
(23,47)
(23,70)
(23,72)
(24,34)
(25,61)
(27,110)
(28,50)
(30,68)
(31,35)
(32,37)
(32,50)
(33,80)
(36,40)
(39,60)
(40,56)
(42,80)
(43,83)
(43,101)
(45,101)
(48,109)
(49,71)
(50,55)
(51,60)
(52,61)
(53,74)
(54,60)
(55,66)
(55,117)
(57,67)
(57,90)
(58,83)
(59,69)
(60,69)
(62,101)
(63,101)
(63,109)
(64,112)
(69,74)
(70,109)
(71,73)
(71,76)
(71,77)
(71,79)
(71,95)
(75,109)
(76,87)
(76,103)
(76,107)
(78,84)
(78,100)
(80,95)
(81,103)
(82,107)
(84,110)
(85,98)
(86,92)
(86,106)
(86,110)
(88,100)
(90,101)
(91,94)
(91,104)
(91,107)
(91,110)
(91,121)
(93,101)
(95,98)
(96,102)
(96,121)
(97,108)
(97,116)
(97,117)
(99,121)
(105,109)
(109,121)
(109,126)
(109,131)
(110,111)
(112,117)
(112,130)
(113,115)
(114,116)
(115,127)
(118,127)
(119,130)
(120,131)
(122,123)
(122,124)
(122,127)
(122,132)
(124,137)
(124,138)
(125,128)
(125,137)
(126,136)
(126,139)
(127,133)
(129,137)
(134,138)
(135,137)
(137,139)
