Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.603485 18.329402
1: 1.043524 56.173149
2: 1.475621 23.514494
3: 1.910955 11.572345
4: 2.375777 65.890055
5: 2.696415 52.911658
6: 3.404441 8.089769
7: 3.431144 26.827071
8: 3.477203 49.701584
9: 3.809002 75.330412
10: 4.018645 43.620429
11: 4.087371 29.814148
12: 5.854984 89.245890
13: 6.231833 46.806411
14: 7.291833 22.702643
15: 7.684479 90.113271
16: 7.722904 30.454677
17: 8.266380 43.737048
18: 8.540565 65.747741
19: 9.124736 27.043505
20: 9.646098 4.235635
21: 9.854536 77.843958
22: 9.883021 11.525191
23: 10.694268 69.077867
24: 11.507462 74.801217
25: 12.383682 71.308853
26: 12.515990 86.649425
27: 13.445893 34.278339
28: 13.535806 20.879658
29: 14.025988 59.819325
30: 14.805126 12.965832
31: 14.850397 31.901045
32: 15.009023 22.238217
33: 15.825401 39.069675
34: 15.888919 4.165776
35: 16.100547 0.524120
36: 16.126226 57.624622
37: 16.774916 51.715770
38: 16.872433 24.398391
39: 19.120199 35.540825
40: 19.758468 73.028311
41: 20.060133 91.083749
42: 20.807481 38.885217
43: 20.904908 16.937931
44: 21.488960 0.698528
45: 21.656333 35.657878
46: 21.684453 20.784786
47: 21.870891 28.126937
48: 22.127713 71.045980
49: 22.906340 86.764778
50: 23.927208 68.099928
51: 24.042758 46.679861
52: 24.289395 38.066671
53: 25.610213 13.722914
54: 26.938278 24.923553
55: 27.007573 48.861479
56: 27.083041 9.722371
57: 27.661319 30.159041
58: 27.817922 15.490594
59: 28.152946 44.731806
60: 28.522778 11.811630
61: 28.577851 82.211162
62: 29.957890 61.901704
63: 30.816636 65.180429
64: 31.435468 0.240518
65: 31.659752 13.560806
66: 32.286206 17.818440
67: 32.510325 50.422508
68: 32.751976 27.628825
69: 32.851525 76.144200
70: 33.633757 90.323844
71: 35.052684 54.266592
72: 35.172399 16.292731
73: 35.204049 61.240183
74: 36.328596 32.862557
75: 36.432544 6.719189
76: 36.887716 63.091948
77: 39.006841 66.064778
78: 39.011844 32.030105
79: 39.365992 89.013209
80: 39.445095 53.035968
81: 41.088090 42.614287
82: 41.361271 27.153469
83: 42.477648 85.357940
84: 43.726023 72.464762
85: 43.774248 37.809893
86: 43.815556 57.232145
87: 44.423465 1.196948
88: 44.581753 16.385613
89: 45.430335 9.501524
90: 45.945270 18.855480
91: 46.930354 16.923096
92: 46.965795 49.641905
93: 47.514784 27.332863
94: 47.842277 70.396764
95: 47.876708 2.732616
96: 47.906768 80.549158
97: 48.402514 20.244245
98: 48.946886 25.503128
99: 49.128936 40.948160
100: 49.191004 33.791870
101: 49.621523 16.537394
102: 50.097856 7.833194
103: 50.297433 72.302585
104: 51.615974 0.123065
105: 51.717757 5.683206
106: 52.211010 23.495543
107: 52.355637 72.297026
108: 54.535730 48.213079
109: 54.551383 19.435643
110: 54.682694 11.407477
111: 54.937619 23.591032
112: 55.032624 4.281999
113: 55.565200 50.126014
114: 55.631974 73.847887
115: 56.056973 62.984488
116: 56.181757 88.197713
117: 56.413667 80.417149
118: 56.487573 9.896206
119: 57.152812 33.364833
120: 57.429863 27.581084
121: 59.101726 82.250888
122: 59.103459 71.695495
123: 60.060077 88.073419
124: 61.001427 14.044585
125: 62.452694 40.993407
126: 63.333001 70.126163
127: 63.471745 2.265861
128: 63.879570 6.108768
129: 64.521711 80.055746
130: 64.931230 84.431307
131: 65.463661 8.131207
132: 66.733669 14.979720
