Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.380512 70.528724
1: 0.868416 57.241292
2: 0.994968 4.059002
3: 2.319990 86.575474
4: 2.342721 93.498981
5: 2.743922 0.650611
6: 2.833363 66.542753
7: 3.670050 71.630966
8: 4.044739 13.099462
9: 4.208127 37.246244
10: 4.422001 16.755875
11: 4.478189 79.524600
12: 4.586411 46.109997
13: 4.651699 22.505602
14: 5.021906 43.878760
15: 5.477702 84.937793
16: 5.821518 93.531598
17: 6.473028 33.517682
18: 7.202780 15.244576
19: 9.167153 77.375651
20: 9.749346 31.096538
21: 10.454356 24.977392
22: 11.022330 74.586378
23: 11.074788 81.667861
24: 11.103392 54.998322
25: 11.569253 91.334442
26: 11.718531 14.734661
27: 12.212680 19.835127
28: 12.360401 64.754448
29: 12.665418 50.062146
30: 12.754149 3.206673
31: 13.049986 56.105091
32: 13.123147 30.666441
33: 13.866244 13.690247
34: 14.320142 84.046518
35: 14.652782 62.653630
36: 14.765040 58.823257
37: 15.300686 35.402321
38: 16.241678 32.333918
39: 17.276004 1.665579
40: 17.476205 50.966905
41: 17.973391 86.145120
42: 18.263784 14.581855
43: 18.297475 90.439999
44: 18.348497 80.458273
45: 18.705648 21.320742
46: 19.728322 83.292608
47: 20.601036 98.787612
48: 21.029749 84.818977
49: 21.646234 96.968983
50: 21.828395 24.891310
51: 21.887528 38.876889
52: 22.666781 17.295271
53: 23.166764 28.097377
54: 23.385317 85.191880
55: 25.264014 48.698925
56: 26.553283 32.669526
57: 27.802101 56.122064
58: 28.361013 17.757107
59: 28.397269 89.688564
60: 28.408078 2.546742
61: 28.686243 66.556524
62: 28.710136 75.047851
63: 28.813402 27.013183
64: 29.989958 34.663243
65: 31.211247 81.300485
66: 33.255117 57.333592
67: 33.751103 6.830328
68: 33.897317 27.749119
69: 33.999497 25.178676
70: 34.964809 32.031063
71: 35.037567 14.150455
72: 35.376825 34.166469
73: 35.521028 22.099916
74: 35.868441 49.015268
75: 36.108996 60.374881
76: 36.649824 70.751936
77: 36.985798 68.666176
78: 37.130397 83.642978
79: 37.865705 87.254150
80: 38.073429 92.680233
81: 38.277241 28.498535
82: 38.404265 94.824069
83: 38.789925 26.309529
84: 39.200836 85.355889
85: 40.117609 31.846840
86: 40.934646 60.371114
87: 42.136220 83.259962
88: 42.357962 49.651216
89: 42.613861 89.980877
90: 43.048235 60.859119
91: 45.756119 70.861925
92: 45.819308 52.005069
93: 46.121110 76.431653
94: 47.368249 36.319487
95: 47.552344 85.150288
96: 47.584246 22.559801
97: 47.688579 27.608911
98: 49.122930 25.259064
99: 49.171705 30.066135
100: 50.004035 12.722991
101: 50.577934 91.131271
102: 50.838357 4.079474
103: 51.631301 97.146961
104: 52.111637 67.577079
105: 52.247803 81.000227
106: 53.054967 23.145450
107: 53.057843 88.132834
108: 53.167582 83.986566
109: 53.656339 51.066679
110: 54.838425 48.764537
111: 54.858056 53.984633
112: 55.632764 77.990761
113: 56.109966 73.469737
114: 58.343864 57.747392
115: 59.632404 22.585698
116: 61.592158 39.538491
117: 61.799575 1.164620
118: 62.099377 6.560632
119: 62.483506 30.393308
120: 63.479617 46.457204
121: 64.685802 12.599748
122: 66.311254 23.491574
123: 66.835994 27.565850
124: 68.186004 97.362574
125: 68.546336 19.460108
126: 69.221525 62.005138
127: 69.410250 76.085848
128: 69.789536 53.869813
129: 70.383343 82.576031
130: 70.635997 57.533156
131: 70.723728 9.011450
132: 70.931539 4.290301
