Nodes: 60
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.276467 28.576581
1: 0.384140 4.393214
2: 1.618399 8.860052
3: 2.449342 22.654581
4: 3.006573 29.157775
5: 4.423549 0.368575
6: 4.462081 25.234800
7: 5.250439 28.363635
8: 6.924148 18.542394
9: 6.978483 22.670197
10: 8.029744 16.580241
11: 9.539903 3.945119
12: 9.563034 10.579287
13: 9.827349 33.425912
14: 10.385335 1.401033
15: 10.694263 7.998378
16: 11.078897 13.147235
17: 11.808631 23.653259
18: 12.904815 30.919396
19: 13.081037 33.929260
20: 13.253265 25.314846
21: 13.506215 2.002539
22: 13.798607 15.008227
23: 15.442996 24.601389
24: 16.659517 0.072296
25: 16.666464 29.706188
26: 16.935691 12.323556
27: 17.842860 20.737167
28: 18.246648 14.196453
29: 18.343684 22.733776
30: 18.749231 3.580661
31: 20.732876 23.586197
32: 21.079450 11.147855
33: 22.742493 16.021700
34: 22.842823 12.903853
35: 23.720240 28.729018
36: 23.980444 19.816081
37: 24.134809 33.260143
38: 24.476869 23.980049
39: 25.244106 7.098793
40: 26.475539 27.270598
41: 26.501764 15.734073
42: 26.540772 17.888945
43: 26.804477 11.538085
44: 27.559785 29.572225
45: 27.649296 20.035324
46: 27.912823 33.343390
47: 28.501165 22.467849
48: 28.881308 18.328234
49: 29.049577 7.896627
50: 30.754805 15.546970
51: 30.973258 3.189199
52: 31.192324 6.685683
53: 31.260762 28.654927
54: 32.333593 33.602155
55: 32.674138 21.108066
56: 32.817420 12.102326
57: 33.451388 6.288893
58: 33.579003 24.332162
59: 33.641020 31.576464
Edges
(0,2)
(0,3)
(1,5)
(2,12)
(2,15)
(3,6)
(3,8)
(4,6)
(5,11)
(5,24)
(7,13)
(7,20)
(8,9)
(10,12)
(10,17)
(10,22)
(11,14)
(11,15)
(12,16)
(13,18)
(13,19)
(14,21)
(15,21)
(15,30)
(16,22)
(16,26)
(17,20)
(17,27)
(19,25)
(19,37)
(19,46)
(19,54)
(22,26)
(22,27)
(22,28)
(23,31)
(25,31)
(25,35)
(26,28)
(26,30)
(27,28)
(27,29)
(27,31)
(29,31)
(30,32)
(30,39)
(30,51)
(31,35)
(32,34)
(32,39)
(33,41)
(34,41)
(35,40)
(35,44)
(36,42)
(36,45)
(38,40)
(38,45)
(38,47)
(39,51)
(41,42)
(41,48)
(41,50)
(42,48)
(43,50)
(43,56)
(44,46)
(44,53)
(46,54)
(47,48)
(47,53)
(47,55)
(47,58)
(48,50)
(49,56)
(50,55)
(52,56)
(56,57)
(56,58)
(57,58)
(58,59)
