Nodes: 20
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.477440 10.737239
1: 1.795592 5.571269
2: 2.044165 13.691067
3: 2.885839 9.527796
4: 3.724487 14.993638
5: 4.528002 5.291943
6: 4.587724 11.198607
7: 5.285608 0.561250
8: 5.544542 9.010095
9: 6.171358 13.203751
10: 6.627201 2.419752
11: 8.138707 5.976527
12: 8.360448 0.419856
13: 8.808745 11.234810
14: 8.934049 3.124790
15: 10.305791 8.095435
16: 11.296271 6.298307
17: 12.441918 10.985543
18: 12.648863 2.088492
19: 14.804357 5.404240
Edges
(0,4)
(1,4)
(1,6)
(2,4)
(3,6)
(5,6)
(5,7)
(5,8)
(6,16)
(6,18)
(8,10)
(8,12)
(8,18)
(9,15)
(9,16)
(10,12)
(11,12)
(11,14)
(11,18)
(13,17)
(14,18)
(15,16)
(16,17)
(16,19)
