Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 1.621164 86.071820
1: 2.408356 66.633344
2: 2.780433 26.171871
3: 3.173789 80.215977
4: 3.517391 95.187039
5: 5.615137 62.780939
6: 6.545647 83.787971
7: 6.752992 14.181785
8: 7.512912 77.576774
9: 7.567384 39.865439
10: 8.381106 65.245932
11: 8.548090 35.377779
12: 9.240196 0.802032
13: 9.679744 90.647264
14: 10.188909 3.160528
15: 10.773492 18.827119
16: 11.294981 30.136646
17: 12.402777 42.706875
18: 12.554350 36.927760
19: 13.015935 0.844932
20: 13.571679 46.453291
21: 14.101290 94.909362
22: 14.492432 72.712631
23: 14.694943 65.055184
24: 14.831387 77.435950
25: 15.286171 11.662009
26: 15.472672 7.944938
27: 16.418763 90.462707
28: 16.958437 77.484870
29: 17.132691 46.759184
30: 17.298709 44.187529
31: 17.794850 11.180645
32: 19.069042 65.175476
33: 20.046999 53.000773
34: 20.665644 2.402268
35: 20.869829 17.701821
36: 21.033805 64.784253
37: 21.698225 59.686513
38: 22.080944 76.608980
39: 22.501188 55.676771
40: 23.062740 11.606212
41: 23.707189 74.465165
42: 23.908736 33.081711
43: 24.338709 49.454525
44: 24.975769 37.055048
45: 24.986822 40.399412
46: 26.028339 86.071227
47: 26.281557 78.794045
48: 28.195134 68.328106
49: 28.745142 1.848122
50: 28.896882 94.810423
51: 29.716607 17.776749
52: 30.562779 49.576446
53: 30.671347 5.211854
54: 30.873439 19.707536
55: 31.171593 31.064075
56: 31.781596 17.564497
57: 31.909007 74.349436
58: 33.245595 38.955052
59: 33.676781 23.879289
60: 33.717305 84.642003
61: 33.819880 35.158075
62: 34.585805 90.503448
63: 34.641772 1.687412
64: 34.927448 79.954140
65: 34.929833 43.367841
66: 35.266624 61.624313
67: 35.295283 28.101457
68: 36.264382 56.480012
69: 36.276632 69.651060
70: 36.822203 4.379124
71: 38.632954 39.382787
72: 41.097736 71.238436
73: 42.076673 46.480666
74: 42.451503 94.620779
75: 43.650787 48.412247
76: 44.265872 33.390182
77: 45.456367 83.140516
78: 45.667704 26.461158
79: 46.396096 60.160136
80: 46.582082 53.780640
81: 46.941863 90.513558
82: 47.424861 46.769929
83: 47.612562 77.374368
84: 47.832781 80.452894
85: 47.954514 14.294551
86: 48.004300 27.614382
87: 48.979305 38.709370
88: 49.573696 83.128064
89: 50.339403 95.742729
90: 51.880604 49.538822
91: 52.005624 21.807232
92: 52.171856 64.435324
93: 52.843155 40.901295
94: 53.114168 51.867745
95: 53.615929 77.253429
96: 53.697187 13.825838
97: 54.168741 59.340960
98: 54.226816 31.964077
99: 54.725359 64.011766
100: 54.727133 25.533441
101: 54.819673 53.149855
102: 55.615431 78.327070
103: 56.258786 93.441425
104: 57.050727 62.589631
105: 57.590530 54.664565
106: 58.176161 4.221107
107: 58.992494 39.479923
108: 59.640540 9.824364
109: 59.888615 64.736746
110: 60.079164 5.668996
111: 60.966944 37.947574
112: 61.096051 51.871227
113: 61.549650 28.949271
114: 61.796368 40.359309
115: 62.290603 9.207820
116: 62.831554 36.488576
117: 63.472435 33.017848
118: 64.155111 44.377842
119: 65.075352 77.022903
120: 65.235071 81.338765
121: 65.514425 84.349438
122: 66.175051 3.468357
123: 66.712274 19.126855
124: 67.285343 24.716044
125: 67.413086 5.572484
126: 69.510877 43.204687
127: 69.652837 10.540342
128: 71.877816 50.504633
129: 72.253197 46.608640
130: 73.969616 9.559433
131: 74.292489 52.653878
132: 75.114899 14.205569
