Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.358137 26.586625
1: 0.519235 29.588770
2: 3.380767 65.844258
3: 3.398133 73.936473
4: 3.950566 57.778614
5: 4.040824 46.250469
6: 4.615228 25.580749
7: 5.219557 55.799797
8: 5.660566 38.233514
9: 5.953329 21.988528
10: 6.334524 35.307716
11: 6.753294 68.749379
12: 7.416857 24.128248
13: 7.840704 54.501377
14: 8.154911 36.372441
15: 8.216584 2.801982
16: 8.829160 44.186150
17: 9.179474 26.603174
18: 9.360385 15.920536
19: 9.498882 21.109635
20: 10.329887 1.141453
21: 10.430077 65.247048
22: 10.797674 75.949757
23: 11.153426 19.919231
24: 11.478872 42.696655
25: 12.231865 9.996391
26: 13.285202 54.353773
27: 14.119546 14.303714
28: 14.204207 45.005789
29: 14.571672 40.737689
30: 16.280013 4.912952
31: 17.193792 40.709139
32: 17.242790 34.616283
33: 17.793724 37.489808
34: 18.479504 17.715466
35: 18.978911 63.816664
36: 19.212619 22.569764
37: 19.314289 68.788756
38: 19.973980 54.146028
39: 20.099672 59.814861
40: 20.748962 12.991576
41: 20.785542 5.175192
42: 21.798555 39.243246
43: 22.806439 59.511210
44: 22.943966 45.463521
45: 23.911616 10.190741
46: 25.857439 72.589478
47: 26.627006 58.503120
48: 26.686578 37.731569
49: 27.973573 21.704006
50: 28.161198 69.131527
51: 28.445572 41.120935
52: 29.732948 52.961158
53: 30.205761 75.206840
54: 30.442156 2.041124
55: 30.673186 62.877131
56: 30.828430 22.716064
57: 30.897194 45.451142
58: 31.941580 60.957610
59: 32.280185 27.867816
60: 32.291775 54.612405
61: 32.427199 64.535447
62: 32.774452 74.403058
63: 34.770379 72.606283
64: 34.831739 5.630796
65: 35.684153 54.518844
66: 36.014304 22.570922
67: 36.050017 47.375968
68: 37.307585 27.901353
69: 37.387094 76.974985
70: 37.712654 68.429939
71: 37.886455 60.819654
72: 38.649159 42.432190
73: 39.029319 46.000754
74: 39.433350 6.110100
75: 39.497175 4.008815
76: 39.984367 58.685504
77: 40.070692 67.406558
78: 41.742440 3.388783
79: 43.589061 11.595822
80: 43.657982 67.995597
81: 44.383573 37.406809
82: 45.608002 75.643209
83: 46.207864 73.100503
84: 46.622872 49.587005
85: 46.696785 53.315900
86: 47.754909 34.081399
87: 48.618247 64.908102
88: 49.157547 27.469200
89: 49.561274 4.827801
90: 49.856344 70.526504
91: 50.536819 56.934383
92: 51.208728 73.193126
93: 51.483774 59.451957
94: 51.710522 34.843590
95: 51.962134 61.735852
96: 52.559056 8.216718
97: 53.692625 11.647578
98: 53.702204 27.950866
99: 54.046996 72.923746
100: 55.141223 53.387977
101: 56.320212 26.694719
102: 56.414176 2.181091
103: 56.423776 32.191964
104: 58.398023 31.107668
105: 58.942206 59.352248
106: 60.684573 45.818694
107: 61.127411 67.858461
108: 61.305101 70.190026
109: 61.347550 29.531317
110: 62.570490 15.612633
111: 63.018013 4.153433
112: 63.070853 9.332522
113: 64.016514 7.331333
114: 64.316300 28.642217
115: 64.727813 47.209599
116: 64.845535 21.799205
117: 64.849882 33.773772
118: 64.865938 1.750853
119: 65.682436 4.175790
120: 66.027366 43.100229
121: 66.246045 10.122739
122: 66.949226 28.652769
123: 67.929562 74.816106
124: 68.610492 26.819615
125: 68.711237 72.569735
126: 69.703404 3.742580
127: 71.494695 10.760540
128: 71.858591 50.699185
129: 72.281875 46.752196
130: 72.581268 0.144178
131: 72.797525 63.840632
132: 72.999870 61.071193
