Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.791854 49.172682
1: 0.978814 39.995613
2: 1.633247 78.889377
3: 1.658100 4.287193
4: 1.800631 10.924634
5: 1.918279 16.079326
6: 2.467658 64.311556
7: 3.237848 59.374805
8: 3.514932 11.960214
9: 3.541074 39.304621
10: 5.491056 74.060259
11: 5.938121 77.576612
12: 6.380150 39.073730
13: 7.845445 66.521507
14: 8.309708 45.852912
15: 9.607905 14.022313
16: 11.596716 38.460966
17: 12.036272 23.096497
18: 12.574288 73.513798
19: 12.682216 3.312025
20: 12.780656 12.428779
21: 12.787366 70.029795
22: 13.899990 24.316358
23: 14.406233 15.965400
24: 14.836682 57.630186
25: 15.996516 28.501050
26: 16.697700 30.926075
27: 17.111606 76.062936
28: 17.369739 15.905844
29: 18.444211 51.250044
30: 18.490094 40.137172
31: 19.347795 69.762653
32: 19.956826 4.571771
33: 20.365439 8.217823
34: 21.449425 16.118508
35: 22.133408 21.473450
36: 22.149785 57.005065
37: 24.636430 59.712992
38: 25.009833 76.920403
39: 25.300490 7.342521
40: 25.416005 26.143739
41: 25.886677 3.204420
42: 26.191380 17.263389
43: 26.670402 74.797401
44: 27.245080 33.234481
45: 27.347963 9.510161
46: 27.918555 35.834443
47: 29.313185 46.799836
48: 29.328438 19.706922
49: 29.483928 58.643898
50: 30.050461 63.171752
51: 31.235051 72.512589
52: 31.510569 77.760073
53: 31.642854 44.717702
54: 31.958878 21.777297
55: 31.973496 39.594223
56: 32.150169 68.126108
57: 32.231331 13.591184
58: 32.577003 63.291709
59: 32.597993 10.657361
60: 33.261193 75.950988
61: 33.370435 34.964748
62: 35.213268 8.805742
63: 35.674821 17.532048
64: 35.892957 19.715979
65: 36.464798 61.794382
66: 36.524620 36.023677
67: 38.165226 59.769350
68: 38.260420 75.680472
69: 38.281876 64.062369
70: 38.490128 5.413227
71: 39.448121 39.352618
72: 40.449468 23.921728
73: 41.149206 4.940960
74: 41.197428 42.032486
75: 41.498831 77.297109
76: 42.080905 50.505604
77: 42.242396 72.356937
78: 42.337980 14.463968
79: 43.500019 29.870770
80: 43.772833 23.354506
81: 45.617734 61.880804
82: 46.062058 73.977883
83: 46.932336 14.919184
84: 48.072906 5.444846
85: 50.675277 33.443485
86: 51.266139 55.737366
87: 51.539701 73.373397
88: 51.855557 40.632885
89: 52.545322 18.355800
90: 52.647615 64.443056
91: 52.973088 80.005532
92: 54.074410 16.574953
93: 54.454464 74.357837
94: 54.718765 23.660864
95: 55.552069 26.954637
96: 55.642336 76.091282
97: 55.972086 65.525345
98: 57.506777 40.357861
99: 58.753958 7.104382
100: 58.982773 38.957153
101: 59.587224 19.260070
102: 62.177886 45.172281
103: 63.162240 36.779991
104: 63.464242 68.674789
105: 64.490472 28.445439
106: 64.888260 4.089437
107: 64.972706 6.302632
108: 64.980950 75.450742
109: 66.105542 1.570319
110: 66.873732 16.787893
111: 67.293497 31.058846
112: 67.431600 13.934568
113: 68.039662 71.821909
114: 68.946608 47.040872
115: 69.164086 37.007688
116: 69.812538 67.382004
117: 69.883229 58.625858
118: 70.603877 23.934039
119: 70.721564 70.613935
120: 73.107866 18.431286
121: 73.269414 53.929862
122: 73.737998 23.933055
123: 74.334424 74.262638
124: 75.540822 26.007428
125: 75.554895 34.769433
126: 75.985986 23.025806
127: 76.187746 6.022258
128: 76.332426 57.029745
129: 76.500885 0.900032
130: 76.718218 73.774602
131: 76.736668 37.699714
132: 77.129981 70.160951
