Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.278078 53.512074
1: 0.318946 16.160271
2: 1.470475 82.388309
3: 3.244584 80.279795
4: 3.436989 45.122567
5: 3.710486 66.234368
6: 3.980735 31.908214
7: 4.917107 61.067371
8: 5.858160 69.730856
9: 6.204308 84.504059
10: 8.307085 72.362440
11: 8.451985 12.024235
12: 8.814098 33.002098
13: 9.286454 18.012850
14: 9.568952 54.297320
15: 9.918571 63.145825
16: 9.937330 95.513919
17: 10.240297 27.344252
18: 10.535502 14.781910
19: 11.551094 71.191174
20: 12.724494 5.608792
21: 13.439265 24.658478
22: 13.529033 79.793507
23: 13.933417 15.466482
24: 14.269181 49.497229
25: 14.627560 17.888774
26: 14.997786 86.971963
27: 16.490869 93.466520
28: 17.132019 62.581905
29: 17.626148 87.832969
30: 17.628463 1.244319
31: 18.266462 32.046973
32: 18.510244 78.913225
33: 18.527274 48.647867
34: 18.986234 8.980186
35: 19.070108 4.216812
36: 19.242769 36.705938
37: 19.948698 16.842106
38: 20.208222 53.589422
39: 20.917327 48.998589
40: 21.392188 64.728027
41: 22.654826 13.780501
42: 22.689530 37.414932
43: 22.869115 18.570693
44: 23.588621 45.525868
45: 23.730452 66.322710
46: 23.781863 53.918863
47: 23.880496 80.487913
48: 24.116143 5.777967
49: 24.393247 92.121926
50: 24.828299 73.521980
51: 25.074908 85.475062
52: 25.122744 57.729835
53: 25.219442 94.349001
54: 25.567611 11.644497
55: 25.693520 76.861524
56: 25.859669 62.560411
57: 27.165668 54.356375
58: 27.290134 1.537817
59: 28.336487 59.669705
60: 28.631698 21.043724
61: 29.083971 77.818564
62: 29.598061 49.314928
63: 29.607063 32.428618
64: 29.706236 53.149543
65: 29.904073 43.094762
66: 32.883121 41.299179
67: 33.537547 17.180289
68: 34.040631 68.760064
69: 34.591311 1.883931
70: 34.698429 19.349600
71: 35.003087 86.394437
72: 36.525295 28.698971
73: 36.730432 55.092382
74: 38.961862 69.830588
75: 39.216688 79.557252
76: 39.662794 76.952896
77: 40.657857 12.194946
78: 40.792771 15.141433
79: 41.133294 3.619594
80: 41.159461 35.353237
81: 43.873867 25.946118
82: 43.901040 76.749876
83: 43.959949 31.966539
84: 44.731945 88.267786
85: 44.922066 94.805146
86: 45.295718 47.368012
87: 47.077146 64.453240
88: 47.784008 93.217701
89: 48.447304 49.357633
90: 49.270724 52.900771
91: 49.525791 44.469566
92: 49.712960 2.348432
93: 50.582222 20.115736
94: 50.629947 16.569570
95: 50.924207 56.999264
96: 54.171993 75.075937
97: 55.127239 50.930894
98: 55.677364 58.286320
99: 55.877001 20.496566
100: 56.035569 69.870526
101: 57.964434 20.456709
102: 58.221589 26.235623
103: 58.519272 38.871989
104: 58.523719 52.629235
105: 58.934837 81.758331
106: 59.211532 47.498356
107: 59.228768 75.181172
108: 59.630229 12.318542
109: 60.086548 78.360968
110: 60.667301 4.167344
111: 60.789293 14.942818
112: 61.120110 1.334087
113: 61.228949 10.196531
114: 61.752521 66.464659
115: 62.653008 63.097183
116: 64.045165 17.282955
117: 64.064287 26.968298
118: 64.403472 49.555761
119: 64.813660 83.615790
120: 64.891917 2.036963
121: 65.441470 66.850589
122: 65.446903 87.498093
123: 65.914344 4.959171
124: 66.679265 62.522261
125: 66.845012 2.976230
126: 66.877911 29.559219
127: 67.293627 92.466320
128: 67.773000 22.575466
129: 67.939380 77.230956
130: 68.618004 7.507135
131: 69.809524 1.297514
132: 69.811494 54.158879
