Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.454230 7.575368
1: 0.963211 23.331369
2: 0.978749 52.293395
3: 1.178362 68.786118
4: 1.609407 29.364306
5: 1.686220 80.938804
6: 2.465212 35.833209
7: 2.494640 87.189971
8: 4.733920 90.662628
9: 4.892192 29.612984
10: 5.964772 87.398548
11: 6.703654 58.144865
12: 6.732976 84.523815
13: 6.866694 60.691862
14: 6.900577 94.508531
15: 7.446362 19.761304
16: 7.975485 34.756071
17: 8.520062 70.450031
18: 8.574142 36.886415
19: 8.714570 68.105732
20: 9.751641 14.353251
21: 10.422083 90.574144
22: 12.606087 39.595995
23: 12.635825 0.584657
24: 13.440000 88.611521
25: 14.473080 57.553162
26: 14.600939 11.181484
27: 14.900659 40.086307
28: 14.986216 83.656217
29: 15.896486 55.471885
30: 16.409096 66.624746
31: 16.907087 32.435402
32: 17.950167 65.178585
33: 18.827260 6.114329
34: 18.905735 86.082133
35: 19.510291 44.022755
36: 19.597250 94.232794
37: 19.653093 78.357937
38: 19.976233 18.333943
39: 20.519196 61.964381
40: 20.986011 75.003494
41: 21.465553 63.822009
42: 21.701070 11.934923
43: 22.024107 72.042491
44: 22.338310 25.253116
45: 23.118206 0.106003
46: 24.149590 67.576550
47: 24.234388 10.716368
48: 24.280329 52.753996
49: 24.667221 81.483841
50: 24.918605 38.036538
51: 24.952553 92.852183
52: 25.490311 57.632291
53: 25.731748 71.313048
54: 26.312876 0.903019
55: 26.638385 80.921203
56: 26.827613 11.782384
57: 26.874770 7.410728
58: 28.791300 55.279254
59: 28.935908 48.444476
60: 29.402123 90.630499
61: 30.554157 26.721479
62: 31.258960 45.564244
63: 31.328830 69.271307
64: 31.816372 7.386832
65: 32.352491 30.400707
66: 32.457913 96.682623
67: 33.477644 32.423246
68: 33.660164 21.304593
69: 33.958475 38.884357
70: 35.170483 7.237195
71: 35.172919 51.546106
72: 36.232199 25.337340
73: 37.715605 55.653845
74: 37.835404 47.352289
75: 38.640642 61.995524
76: 38.717465 0.037817
77: 40.739636 16.256126
78: 40.978370 82.341043
79: 41.255610 20.125646
80: 41.593466 32.586976
81: 42.615421 52.003534
82: 43.069604 24.796245
83: 43.552284 34.848947
84: 43.766408 84.754028
85: 43.911398 42.164465
86: 44.847033 5.729006
87: 45.531427 54.461369
88: 45.677803 3.438432
89: 45.705646 10.159477
90: 46.267866 82.152802
91: 46.497855 40.082119
92: 46.852526 44.756117
93: 47.487321 32.760394
94: 48.029303 93.191216
95: 48.554991 76.516638
96: 49.731549 59.817770
97: 50.249873 73.716228
98: 50.367046 77.724883
99: 50.652585 35.969113
100: 51.841930 96.320060
101: 52.278106 17.043134
102: 52.339644 12.869597
103: 52.397257 58.302449
104: 52.951076 34.789171
105: 53.092605 87.448588
106: 53.739995 4.784262
107: 54.657314 14.794656
108: 55.574559 45.260355
109: 55.627008 82.682847
110: 55.791067 17.912350
111: 56.069718 23.191640
112: 56.653542 53.421175
113: 58.018297 4.244960
114: 58.278008 40.326872
115: 58.809084 11.562983
116: 59.936971 19.438401
117: 60.085455 71.066410
118: 60.297261 44.946769
119: 60.344536 42.220266
120: 60.370039 3.293370
121: 60.863843 27.276087
122: 62.237418 35.406777
123: 62.499708 92.467194
124: 64.375566 93.409596
125: 64.461931 60.752280
126: 64.938525 56.800832
127: 65.156778 33.321363
128: 66.320906 5.145161
129: 67.010761 46.150492
130: 67.473382 32.526313
131: 67.509686 53.000843
132: 67.956553 12.183858
