Nodes: 60
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.621157 0.848380
1: 1.696125 16.461749
2: 1.967535 9.755062
3: 2.218396 14.194772
4: 2.807593 22.802534
5: 4.068469 9.875598
6: 4.072924 0.184470
7: 4.896241 21.255720
8: 5.809966 32.053787
9: 6.344947 7.432035
10: 6.647195 22.459812
11: 7.790346 14.704615
12: 7.912091 10.056606
13: 8.051506 18.772776
14: 8.839820 24.572508
15: 9.303014 2.525304
16: 9.401103 30.610643
17: 9.468683 7.325876
18: 10.169260 10.413416
19: 11.301136 8.616107
20: 11.396289 3.087370
21: 11.548939 33.229877
22: 11.868436 24.200717
23: 12.453257 26.652814
24: 12.555369 21.494948
25: 13.605660 16.084294
26: 14.893943 30.558698
27: 15.222078 33.731731
28: 15.365977 8.568163
29: 15.533299 13.428112
30: 17.025331 6.596900
31: 17.307633 25.702559
32: 18.011409 14.581243
33: 19.309507 0.852576
34: 20.679383 21.718198
35: 21.797961 32.233394
36: 22.076198 28.256248
37: 22.550588 25.034464
38: 22.990774 21.585065
39: 23.229019 13.500416
40: 23.841528 19.003758
41: 24.072046 3.224778
42: 25.218934 6.968725
43: 25.869557 4.574198
44: 26.884930 13.247348
45: 28.591162 5.802989
46: 29.200611 33.131025
47: 29.312686 23.694756
48: 30.334305 7.568067
49: 30.971465 25.228723
50: 31.081609 33.909957
51: 31.340128 19.608258
52: 31.391759 28.041261
53: 32.072885 12.303687
54: 32.504174 7.727621
55: 32.917219 26.623512
56: 33.359166 13.873929
57: 33.563313 32.068839
58: 33.641688 29.464644
59: 33.751362 19.272657
Edges
(0,1)
(1,18)
(2,6)
(3,5)
(3,6)
(3,19)
(4,11)
(5,9)
(5,12)
(6,15)
(7,10)
(7,11)
(7,16)
(8,16)
(8,35)
(8,50)
(9,12)
(9,20)
(9,28)
(9,30)
(10,11)
(11,13)
(14,18)
(14,36)
(16,23)
(17,30)
(18,25)
(19,25)
(19,28)
(19,29)
(19,32)
(19,37)
(21,27)
(22,31)
(22,36)
(23,26)
(24,25)
(25,31)
(26,35)
(27,50)
(29,32)
(29,37)
(30,38)
(33,44)
(33,49)
(34,38)
(35,37)
(38,50)
(39,52)
(40,50)
(40,52)
(41,42)
(41,44)
(41,45)
(41,59)
(42,51)
(43,59)
(45,48)
(45,53)
(45,54)
(45,56)
(46,50)
(47,52)
(50,55)
(50,57)
(50,58)
(52,59)
(55,59)
(58,59)
