Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.401214 34.453312
1: 0.573492 83.224632
2: 0.958070 38.086656
3: 1.180892 69.902627
4: 2.233563 46.645376
5: 2.430847 3.438452
6: 2.885889 30.430276
7: 4.213053 12.666240
8: 7.053740 71.389755
9: 7.819047 32.252580
10: 8.636716 29.405234
11: 9.441573 44.983941
12: 9.670742 83.901979
13: 9.976901 57.092423
14: 11.539399 59.990709
15: 11.594659 79.725849
16: 13.043097 40.524877
17: 13.375382 78.217953
18: 13.963189 3.228025
19: 13.983941 6.141399
20: 14.058978 75.247681
21: 14.153513 12.862205
22: 14.845502 61.871649
23: 15.615628 33.843657
24: 15.688918 78.045654
25: 15.834940 36.921283
26: 15.900624 5.393945
27: 16.563662 56.488676
28: 16.771930 9.789051
29: 17.785465 64.665186
30: 18.679626 52.909917
31: 18.880863 48.479314
32: 18.910541 30.332874
33: 19.796642 20.412724
34: 20.168316 5.558087
35: 20.378215 77.117709
36: 20.567540 51.824323
37: 21.326762 45.538363
38: 21.485949 84.400309
39: 22.168965 13.540559
40: 23.357521 68.916029
41: 24.105943 0.193340
42: 24.476411 72.488448
43: 25.835096 78.935164
44: 27.378131 49.495014
45: 27.446985 12.295969
46: 28.519791 75.064542
47: 28.899970 9.496952
48: 29.249384 34.007914
49: 29.310685 40.317909
50: 29.598575 72.122283
51: 29.959563 77.202068
52: 30.019237 69.578706
53: 30.890235 82.031551
54: 31.230965 8.011811
55: 31.479385 50.101248
56: 32.346676 70.869909
57: 32.965480 78.223701
58: 33.270165 18.339031
59: 33.660930 49.941039
60: 33.886877 40.735855
61: 34.079961 64.571607
62: 35.824221 16.479407
63: 36.027119 78.258528
64: 38.461353 32.742659
65: 40.348928 81.682404
66: 40.402958 7.503886
67: 40.873048 58.975390
68: 40.998626 79.215649
69: 41.315258 38.544316
70: 41.552079 67.727059
71: 42.282200 28.103062
72: 43.665007 8.011226
73: 44.174307 24.454398
74: 44.385918 81.347554
75: 44.580871 29.711899
76: 45.645888 39.108019
77: 46.177418 45.765132
78: 46.703129 59.467911
79: 47.016783 50.390511
80: 48.092757 53.279737
81: 49.119387 78.550465
82: 49.358558 73.483933
83: 49.534331 62.276883
84: 49.626824 19.440218
85: 51.159077 77.962165
86: 51.585620 6.753862
87: 52.071988 36.317724
88: 52.430076 10.018068
89: 52.680046 38.655953
90: 54.457836 41.886792
91: 55.002009 10.379265
92: 55.880518 39.954695
93: 55.936979 47.112938
94: 57.382411 19.562794
95: 57.888887 83.847555
96: 57.901634 42.674118
97: 59.520743 76.465163
98: 60.054300 16.695543
99: 60.355642 81.013716
100: 60.696917 55.411174
101: 61.421539 38.602269
102: 62.266237 77.981555
103: 62.686480 57.992390
104: 64.074613 37.075472
105: 64.870504 65.442530
106: 65.174857 75.461920
107: 66.312477 70.181616
108: 67.309594 79.221753
109: 67.870912 0.247664
110: 68.046584 38.959660
111: 70.024817 56.182120
112: 70.288109 51.405610
113: 70.335663 23.587146
114: 70.675918 40.044532
115: 71.398612 43.582515
116: 72.782397 55.423921
117: 72.967573 74.463768
118: 74.139372 8.199337
119: 74.771221 27.451784
120: 75.898054 0.937997
121: 76.418169 9.945972
122: 77.160507 17.857101
123: 77.600349 67.081343
124: 78.263683 69.082309
125: 79.128504 13.835787
126: 79.693189 24.526937
127: 79.943549 19.015696
128: 80.393299 62.078042
129: 80.533763 32.799094
130: 80.864554 1.983297
131: 80.887345 71.773939
132: 81.098688 45.609879
