Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.119453 22.965240
1: 0.617518 37.041581
2: 0.976145 64.857796
3: 1.127227 67.765390
4: 1.188486 56.370138
5: 3.340617 76.024522
6: 3.526789 48.852296
7: 4.761366 34.853443
8: 5.031496 44.942650
9: 5.219295 72.160578
10: 5.232755 68.032609
11: 6.380980 37.565997
12: 6.865072 49.935337
13: 7.780999 54.070224
14: 7.908529 68.000410
15: 8.088780 1.835529
16: 8.501798 17.322761
17: 9.935598 3.915009
18: 10.061282 8.502770
19: 10.683638 52.090833
20: 11.078507 5.836813
21: 11.999182 23.301438
22: 12.808973 54.079309
23: 12.987384 29.429610
24: 13.546435 68.003353
25: 14.715057 75.095453
26: 15.056711 70.762077
27: 15.874372 45.742174
28: 16.414430 29.349690
29: 16.821054 43.474724
30: 17.176737 56.060546
31: 18.423426 69.787126
32: 18.445775 12.204212
33: 18.973464 32.624435
34: 19.065911 41.474972
35: 19.219335 7.836261
36: 20.620474 66.131867
37: 20.634368 9.520680
38: 20.912358 27.073495
39: 21.441161 71.119327
40: 21.655746 17.762043
41: 22.203462 8.033530
42: 22.489745 42.663447
43: 23.226572 16.523060
44: 23.670097 1.364646
45: 23.956250 40.223894
46: 25.341395 6.037403
47: 26.980300 2.575738
48: 27.263399 45.989915
49: 27.287949 59.166329
50: 27.370380 49.226394
51: 27.779986 26.668789
52: 29.676062 13.084500
53: 29.887371 28.445867
54: 31.202159 40.965879
55: 31.813690 68.203510
56: 31.989286 2.397447
57: 32.473600 19.583165
58: 33.717730 36.233655
59: 33.864143 27.880917
60: 34.282680 41.885798
61: 35.249914 58.654739
62: 35.928633 25.361373
63: 36.155205 73.357017
64: 36.479397 77.676708
65: 36.609652 29.253149
66: 36.697105 41.956677
67: 37.401597 58.180774
68: 37.740722 63.601733
69: 38.747802 49.327458
70: 39.447321 27.092513
71: 39.549084 8.749106
72: 40.620276 0.296885
73: 41.394269 42.125253
74: 41.562505 74.008224
75: 41.737668 52.513291
76: 42.514110 64.227413
77: 45.036670 47.365085
78: 45.173971 59.967611
79: 45.180279 27.311633
80: 46.388940 74.577585
81: 47.111733 32.706570
82: 47.645874 46.224445
83: 48.762048 15.015785
84: 49.342782 72.891828
85: 49.586834 38.070176
86: 49.861948 29.371080
87: 49.873285 49.605065
88: 49.961780 53.386844
89: 50.139454 11.367127
90: 51.428153 74.783875
91: 52.223830 41.808762
92: 52.314930 43.882224
93: 52.329139 77.438105
94: 53.149278 54.498511
95: 54.085068 12.385971
96: 54.230766 20.517355
97: 54.359668 72.029184
98: 55.201346 7.105477
99: 56.476757 20.428102
100: 56.667023 32.300395
101: 58.076564 61.532633
102: 58.215841 71.288394
103: 58.689873 21.396338
104: 58.693923 49.904677
105: 58.951512 57.099871
106: 60.257281 7.159364
107: 60.762487 41.681959
108: 61.119736 16.533883
109: 61.272514 56.972121
110: 61.435380 64.256005
111: 61.698346 10.486208
112: 61.796490 33.148792
113: 62.578402 73.917898
114: 62.657218 12.586944
115: 62.806958 50.470009
116: 64.460320 28.823156
117: 65.120472 52.866327
118: 65.620651 41.661666
119: 65.808575 56.850390
120: 66.325693 19.822371
121: 66.993069 6.860679
122: 68.548467 65.470712
123: 69.149830 39.978268
124: 69.657106 19.427719
125: 71.053039 71.832078
126: 72.179696 41.835006
127: 73.497943 33.023062
128: 73.771151 21.327974
129: 74.262665 8.692334
130: 74.320882 56.467507
131: 74.525825 44.211716
132: 75.898878 70.773414
