Nodes: 60
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.883383 4.751158
1: 2.045751 23.075936
2: 3.418135 17.559010
3: 3.868599 34.980009
4: 4.081672 31.936742
5: 5.230846 1.707260
6: 6.090402 35.830280
7: 7.044770 16.275920
8: 7.394655 0.495192
9: 7.569039 25.215905
10: 7.700045 30.609154
11: 7.792110 28.176419
12: 7.815702 7.241030
13: 9.288983 22.825012
14: 9.766900 13.913983
15: 10.110731 24.825418
16: 11.057415 8.059640
17: 11.407747 4.586038
18: 11.713496 17.940971
19: 11.962693 0.176472
20: 13.150443 9.282270
21: 13.202797 26.015586
22: 13.654798 29.116445
23: 13.868308 23.806462
24: 15.331421 3.763567
25: 15.619679 16.856166
26: 15.895220 7.068066
27: 16.190348 24.687561
28: 16.734610 10.280452
29: 17.187291 32.375082
30: 17.899029 6.084850
31: 18.240498 34.297584
32: 19.274840 18.178750
33: 19.502206 16.013876
34: 19.937863 24.558190
35: 20.081467 20.688578
36: 20.640037 3.227461
37: 20.875513 26.843879
38: 22.192553 6.962338
39: 23.214499 34.026401
40: 23.285651 9.378304
41: 23.538199 1.682241
42: 23.572262 19.227895
43: 25.956319 8.903640
44: 27.070694 26.839702
45: 27.383241 13.853013
46: 27.839981 22.741412
47: 28.964976 16.709252
48: 30.006032 34.540264
49: 30.144002 9.519713
50: 31.163349 6.121636
51: 31.183218 28.697222
52: 31.373839 13.959831
53: 33.778218 35.614625
54: 33.806217 23.289875
55: 34.270569 31.052910
56: 34.521592 7.644180
57: 34.888007 16.288261
58: 35.938252 22.577929
59: 35.944135 32.774087
Edges
(0,2)
(0,7)
(0,13)
(1,2)
(1,4)
(2,11)
(3,11)
(5,8)
(6,10)
(6,18)
(6,20)
(6,22)
(6,39)
(7,8)
(7,12)
(8,24)
(9,11)
(10,18)
(11,13)
(12,14)
(13,14)
(13,20)
(14,16)
(15,33)
(16,17)
(16,20)
(17,20)
(17,26)
(17,30)
(17,36)
(18,25)
(18,30)
(18,33)
(18,38)
(19,36)
(21,22)
(21,23)
(21,29)
(21,31)
(23,29)
(23,32)
(23,48)
(25,38)
(27,35)
(27,48)
(28,30)
(29,31)
(29,39)
(29,48)
(32,53)
(33,38)
(33,44)
(34,37)
(35,37)
(35,48)
(35,53)
(38,42)
(38,46)
(39,48)
(40,41)
(40,46)
(41,47)
(41,49)
(41,50)
(41,51)
(41,56)
(41,58)
(41,59)
(43,51)
(44,46)
(45,55)
(46,51)
(49,56)
(51,53)
(51,55)
(51,59)
(52,58)
(54,59)
(56,58)
(57,58)
