Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.057900 23.622607
1: 0.442978 89.442156
2: 1.238065 41.109443
3: 2.791221 85.080716
4: 3.379961 97.187596
5: 3.901984 15.077026
6: 3.970470 23.580804
7: 4.538793 88.941076
8: 5.722696 7.489432
9: 6.375174 28.744429
10: 6.968037 57.897323
11: 7.077868 37.445383
12: 8.173055 4.051351
13: 8.525641 59.658829
14: 9.475565 10.043200
15: 9.616162 18.198797
16: 9.652325 63.359979
17: 10.505110 7.533080
18: 11.615137 60.035341
19: 11.734469 63.574665
20: 13.701193 93.054759
21: 14.053969 62.427124
22: 14.231624 46.617234
23: 14.566989 77.624358
24: 14.684391 39.815722
25: 15.150797 81.501985
26: 15.428405 28.294476
27: 15.528512 73.415902
28: 16.112296 7.406337
29: 16.308130 52.466567
30: 16.576343 12.024907
31: 18.286111 73.035242
32: 18.693624 17.846022
33: 18.890847 51.663532
34: 19.656200 47.929011
35: 20.301185 55.221164
36: 22.392334 30.068293
37: 22.878394 3.216542
38: 23.498908 41.100380
39: 23.736146 89.329144
40: 23.810070 9.793514
41: 24.103192 46.217969
42: 24.380638 65.674861
43: 25.476522 90.805799
44: 25.640913 37.741994
45: 25.665585 20.564384
46: 25.876585 35.311769
47: 26.210619 30.757648
48: 26.630804 81.181790
49: 26.656854 59.175112
50: 27.560340 46.882692
51: 27.835139 52.106320
52: 28.092358 90.282668
53: 28.675099 20.540280
54: 28.745869 25.890103
55: 29.494306 54.128038
56: 29.637066 27.907682
57: 30.034839 44.422779
58: 30.039894 84.446396
59: 30.325461 71.156191
60: 32.143593 22.295623
61: 32.305298 67.015801
62: 33.288348 73.526743
63: 33.752142 54.170681
64: 35.520546 89.951689
65: 35.730856 53.696088
66: 36.352471 70.041554
67: 36.671577 67.514277
68: 36.918211 2.119246
69: 37.149359 47.423321
70: 37.381660 33.668705
71: 38.521832 77.284332
72: 38.724155 36.501703
73: 38.956160 63.196530
74: 39.016585 20.190078
75: 39.464241 34.484162
76: 40.562362 9.188158
77: 41.292373 98.032941
78: 43.325572 91.748021
79: 44.430419 9.251338
80: 44.508032 58.790388
81: 44.554519 37.788788
82: 44.606935 71.943588
83: 45.661516 40.943803
84: 46.080181 35.050798
85: 46.103396 22.865379
86: 47.589518 61.655088
87: 48.909036 94.743745
88: 49.655380 21.988877
89: 50.583527 39.399071
90: 51.559416 96.659621
91: 52.097244 52.998337
92: 52.707587 69.545477
93: 53.280112 50.179347
94: 55.322862 86.578073
95: 55.987585 60.382946
96: 56.481883 22.350079
97: 57.258439 57.649784
98: 57.260620 37.919393
99: 57.303606 66.793757
100: 57.864171 80.786173
101: 58.000819 1.002241
102: 58.142109 3.959884
103: 58.459673 85.077451
104: 59.334626 44.844631
105: 59.604194 52.801137
106: 62.102661 16.959281
107: 63.040630 37.239176
108: 63.464792 6.506842
109: 64.199057 89.691659
110: 64.925642 77.482393
111: 65.241810 87.845431
112: 66.042600 43.868689
113: 67.185721 52.733343
114: 67.848070 6.937495
115: 69.133258 70.917239
116: 69.152368 25.534421
117: 69.881700 83.229540
118: 71.417139 30.212903
119: 71.565628 94.855172
120: 72.181703 44.594662
121: 72.441043 27.755162
122: 72.478111 11.339013
123: 72.613118 5.564811
124: 72.784653 19.253169
125: 73.011457 73.888230
126: 73.706325 16.720962
127: 73.878763 52.947236
128: 74.200095 35.829697
129: 74.524916 72.417775
130: 74.733239 0.478135
131: 76.310950 89.636357
132: 76.314147 42.059930
