Nodes: 60
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.193018 13.777681
1: 0.671413 7.609800
2: 1.602561 26.783078
3: 1.660845 10.496282
4: 2.048738 22.372745
5: 3.252709 19.894363
6: 3.325846 13.323211
7: 4.109739 21.918783
8: 4.178032 2.518129
9: 4.357091 26.418220
10: 5.880093 4.588760
11: 6.011230 1.314604
12: 6.274993 29.721167
13: 6.612489 33.444636
14: 7.501943 23.624051
15: 8.019835 19.074776
16: 8.544783 6.889473
17: 9.239946 21.198622
18: 9.352206 26.213567
19: 10.319201 28.757929
20: 11.145026 34.874107
21: 11.312583 4.849445
22: 11.662366 18.237080
23: 13.353760 24.313522
24: 13.540693 1.812505
25: 14.271845 27.217395
26: 15.306294 15.827208
27: 15.327061 21.869806
28: 15.604571 12.289039
29: 15.822067 24.120617
30: 17.649281 26.082990
31: 17.845625 13.298668
32: 18.247585 20.940139
33: 18.430961 31.553895
34: 19.660133 24.370405
35: 20.044319 2.239430
36: 20.208961 9.548036
37: 20.838098 7.404905
38: 20.980287 13.493789
39: 21.912368 26.483953
40: 22.103827 20.583160
41: 23.107655 2.133169
42: 23.709938 14.507464
43: 24.051951 10.002509
44: 24.532035 28.204916
45: 24.658184 7.922156
46: 26.043957 11.114801
47: 26.048067 4.799983
48: 26.444666 32.025001
49: 26.684576 20.327564
50: 27.470829 25.720697
51: 27.564544 18.518896
52: 28.578896 30.403690
53: 29.672054 7.012015
54: 30.730664 34.227271
55: 30.802819 30.505022
56: 31.259878 20.334854
57: 31.777130 1.786738
58: 33.626560 9.875627
59: 34.995186 13.820251
Edges
(0,2)
(1,2)
(1,3)
(2,12)
(2,14)
(2,18)
(4,14)
(4,37)
(5,8)
(5,10)
(5,16)
(5,37)
(6,8)
(7,38)
(9,14)
(9,23)
(9,53)
(11,16)
(12,13)
(13,46)
(14,17)
(14,22)
(14,38)
(15,26)
(15,28)
(18,19)
(19,27)
(19,53)
(20,25)
(21,45)
(23,27)
(24,35)
(24,45)
(25,54)
(26,36)
(26,38)
(29,34)
(30,34)
(30,48)
(31,38)
(32,34)
(32,40)
(32,46)
(33,54)
(36,43)
(36,45)
(37,45)
(38,57)
(39,40)
(40,44)
(40,48)
(41,47)
(41,57)
(42,46)
(42,49)
(45,47)
(46,51)
(46,54)
(47,57)
(48,50)
(48,52)
(49,52)
(51,55)
(53,55)
(54,55)
(54,56)
(54,59)
(56,57)
(56,58)
