Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.061335 48.650503
1: 0.462860 42.991610
2: 0.997063 78.817390
3: 1.528303 2.729427
4: 2.012878 60.943072
5: 2.474414 13.677452
6: 2.482297 65.320712
7: 2.836111 41.364017
8: 3.887132 3.144887
9: 4.107413 72.193488
10: 4.927505 82.766714
11: 4.936829 40.554104
12: 5.825905 53.309558
13: 6.816478 17.770878
14: 7.219267 20.418248
15: 7.642232 27.280605
16: 8.277519 68.416919
17: 8.858114 72.462680
18: 8.885852 39.400266
19: 9.029970 13.229805
20: 9.341428 36.748329
21: 9.772913 48.013447
22: 10.452716 3.233887
23: 10.466531 19.745619
24: 10.577312 60.106414
25: 10.863817 40.990544
26: 11.468099 64.544270
27: 11.867586 12.224337
28: 12.258719 25.631550
29: 13.663465 65.411680
30: 15.402967 18.684064
31: 15.490743 26.934050
32: 15.947149 10.935647
33: 16.042478 7.594219
34: 16.343338 66.885596
35: 16.620020 83.546304
36: 19.072593 32.831325
37: 20.416348 26.404638
38: 21.917951 12.913546
39: 22.340938 37.215018
40: 22.366985 56.432860
41: 22.753918 64.778058
42: 22.890506 27.859439
43: 23.157136 59.735868
44: 23.755404 45.346199
45: 24.823971 5.059250
46: 25.495279 32.903813
47: 25.965615 36.680613
48: 26.372151 80.368612
49: 27.582222 62.783722
50: 28.360977 38.999294
51: 29.995214 69.008134
52: 31.391247 73.354665
53: 32.212140 19.461536
54: 32.217427 56.334180
55: 32.278189 48.373401
56: 34.341706 13.029435
57: 34.365963 77.899331
58: 35.127278 35.109588
59: 37.167053 32.122480
60: 37.359156 37.432098
61: 37.809000 40.126574
62: 39.207155 56.603421
63: 39.575962 28.393642
64: 39.893216 51.059870
65: 40.019791 24.925903
66: 40.881382 79.382169
67: 41.138562 10.725970
68: 41.656276 45.470279
69: 43.606165 13.762160
70: 43.752193 20.538840
71: 43.788719 74.592656
72: 45.166962 45.474405
73: 45.744871 37.235969
74: 45.898040 20.053758
75: 48.200932 27.580935
76: 48.787040 2.255456
77: 48.961189 42.678671
78: 49.067419 58.936639
79: 49.275028 69.717808
80: 49.585973 64.293483
81: 49.768685 18.097886
82: 49.909173 31.793590
83: 50.847636 12.285004
84: 51.129077 22.183198
85: 51.250250 3.662145
86: 53.464515 57.280788
87: 53.605168 0.388529
88: 53.888734 21.666063
89: 55.488583 37.712114
90: 56.085707 23.616118
91: 56.880777 1.459923
92: 57.032333 62.097661
93: 57.210014 16.400295
94: 57.219453 41.175402
95: 57.902956 51.829533
96: 58.875305 1.857772
97: 60.425776 54.004248
98: 61.296019 42.855902
99: 62.765180 5.067571
100: 62.898250 14.353662
101: 63.233242 38.200361
102: 63.572291 73.850106
103: 64.957820 83.565362
104: 65.187105 77.491394
105: 65.220854 52.330675
106: 65.678800 58.568004
107: 66.010642 21.001536
108: 66.289920 70.325989
109: 66.694602 47.772934
110: 66.918331 25.855683
111: 67.245796 23.364048
112: 67.335439 54.954558
113: 68.637978 0.569370
114: 69.959276 78.783117
115: 70.322840 73.252492
116: 71.758849 60.907491
117: 71.841492 28.626841
118: 72.161620 13.228559
119: 72.536182 47.708170
120: 72.968992 65.032148
121: 73.996738 37.601692
122: 75.366302 54.693995
123: 75.676788 82.353980
124: 75.687227 8.662071
125: 75.900374 14.127235
126: 76.335011 50.397307
127: 77.199654 10.122982
128: 77.572051 69.065233
129: 78.080505 36.157975
130: 78.105949 51.458694
131: 78.341201 75.480268
132: 78.919309 0.614555
