Nodes: 250
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.220553 115.727820
1: 0.508533 23.627568
2: 0.758189 21.508889
3: 0.934716 107.713185
4: 2.468587 97.176917
5: 2.481221 56.620214
6: 2.549850 109.251897
7: 4.753406 33.295310
8: 4.837184 114.126258
9: 5.371013 121.891754
10: 7.798961 118.167416
11: 7.850305 4.515376
12: 8.439969 25.206850
13: 10.728195 111.567640
14: 10.764237 90.704918
15: 11.858009 38.674350
16: 12.128929 9.143410
17: 12.294054 69.005151
18: 12.602230 14.712149
19: 12.668892 18.642909
20: 12.948102 31.299055
21: 13.378903 89.834174
22: 13.925301 42.953569
23: 14.382700 118.165568
24: 15.031137 105.838023
25: 15.185127 31.465665
26: 16.199281 87.528706
27: 16.420862 103.690066
28: 16.512549 100.067249
29: 18.437968 52.650976
30: 18.506977 38.678031
31: 18.786968 3.304616
32: 19.198706 1.166858
33: 19.740720 73.775204
34: 21.128395 43.837493
35: 21.645790 53.486891
36: 22.043272 40.592708
37: 23.127243 20.318863
38: 23.162454 105.158140
39: 23.554536 60.723516
40: 24.299962 99.536096
41: 24.327233 94.440974
42: 24.430155 11.078084
43: 24.823394 118.242814
44: 25.061289 21.770176
45: 25.942420 81.866462
46: 26.352880 2.058817
47: 28.308371 69.373290
48: 28.334524 97.079626
49: 28.399363 64.093517
50: 28.470359 40.439728
51: 28.545356 66.601017
52: 30.628245 66.596606
53: 31.039225 53.694188
54: 31.867166 76.781138
55: 31.874655 13.075645
56: 31.924930 64.838237
57: 31.999820 105.844406
58: 32.388992 35.648569
59: 33.167348 88.934321
60: 34.231251 22.209687
61: 34.732516 105.517465
62: 35.241481 81.522914
63: 35.922782 100.441917
64: 36.509757 17.186923
65: 36.782615 78.059628
66: 37.129213 22.116514
67: 37.757994 1.343358
68: 38.891272 44.455223
69: 39.793555 83.566715
70: 40.791781 87.694460
71: 41.250584 10.644971
72: 41.539728 48.171193
73: 42.308748 64.566253
74: 42.522981 86.244475
75: 42.733016 72.001058
76: 42.998686 97.052785
77: 43.082609 109.983872
78: 45.172181 43.217123
79: 45.356705 64.958858
80: 45.669185 25.248197
81: 46.326266 108.250400
82: 46.378373 71.643630
83: 47.559299 55.916813
84: 47.668812 85.168503
85: 48.420557 97.216234
86: 48.652992 79.005391
87: 49.448988 72.165118
88: 51.517812 4.054985
89: 51.749995 10.075961
90: 52.287225 36.428447
91: 52.386245 107.988025
92: 52.396188 110.708782
93: 53.037451 67.039426
94: 53.394961 0.472978
95: 54.542538 108.996547
96: 56.275189 76.964267
97: 56.341540 8.705365
98: 56.461291 5.564311
99: 56.473667 30.827764
100: 56.672515 72.693339
101: 56.770413 60.920447
102: 58.003249 35.962354
103: 58.161513 93.965639
104: 58.604005 77.042687
105: 58.700737 55.663502
106: 59.802909 29.580180
107: 60.691380 81.288755
108: 60.853494 6.730889
109: 61.081051 63.045662
110: 61.094230 18.490239
111: 61.102810 101.324667
112: 62.096223 76.299687
113: 63.187821 46.279141
114: 63.351585 56.044097
115: 63.363950 41.571722
116: 63.519136 48.319264
117: 65.443275 18.708904
118: 65.728879 82.838734
119: 66.290514 87.902414
120: 67.889652 56.748324
121: 68.211494 80.880095
122: 68.913434 12.822783
123: 69.467608 95.394874
124: 69.941369 89.639587
125: 70.233016 77.887197
126: 71.151902 21.748556
127: 71.817510 25.012385
128: 72.058374 36.182113
129: 72.925304 29.421507
130: 72.964612 77.201955
131: 72.993387 98.393061
132: 73.719161 12.107944
