Nodes: 60
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.116212 12.981018
1: 0.198926 18.243375
2: 0.226820 24.790111
3: 1.557967 0.054361
4: 2.099346 2.971492
5: 2.165992 29.456197
6: 2.920270 19.979590
7: 3.077071 17.805756
8: 3.805778 24.157159
9: 3.988017 15.704071
10: 4.162497 28.935368
11: 6.108855 10.622832
12: 6.229861 31.557478
13: 6.434116 13.188094
14: 6.440677 6.191552
15: 6.460335 23.916495
16: 7.740750 21.409155
17: 7.921009 27.549898
18: 8.494183 3.481861
19: 10.181644 23.017855
20: 10.898731 21.004025
21: 11.082970 31.758960
22: 11.098879 17.225836
23: 11.516800 14.366401
24: 11.667168 1.123621
25: 12.640359 25.374349
26: 12.766763 4.650279
27: 13.063610 19.543846
28: 13.441209 11.339919
29: 14.783135 14.739617
30: 15.180938 23.909142
31: 15.732592 4.214837
32: 15.856548 26.811869
33: 17.448626 24.393953
34: 17.577903 17.692788
35: 17.603377 2.069597
36: 18.452234 14.739706
37: 18.678317 5.971697
38: 18.816620 30.284024
39: 19.389896 26.737629
40: 19.749269 23.181479
41: 20.055750 16.148876
42: 20.613649 4.860008
43: 22.243370 26.776173
44: 22.312373 1.953449
45: 22.552796 21.621616
46: 22.954659 3.946330
47: 23.110199 10.605204
48: 23.347342 31.558812
49: 25.833922 25.824012
50: 26.226756 11.728766
51: 26.689417 6.086273
52: 27.056584 29.903808
53: 27.498250 15.282999
54: 28.345841 22.258012
55: 28.736442 19.865481
56: 30.100694 13.662996
57: 30.387803 24.524179
58: 30.560031 18.816347
59: 31.426451 22.710997
Edges
(0,2)
(0,3)
(1,6)
(1,15)
(1,16)
(2,8)
(3,7)
(3,14)
(4,11)
(5,8)
(7,11)
(7,13)
(7,19)
(7,24)
(7,35)
(7,39)
(9,24)
(10,17)
(10,19)
(11,18)
(12,21)
(13,26)
(16,19)
(17,19)
(17,25)
(19,39)
(19,48)
(20,27)
(20,41)
(21,25)
(22,27)
(23,29)
(23,51)
(26,35)
(28,31)
(28,51)
(29,41)
(30,33)
(30,34)
(30,58)
(31,37)
(31,42)
(31,44)
(31,51)
(32,38)
(33,40)
(34,41)
(34,56)
(34,58)
(35,44)
(36,47)
(38,48)
(40,48)
(40,54)
(40,59)
(41,47)
(42,46)
(43,57)
(44,51)
(45,54)
(47,51)
(48,49)
(48,52)
(48,57)
(50,51)
(53,58)
(54,59)
(55,58)
(57,59)
