Nodes: 400
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.547521 13.244264
1: 1.166269 185.703733
2: 1.879628 137.461822
3: 2.078084 89.501317
4: 2.551417 51.119216
5: 2.721174 58.398801
6: 2.753373 166.025132
7: 3.075731 113.607975
8: 3.339095 35.928900
9: 3.454403 139.023500
10: 3.915515 158.549841
11: 4.077876 1.902610
12: 5.333931 87.508678
13: 5.399748 126.784437
14: 6.060800 185.802562
15: 6.261407 171.086544
16: 6.299653 44.909581
17: 6.452900 107.074497
18: 6.656669 28.725798
19: 7.387727 11.632933
20: 7.748211 60.405689
21: 8.527130 129.922728
22: 9.127740 99.663878
23: 9.143827 63.790902
24: 9.610673 22.832782
25: 9.648124 94.367835
26: 9.666501 44.776081
27: 10.819972 148.996098
28: 11.040062 85.206220
29: 11.481417 51.751927
30: 11.837995 165.465127
31: 12.063874 131.176737
32: 12.742549 162.593722
33: 13.273767 61.825477
34: 13.370749 145.507065
35: 13.823200 40.070975
36: 13.838140 75.815585
37: 14.046811 30.130264
38: 14.225330 3.034367
39: 14.586947 78.094888
40: 14.794714 108.899578
41: 14.799196 157.906050
42: 16.945502 85.105102
43: 16.990020 188.300351
44: 18.173050 135.208854
45: 18.198651 50.996399
46: 19.008702 191.594290
47: 19.516674 38.268144
48: 21.136727 31.394848
49: 21.168958 63.765049
50: 21.984000 88.774796
51: 22.174589 118.517300
52: 22.599267 170.819062
53: 23.068077 98.161542
54: 24.069464 24.396089
55: 24.141291 147.996811
56: 24.503915 36.814827
57: 25.571329 49.540052
58: 26.297253 161.476264
59: 27.035236 154.353670
60: 27.829294 0.210314
61: 27.844936 14.975784
62: 27.900488 105.797759
63: 28.157678 36.918180
64: 29.142745 47.614683
65: 29.189742 9.273169
66: 29.248976 58.477635
67: 29.760513 6.089339
68: 29.969202 108.166938
69: 30.031965 43.714004
70: 30.245446 180.859813
71: 30.337215 101.880789
72: 31.061222 65.479537
73: 31.669832 133.666479
74: 31.961162 126.826729
75: 31.972005 123.688809
76: 32.363834 144.183041
77: 32.906306 159.449968
78: 33.260744 119.509606
79: 33.447195 41.691263
80: 34.190268 82.152680
81: 34.343678 138.874371
82: 35.510335 131.960833
83: 36.949588 23.712749
84: 37.630861 6.421274
85: 38.828562 28.404430
86: 40.605594 87.453083
87: 41.214838 93.495423
88: 41.256904 13.880583
89: 41.406552 44.099724
90: 43.697939 161.341447
91: 43.902436 186.755488
92: 44.007435 117.191522
93: 44.278901 140.072221
94: 44.803543 1.162372
95: 45.983164 105.110158
96: 46.334927 93.412920
97: 46.797126 89.347770
98: 46.910697 164.763821
99: 47.078415 120.435744
100: 48.127771 146.109681
101: 48.676268 167.017019
102: 48.710238 79.345870
103: 49.302626 34.036379
104: 50.225130 125.288494
105: 50.344723 73.691978
106: 50.764846 149.833299
107: 50.795446 93.672266
108: 51.008575 117.235047
109: 51.789042 157.451337
110: 52.532190 95.499309
111: 52.789723 136.985044
112: 53.882248 102.713242
113: 54.396700 30.904355
114: 54.621358 185.457715
115: 55.157640 145.238432
116: 55.373405 109.009473
117: 55.529185 125.669060
118: 55.799942 76.103540
119: 55.867935 170.619326
120: 56.667047 22.732188
121: 56.951285 121.361779
122: 57.302553 130.738628
123: 57.448737 175.045724
124: 57.946744 61.292131
125: 58.880372 79.993490
126: 60.110201 27.394626
127: 60.530681 154.490242
128: 60.861343 22.354024
129: 61.152264 140.051604
130: 62.267732 174.862123
131: 62.618509 121.084917
132: 62.981105 108.314871
