Nodes: 350
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.413728 33.110707
1: 0.438738 130.112240
2: 2.608704 20.848566
3: 2.765281 50.630897
4: 3.137948 74.476230
5: 3.239509 117.267711
6: 3.505880 89.044985
7: 4.222047 69.576173
8: 4.272281 47.404498
9: 4.866542 60.730508
10: 4.890551 32.382199
11: 5.689076 102.846925
12: 6.206013 72.716270
13: 6.240043 29.501273
14: 6.336380 106.821370
15: 6.565593 113.305624
16: 6.933370 121.402325
17: 6.988231 126.220465
18: 7.090764 129.357933
19: 7.356376 75.536856
20: 7.454519 99.463362
21: 8.259707 68.616823
22: 8.781487 44.437145
23: 8.933537 116.725480
24: 9.566003 144.837518
25: 10.174527 78.996111
26: 10.362702 98.272760
27: 10.572700 21.742310
28: 10.926113 141.184754
29: 11.275107 112.091252
30: 11.986382 87.403794
31: 12.043387 93.823577
32: 15.330165 34.044094
33: 15.595358 17.610234
34: 15.645384 48.386692
35: 17.019545 81.687124
36: 17.961359 6.162903
37: 18.147463 31.747486
38: 18.530308 121.982726
39: 18.674206 116.399089
40: 18.895743 83.980504
41: 20.207142 60.127023
42: 20.421766 50.712808
43: 20.773171 54.718243
44: 21.099426 144.822524
45: 21.506733 83.703670
46: 21.544263 68.075115
47: 21.595433 8.291691
48: 21.645508 62.917072
49: 22.236309 105.169604
50: 22.809616 132.973264
51: 25.541158 4.302208
52: 26.575655 134.373868
53: 27.056441 146.427202
54: 27.419212 143.128924
55: 27.707705 105.803421
56: 27.724012 44.347440
57: 28.430347 32.521546
58: 29.065411 13.596419
59: 29.642265 89.423939
60: 29.811878 9.490706
61: 29.873115 62.893899
62: 30.243864 39.453239
63: 30.676994 3.255697
64: 30.752992 91.641262
65: 31.127906 131.487331
66: 31.315498 127.847745
67: 31.427900 120.223047
68: 31.866695 148.998806
69: 32.072081 57.776415
70: 32.236590 26.218307
71: 32.862817 15.510416
72: 33.153978 70.934362
73: 33.667059 39.409995
74: 34.992988 0.482931
75: 35.374812 128.064320
76: 35.874729 52.028893
77: 35.968634 28.124318
78: 36.095862 30.994466
79: 36.366403 24.545339
80: 36.382664 148.912709
81: 37.537070 62.510530
82: 37.831251 57.242160
83: 38.184723 6.141831
84: 38.477441 18.552657
85: 39.967405 92.332606
86: 40.298012 133.252011
87: 40.857526 52.073458
88: 42.154825 120.403762
89: 42.224568 117.700745
90: 42.429672 109.304017
91: 43.847917 45.881841
92: 43.995803 22.543842
93: 44.656971 72.727762
94: 44.795200 117.810437
95: 45.191161 83.046702
96: 45.851667 41.959268
97: 46.048996 108.396101
98: 46.189175 147.199890
99: 47.003206 31.033955
100: 47.212314 92.290447
101: 47.391389 0.073099
102: 48.861551 126.772244
103: 49.371001 64.092322
104: 49.827692 33.683127
105: 50.589997 56.830232
106: 51.037391 25.025523
107: 51.448396 127.083198
108: 51.449795 146.420743
109: 51.532613 11.397655
110: 52.949123 82.654588
111: 53.275704 121.940318
112: 53.602994 132.605692
113: 53.627851 55.309672
114: 54.197140 147.377612
115: 54.551389 91.430243
116: 54.673068 78.422698
117: 54.893405 71.425855
118: 55.211274 111.603721
119: 55.468816 81.557565
120: 55.831016 47.118260
121: 55.918559 20.687455
122: 56.101969 51.284332
123: 56.174151 33.428941
124: 56.231373 13.733327
125: 56.672527 140.393404
126: 56.870143 131.895659
127: 56.898397 42.080742
128: 57.045916 35.654859
129: 57.086159 18.803435
130: 57.308538 65.971050
131: 57.432904 10.437831
132: 57.756325 106.943499
