Nodes: 60
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.176189 20.784472
1: 0.470877 35.225357
2: 0.494853 8.721865
3: 0.592331 26.612388
4: 1.161690 10.651695
5: 2.845762 35.024789
6: 3.434014 20.769833
7: 3.672900 11.460480
8: 4.367259 16.737156
9: 6.037391 7.841462
10: 6.046841 1.596879
11: 6.265136 20.499921
12: 6.544613 34.853325
13: 7.265210 30.314819
14: 7.334766 27.011090
15: 8.699820 13.599901
16: 9.586762 18.649454
17: 10.387887 24.862845
18: 10.511011 8.012603
19: 10.743729 10.557582
20: 11.511579 13.333174
21: 12.418172 1.743235
22: 12.602613 18.751548
23: 13.310276 24.479117
24: 13.700814 21.220703
25: 14.003917 13.963556
26: 14.239860 6.513934
27: 14.812702 2.509332
28: 16.259527 20.155673
29: 16.560967 16.807859
30: 16.572501 31.413362
31: 16.656759 25.244473
32: 18.995190 22.624758
33: 19.048496 8.478068
34: 20.806217 32.874286
35: 21.205381 4.052590
36: 21.810459 13.209501
37: 21.968880 19.590555
38: 22.112174 1.074777
39: 24.367993 1.541381
40: 24.411423 12.667610
41: 24.465438 28.698121
42: 24.764501 4.834590
43: 26.595564 36.620310
44: 27.665680 8.573234
45: 28.085868 1.013528
46: 28.203269 34.822747
47: 28.232795 20.288628
48: 29.149364 15.974525
49: 29.313708 29.446940
50: 32.555845 32.592552
51: 32.618451 35.302078
52: 33.647778 10.800945
53: 33.676415 17.428910
54: 33.979334 14.870095
55: 35.043499 26.590903
56: 35.213336 3.904891
57: 35.255849 1.593237
58: 36.312783 31.322254
59: 36.919306 21.899075
Edges
(0,1)
(0,3)
(0,4)
(0,6)
(1,3)
(1,43)
(2,4)
(2,7)
(3,5)
(3,6)
(6,8)
(7,8)
(7,9)
(9,10)
(9,18)
(9,19)
(10,21)
(10,38)
(11,14)
(11,16)
(11,17)
(12,30)
(12,34)
(13,30)
(15,19)
(15,20)
(16,17)
(16,20)
(16,22)
(16,24)
(17,24)
(20,22)
(21,26)
(21,27)
(21,38)
(22,24)
(22,25)
(22,29)
(23,30)
(23,31)
(24,28)
(26,35)
(28,29)
(28,37)
(29,37)
(31,32)
(31,41)
(32,41)
(33,35)
(34,41)
(34,43)
(35,38)
(36,37)
(36,40)
(37,41)
(38,39)
(38,45)
(39,42)
(41,47)
(42,45)
(43,51)
(44,48)
(44,52)
(45,56)
(45,57)
(46,49)
(46,51)
(47,48)
(47,49)
(47,55)
(47,59)
(48,52)
(48,53)
(49,55)
(50,51)
(50,58)
(51,58)
(52,56)
(53,54)
(54,56)
(55,58)
