Nodes: 60
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.286893 27.787053
1: 0.338865 25.330521
2: 0.804612 16.874312
3: 2.199977 1.719907
4: 2.446727 4.055144
5: 2.545570 30.303034
6: 3.553605 7.704860
7: 3.574910 27.761514
8: 5.336384 13.833135
9: 5.460066 26.903356
10: 6.553626 17.568874
11: 7.950321 25.140218
12: 8.287975 21.681750
13: 9.280899 4.427829
14: 9.392092 23.450706
15: 9.765206 27.718297
16: 10.040564 10.397049
17: 10.061070 17.655271
18: 11.173501 13.223535
19: 12.132689 31.726353
20: 13.935871 0.461718
21: 15.208544 16.775356
22: 15.301542 33.632069
23: 16.039493 27.267605
24: 16.535447 7.443130
25: 16.901854 21.179186
26: 17.194317 0.294080
27: 17.461979 29.177861
28: 18.240259 26.546076
29: 18.717608 34.247885
30: 19.004475 3.649350
31: 19.481773 22.294400
32: 19.535243 11.659378
33: 20.946056 20.259226
34: 21.050669 6.411720
35: 21.227540 9.425933
36: 22.673242 13.007528
37: 22.758804 4.913501
38: 23.444650 1.540915
39: 24.014307 27.823218
40: 24.708416 12.014605
41: 25.692973 7.488603
42: 26.109579 30.567933
43: 26.294286 3.795469
44: 26.901988 26.485165
45: 27.927275 5.798931
46: 28.052319 14.025863
47: 28.879086 0.578774
48: 29.144037 32.641016
49: 29.195363 20.101633
50: 29.772425 30.026917
51: 30.155617 2.689699
52: 31.174905 25.237577
53: 32.358491 35.760091
54: 32.773651 28.731887
55: 33.341127 22.626385
56: 33.585984 32.273370
57: 33.770881 8.618876
58: 34.566151 27.502543
59: 34.612078 35.078770
Edges
(0,1)
(0,7)
(1,2)
(1,9)
(2,3)
(2,4)
(2,6)
(3,4)
(3,20)
(5,22)
(6,8)
(6,13)
(8,10)
(8,16)
(8,17)
(9,15)
(11,12)
(12,14)
(13,16)
(13,20)
(14,15)
(14,25)
(15,19)
(15,23)
(16,18)
(19,27)
(20,24)
(20,26)
(21,33)
(21,36)
(22,27)
(22,29)
(23,25)
(26,38)
(27,28)
(29,39)
(30,34)
(30,37)
(31,39)
(32,36)
(33,39)
(33,44)
(33,46)
(33,49)
(34,35)
(34,37)
(35,40)
(35,41)
(37,43)
(39,42)
(40,46)
(41,46)
(42,48)
(42,50)
(43,47)
(44,50)
(45,51)
(48,53)
(49,52)
(50,52)
(50,54)
(51,57)
(52,54)
(54,56)
(54,58)
(55,57)
(55,58)
(56,58)
(56,59)
(57,58)
