Nodes: 250
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.154987 60.707204
1: 0.285182 74.456626
2: 0.287991 26.557948
3: 0.435165 36.010902
4: 0.606476 65.851283
5: 0.679461 13.000379
6: 0.732319 9.489306
7: 1.613091 119.450116
8: 2.286219 78.641732
9: 2.692915 59.606718
10: 3.119994 7.809124
11: 3.203877 95.753566
12: 3.852797 30.507673
13: 4.667990 67.134907
14: 7.038141 117.263915
15: 7.377266 9.056176
16: 7.686509 71.860900
17: 7.972701 80.826799
18: 7.995806 63.904480
19: 8.599171 128.005994
20: 9.674275 40.825460
21: 10.710742 9.465362
22: 10.961969 115.543406
23: 11.035166 86.129690
24: 11.890871 17.125935
25: 13.221242 94.207177
26: 13.524548 119.388210
27: 13.710462 43.783251
28: 14.088599 81.173433
29: 14.849013 101.528768
30: 14.888358 87.785371
31: 15.601038 36.033492
32: 15.619316 7.668054
33: 15.995923 129.680667
34: 16.065429 124.397272
35: 16.655760 27.842016
36: 17.468730 128.013313
37: 18.330659 14.877557
38: 18.470721 1.391047
39: 18.957789 91.200506
40: 19.405926 89.014286
41: 21.313071 44.334581
42: 21.865489 42.395528
43: 22.708101 53.085413
44: 22.960682 24.970665
45: 23.683008 86.820074
46: 24.324732 0.165648
47: 24.386619 60.978097
48: 24.556136 97.553484
49: 24.860767 41.904986
50: 25.225175 127.635392
51: 25.250471 2.036191
52: 25.410956 79.189420
53: 25.816524 25.680170
54: 25.825629 119.154959
55: 26.353203 67.295297
56: 26.468104 49.292261
57: 26.563456 129.289381
58: 26.617308 72.840011
59: 27.974985 117.451325
60: 29.474081 112.629683
61: 29.585255 119.636966
62: 29.992000 41.435839
63: 31.098153 86.238555
64: 31.109825 50.688055
65: 31.965961 66.491439
66: 33.057852 25.066081
67: 33.348224 33.844798
68: 34.211359 10.109440
69: 34.233102 115.980928
70: 35.238923 63.320237
71: 35.534154 51.119725
72: 36.191125 80.698652
73: 36.302156 120.157046
74: 37.592748 91.620246
75: 37.960969 3.538919
76: 38.395286 101.235984
77: 38.420492 43.178560
78: 38.810967 35.916428
79: 39.718252 17.882364
80: 40.282297 81.253526
81: 40.589413 109.966782
82: 40.905282 69.363280
83: 41.832849 35.799389
84: 43.418701 22.722036
85: 43.610795 9.292035
86: 44.422422 119.300487
87: 44.577416 86.679394
88: 45.405734 102.040287
89: 45.748192 3.770375
90: 45.957591 108.575671
91: 46.397097 114.195878
92: 47.849521 29.093241
93: 47.883386 80.155936
94: 49.410679 9.906961
95: 49.751361 107.112116
96: 49.989174 16.651994
97: 50.143701 124.889360
98: 50.756704 121.869111
99: 50.999681 19.053264
100: 51.246810 86.150416
101: 51.762684 81.792528
102: 52.302489 100.116680
103: 52.435516 35.191817
104: 53.584835 83.623586
105: 54.134783 118.239316
106: 54.203930 17.902073
107: 55.837886 55.639393
108: 56.025628 19.007867
109: 56.272629 61.512049
110: 57.818262 107.429876
111: 58.308224 7.316020
112: 58.441062 25.077561
113: 59.402363 97.860804
114: 59.538026 16.540637
115: 60.323391 7.555589
116: 60.791899 31.309216
117: 61.430070 75.440770
118: 61.957836 118.649516
119: 63.504753 26.292767
120: 63.863803 106.458759
121: 64.385713 36.294775
122: 64.449404 0.358897
123: 64.681972 9.385516
124: 65.351334 23.741660
125: 65.884963 116.148398
126: 66.101234 43.050000
127: 66.721670 98.678210
128: 68.096788 65.581871
129: 68.324901 105.687470
130: 68.487955 80.160513
131: 69.400342 128.642532
132: 70.081384 15.910958
