Nodes: 400
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.134003 23.861676
1: 0.477418 145.009225
2: 1.832246 149.259485
3: 2.037479 17.277351
4: 2.239782 138.707053
5: 2.423310 181.691927
6: 2.830351 185.279338
7: 3.130145 64.562269
8: 3.532013 88.923031
9: 3.737764 51.621023
10: 3.908300 1.454695
11: 3.957380 47.656105
12: 3.973655 128.253186
13: 6.550682 184.393579
14: 6.629733 86.082302
15: 6.858074 137.369547
16: 7.447592 119.701187
17: 9.317441 124.389642
18: 9.826038 175.106368
19: 10.165736 184.984223
20: 10.941615 160.649946
21: 11.452591 147.121339
22: 12.116205 175.993959
23: 12.505089 68.743819
24: 12.654221 166.856983
25: 12.794920 71.440319
26: 13.197509 65.848975
27: 13.329731 23.486181
28: 13.715522 49.751375
29: 14.271642 91.978952
30: 16.166005 183.500392
31: 16.443477 37.037272
32: 17.700838 133.543342
33: 18.102582 168.447531
34: 18.193510 74.497513
35: 18.602886 42.627753
36: 19.040013 182.056461
37: 19.292896 158.402628
38: 19.437031 170.447886
39: 19.545275 48.506789
40: 19.785099 131.210818
41: 20.655265 0.865169
42: 21.439708 178.358204
43: 21.457657 39.860946
44: 22.234549 65.904042
45: 22.571494 183.298918
46: 22.751414 75.006346
47: 23.287353 3.942062
48: 24.583266 130.726019
49: 24.726786 46.345773
50: 25.953535 112.229107
51: 26.417589 66.659784
52: 26.816559 50.005203
53: 27.050419 9.359136
54: 27.077071 81.686704
55: 27.797743 181.160201
56: 27.811268 184.524399
57: 28.575342 143.728207
58: 29.422667 34.167878
59: 29.591626 98.481680
60: 30.210500 48.123661
61: 30.215600 141.100629
62: 30.714892 171.007194
63: 30.982200 134.452347
64: 31.219567 17.291313
65: 31.734553 174.782051
66: 32.293612 140.295698
67: 32.444364 183.933069
68: 32.782337 72.495344
69: 32.937998 58.015576
70: 33.408244 157.978070
71: 33.715837 17.154889
72: 33.970011 62.466838
73: 34.124666 154.089562
74: 34.870775 73.909925
75: 35.279851 93.821022
76: 36.257473 62.140104
77: 36.354006 100.389240
78: 36.367664 186.011116
79: 37.340623 90.674327
80: 38.126675 86.625210
81: 39.677636 144.581924
82: 39.975569 4.957390
83: 40.640201 29.219051
84: 40.689603 110.054263
85: 40.967303 47.827889
86: 41.567895 101.227101
87: 41.947299 124.042521
88: 42.460305 81.577748
89: 42.810509 181.297184
90: 42.989570 102.919892
91: 43.475062 130.437002
92: 44.228598 105.062823
93: 44.434797 35.205075
94: 44.746837 167.937394
95: 45.010329 55.210306
96: 45.373523 137.484656
97: 45.651968 97.771630
98: 46.158462 169.850968
99: 46.660770 94.662145
100: 46.663566 28.406094
101: 46.684444 25.852007
102: 46.910517 150.966198
103: 47.515152 126.151437
104: 47.793506 92.888676
105: 47.831859 181.075739
106: 47.915945 141.362858
107: 48.452258 139.382526
108: 49.915308 40.584874
109: 50.128606 72.947396
110: 50.609077 181.054796
111: 51.394786 47.072854
112: 52.082105 163.449555
113: 52.486461 94.910079
114: 53.161137 84.579089
115: 55.047065 142.657118
116: 55.204618 100.385441
117: 55.879735 116.362796
118: 55.984704 29.163541
119: 56.284417 48.455463
120: 56.521634 18.880659
121: 56.854873 45.111441
122: 58.152651 172.617878
123: 59.418138 125.888238
124: 59.696355 10.972420
125: 59.970844 80.606521
126: 60.138040 179.908550
127: 60.794217 127.424382
128: 62.640638 154.733403
129: 62.713576 68.549225
130: 63.553755 170.225915
131: 63.689359 64.702518
132: 63.690512 177.156279
