Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.210229 28.224926
1: 0.388116 17.870580
2: 0.456050 8.816361
3: 0.523288 82.645376
4: 1.450882 40.309231
5: 1.558006 90.174380
6: 1.912191 92.461932
7: 3.055859 13.605302
8: 3.578659 73.105730
9: 3.664324 16.358910
10: 4.033259 55.659148
11: 4.158019 75.589411
12: 4.320934 44.900139
13: 4.422469 29.023223
14: 4.565096 62.558920
15: 5.271422 34.925086
16: 5.592731 1.260499
17: 7.006028 54.845034
18: 7.667496 19.994038
19: 7.774676 1.645829
20: 8.448114 25.121123
21: 8.523131 38.592536
22: 8.749387 75.575902
23: 10.358281 59.435141
24: 10.415578 71.712357
25: 11.859991 91.730662
26: 12.601242 11.549812
27: 13.251404 8.451879
28: 13.308385 23.732524
29: 13.523955 85.602005
30: 13.678604 34.651388
31: 13.714633 46.670786
32: 13.752247 27.330780
33: 15.364872 43.692442
34: 15.602820 71.340061
35: 15.623683 18.128464
36: 16.371736 8.591767
37: 16.384287 95.200636
38: 16.625597 3.619939
39: 16.811339 14.516300
40: 17.228985 54.863757
41: 18.307757 47.515700
42: 18.348040 86.472076
43: 20.068200 71.337370
44: 21.402426 46.792654
45: 21.998341 93.200419
46: 22.017538 64.655630
47: 23.298586 26.654633
48: 23.455266 67.804240
49: 24.230413 61.409052
50: 24.257996 15.000243
51: 24.809371 74.253711
52: 25.155113 0.962496
53: 25.947835 43.763296
54: 26.057267 77.736518
55: 26.257444 85.452174
56: 27.357364 35.446741
57: 28.479487 5.319614
58: 29.601972 76.207095
59: 29.678275 68.630708
60: 30.045189 88.246951
61: 30.363370 36.437902
62: 31.466747 57.480210
63: 32.060795 21.481120
64: 32.740020 91.356534
65: 32.963743 49.927849
66: 33.255611 66.264334
67: 33.377874 36.074821
68: 33.837096 7.560150
69: 34.716501 0.297507
70: 35.428516 55.917950
71: 35.914614 68.931631
72: 36.108647 31.192572
73: 36.176143 50.276993
74: 36.604716 44.094418
75: 37.070730 14.648487
76: 37.677215 32.497604
77: 38.024552 46.413311
78: 39.659182 2.811550
79: 39.963715 95.726486
80: 40.399623 66.820887
81: 41.513692 11.236197
82: 42.211537 90.527151
83: 43.882027 54.833389
84: 44.228806 7.919857
85: 44.822546 17.478185
86: 44.977682 33.332464
87: 45.329935 3.853410
88: 45.355742 92.811172
89: 46.374920 65.266997
90: 46.596477 70.179827
91: 46.612119 85.645601
92: 47.257020 12.069974
93: 48.392751 5.567274
94: 48.574871 68.184916
95: 49.527133 70.369646
96: 49.735672 0.108056
97: 50.033249 7.438028
98: 50.219754 89.087092
99: 51.236679 83.341649
100: 52.286365 68.125109
101: 52.538258 2.485443
102: 53.805871 51.088462
103: 54.526564 86.271301
104: 54.577007 57.720734
105: 55.326863 47.946176
106: 55.596608 0.580675
107: 55.609015 55.453204
108: 56.042298 74.555797
109: 56.479218 35.902504
110: 56.986584 26.949274
111: 57.091772 9.207051
112: 57.174389 61.133666
113: 57.386413 82.044713
114: 57.814300 39.255272
115: 58.470698 69.891437
116: 58.516053 55.651014
117: 58.717167 42.242310
118: 59.334302 44.869626
119: 59.458462 89.009004
120: 59.969455 53.715961
121: 61.078169 56.172371
122: 62.785436 71.138098
123: 63.309300 5.765304
124: 64.706328 78.069581
125: 67.656821 84.962122
126: 68.203936 20.548418
127: 68.420478 15.657101
128: 68.495660 79.204646
129: 68.750281 24.532746
130: 69.003917 12.023279
131: 69.593203 51.656703
132: 71.017967 34.507537
