Nodes: 20
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.830387 14.202609
1: 1.165107 11.264776
2: 1.534427 7.822209
3: 3.372242 1.591064
4: 3.584782 9.531551
5: 4.389003 4.438079
6: 6.190094 14.371100
7: 6.415419 1.975860
8: 7.921295 9.721823
9: 8.973498 3.998061
10: 9.913120 1.166566
11: 10.017693 9.586814
12: 11.634093 3.140061
13: 11.822235 7.196014
14: 12.008785 15.377849
15: 12.536303 9.124589
16: 13.317035 1.539050
17: 13.952721 14.394366
18: 15.783046 11.033468
19: 15.858365 3.367828
Edges
(0,9)
(0,14)
(1,4)
(1,9)
(2,3)
(2,5)
(2,10)
(3,7)
(4,9)
(5,7)
(6,8)
(6,14)
(8,9)
(9,11)
(10,12)
(10,13)
(10,14)
(10,15)
(12,15)
(14,15)
(14,16)
(16,18)
(17,18)
(18,19)
