Nodes: 250
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.013872 68.892808
1: 1.304428 47.744373
2: 1.611495 88.813533
3: 2.075988 8.860319
4: 2.692824 57.627059
5: 3.074618 112.871109
6: 4.329387 18.362205
7: 5.130218 84.547337
8: 6.078233 109.200464
9: 7.680065 32.718216
10: 7.836799 60.579012
11: 8.460051 118.975130
12: 8.825558 129.701743
13: 10.314752 28.321960
14: 10.504210 49.444833
15: 10.863275 104.085855
16: 11.709373 66.186227
17: 12.419257 87.995173
18: 12.423653 99.799140
19: 12.509344 11.742938
20: 13.507442 39.110233
21: 15.420866 130.404169
22: 15.831149 95.803598
23: 16.414199 11.235703
24: 16.920178 114.469564
25: 17.138389 35.407323
26: 19.070314 68.047908
27: 19.723176 110.871728
28: 19.736391 5.815297
29: 20.343387 71.029503
30: 20.383314 2.832708
31: 21.442112 48.230388
32: 21.613071 54.765965
33: 22.759861 66.032021
34: 22.787972 31.493967
35: 24.022543 61.569882
36: 24.309992 111.636251
37: 24.583122 81.301722
38: 24.736859 28.292217
39: 24.891248 52.043715
40: 25.180740 55.949260
41: 25.352549 58.751384
42: 25.870837 89.546819
43: 27.247430 71.365003
44: 27.305105 107.083256
45: 27.908091 13.158110
46: 29.611941 41.121022
47: 29.643598 124.344978
48: 29.847047 102.611409
49: 29.849795 19.375172
50: 30.172827 26.572330
51: 30.684782 63.327603
52: 32.165263 72.726470
53: 32.418824 45.981505
54: 32.770346 49.853526
55: 33.696223 104.041430
56: 35.025570 91.131087
57: 36.990567 41.494301
58: 37.132765 110.290196
59: 37.173512 129.653099
60: 38.387059 53.444643
61: 38.581558 13.698927
62: 39.634553 59.890232
63: 39.867351 43.103828
64: 40.181832 109.753898
65: 41.109989 63.576975
66: 41.522032 67.896559
67: 41.652905 0.423103
68: 41.684120 105.376014
69: 42.820368 38.313738
70: 43.232879 114.959023
71: 44.311155 53.990235
72: 46.609597 132.242697
73: 46.684164 17.957337
74: 47.476356 11.607626
75: 49.804196 24.457654
76: 50.359181 87.801098
77: 52.103920 52.695772
78: 52.813357 1.770059
79: 53.401314 5.599105
80: 53.554325 114.214953
81: 53.605444 89.837592
82: 54.700289 47.097963
83: 55.225588 102.099197
84: 55.371187 96.264428
85: 55.511788 20.677833
86: 55.646139 106.216083
87: 55.902185 114.842538
88: 55.924152 86.947814
89: 57.185542 121.987466
90: 58.585804 59.090651
91: 58.712262 50.996792
92: 59.066387 48.577671
93: 60.521443 94.959084
94: 60.698439 97.264650
95: 61.056009 27.053510
96: 61.508428 39.742302
97: 61.638728 49.348197
98: 61.992985 83.578175
99: 62.506307 75.675033
100: 63.372549 78.376000
101: 64.395136 86.173195
102: 64.447649 114.982670
103: 64.599842 39.007398
104: 65.114052 102.174348
105: 65.797578 34.574706
106: 66.379919 95.055710
107: 66.507031 70.959785
108: 67.296077 56.177966
109: 67.401087 105.675984
110: 67.588857 17.921859
111: 70.315280 95.303804
112: 71.526947 71.663580
113: 71.605870 60.031543
114: 71.729152 9.334575
115: 71.811454 129.246403
116: 73.472943 19.548695
117: 73.737121 1.649299
118: 74.281912 118.671131
119: 75.035131 97.064701
120: 75.131167 27.798190
121: 75.580628 11.446421
122: 76.475043 38.688182
123: 76.935559 13.172502
124: 77.324332 101.296182
125: 77.894145 135.462078
126: 79.386015 106.905898
127: 79.684791 118.574438
128: 79.823438 29.562042
129: 80.138777 56.216879
130: 80.486126 20.814662
131: 80.609404 53.680799
132: 80.789101 127.478317
