Nodes: 20
Protection radius: 1.000000
Disaster radius: 0.500000
0: 1.069045 15.769246
1: 1.219951 1.677495
2: 2.353908 7.695217
3: 3.299743 11.653891
4: 3.689680 16.463372
5: 3.742708 4.145496
6: 5.432283 0.397963
7: 6.108538 6.048059
8: 6.560300 12.904916
9: 9.056100 4.758725
10: 9.605174 16.607777
11: 9.802748 1.571859
12: 10.506437 13.925707
13: 12.128833 1.331588
14: 12.130996 10.212336
15: 13.827939 7.111439
16: 15.617003 8.471161
17: 15.768568 15.349351
18: 15.913312 5.658830
19: 16.793895 11.646331
Edges
(0,2)
(1,9)
(1,18)
(2,5)
(2,7)
(2,8)
(2,9)
(2,14)
(2,17)
(2,19)
(3,8)
(4,8)
(4,10)
(5,7)
(6,11)
(6,13)
(6,18)
(8,10)
(9,18)
(10,12)
(11,18)
(12,17)
(15,19)
(16,19)
