Nodes: 60
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.209607 18.572329
1: 0.315068 35.798866
2: 0.774081 22.825350
3: 0.817549 31.848610
4: 1.943049 17.528538
5: 1.994396 19.958985
6: 2.124473 15.178158
7: 2.897652 29.387993
8: 3.998425 22.773430
9: 4.457601 26.071242
10: 4.638584 35.624926
11: 5.772272 28.279275
12: 6.466553 8.186327
13: 7.227281 26.844148
14: 7.796008 10.218303
15: 9.463240 21.692008
16: 10.023154 34.447740
17: 10.093207 12.662879
18: 10.555662 25.401145
19: 10.717324 5.996575
20: 11.447888 8.049788
21: 12.110313 32.150063
22: 12.221008 11.491405
23: 12.347811 23.659230
24: 13.599419 7.000784
25: 14.910302 35.320258
26: 15.501384 28.359262
27: 15.523778 3.244790
28: 15.673032 16.605437
29: 16.204183 10.790250
30: 16.747491 21.543520
31: 17.558320 19.552144
32: 17.693583 12.336217
33: 17.754779 7.185989
34: 18.462965 10.353790
35: 18.734595 16.294949
36: 19.304521 32.557183
37: 20.348594 29.888331
38: 20.888564 10.772949
39: 21.551207 14.206208
40: 23.011896 28.260345
41: 23.060739 33.030261
42: 23.458096 0.014484
43: 23.712210 3.284808
44: 25.461610 8.606403
45: 25.921277 33.892783
46: 26.138980 4.160066
47: 26.143438 30.103811
48: 26.542425 24.987018
49: 27.141249 13.191264
50: 28.662550 8.563103
51: 28.821925 35.232904
52: 29.670802 19.603902
53: 30.695990 9.026108
54: 31.440913 33.610752
55: 32.663186 28.857803
56: 33.173346 0.744692
57: 33.500453 10.965280
58: 34.569242 19.204585
59: 35.109647 28.767761
Edges
(0,1)
(0,4)
(0,5)
(1,3)
(1,51)
(2,8)
(3,7)
(4,15)
(4,17)
(5,8)
(5,15)
(6,12)
(6,14)
(7,11)
(9,13)
(10,16)
(10,51)
(11,13)
(11,21)
(12,14)
(13,15)
(14,20)
(14,22)
(15,17)
(15,28)
(16,25)
(17,28)
(18,21)
(18,26)
(19,24)
(22,24)
(22,28)
(23,26)
(23,28)
(24,27)
(25,26)
(25,41)
(26,30)
(27,33)
(27,42)
(27,43)
(28,29)
(28,31)
(29,32)
(29,34)
(33,34)
(33,38)
(33,43)
(35,48)
(36,37)
(36,41)
(38,39)
(38,43)
(38,44)
(39,52)
(40,48)
(41,45)
(44,46)
(44,50)
(46,56)
(47,48)
(47,51)
(48,52)
(48,55)
(49,52)
(50,53)
(51,54)
(52,58)
(56,57)
(58,59)
