Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.432082 65.836662
1: 1.666331 14.132430
2: 2.300156 51.482978
3: 2.617303 15.968767
4: 2.876079 35.304676
5: 2.900491 8.327634
6: 3.145891 31.494504
7: 4.369442 52.433079
8: 5.358983 42.017311
9: 5.475878 35.765449
10: 5.521647 8.248154
11: 6.086384 55.984859
12: 6.156421 63.151490
13: 10.869532 33.916231
14: 10.976311 18.032520
15: 12.078666 43.035651
16: 12.210409 12.087377
17: 12.644945 41.096729
18: 12.917527 49.716683
19: 13.130236 17.431251
20: 13.238413 32.811025
21: 13.384390 24.661572
22: 13.844355 19.638656
23: 13.906829 57.657433
24: 15.128448 34.105689
25: 16.038924 10.542747
26: 16.415642 43.219469
27: 16.556197 4.918040
28: 16.684002 18.235087
29: 17.360034 58.306041
30: 18.858702 6.919963
31: 19.217776 65.867977
32: 19.476106 13.114378
33: 19.573664 47.527309
34: 19.746262 9.273184
35: 19.871978 69.593759
36: 20.325661 24.855354
37: 20.325870 62.346983
38: 22.066263 29.641424
39: 22.132052 67.936993
40: 22.313981 39.473514
41: 23.555040 47.243534
42: 24.118900 43.211649
43: 25.846669 17.791675
44: 26.377624 9.944592
45: 26.511514 27.455025
46: 26.527647 71.124946
47: 27.058107 43.904482
48: 27.346599 49.637790
49: 27.910986 69.518095
50: 28.170155 18.662546
51: 28.396494 6.575243
52: 28.662722 15.323768
53: 28.794352 38.178599
54: 30.041466 33.862555
55: 30.384971 71.715891
56: 30.505612 10.006930
57: 31.017853 58.543090
58: 31.208949 26.394597
59: 31.696324 68.646314
60: 33.118710 23.669984
61: 33.337007 43.791170
62: 33.859144 52.814306
63: 34.187141 21.053444
64: 35.154248 38.322910
65: 35.360614 47.988934
66: 35.427518 7.501068
67: 35.824194 57.684069
68: 36.301986 12.245194
69: 36.864050 52.046760
70: 37.697822 46.123886
71: 37.886998 39.738100
72: 38.207963 36.822980
73: 38.421108 28.440651
74: 39.717155 6.162499
75: 40.562028 68.318276
76: 40.887467 18.764187
77: 41.028719 33.346395
78: 41.101235 51.385188
79: 41.152575 57.189920
80: 42.393743 44.053066
81: 42.852076 71.729504
82: 43.015737 12.584501
83: 44.635248 39.130980
84: 49.072650 3.161930
85: 49.287533 51.497136
86: 49.404188 22.486193
87: 49.429456 25.183807
88: 49.937359 67.033143
89: 49.944431 40.511614
90: 50.443344 45.431585
91: 50.689240 59.607310
92: 51.902634 7.405799
93: 52.663778 44.190497
94: 52.799140 39.657883
95: 53.184106 60.042816
96: 53.343680 54.027676
97: 53.870530 6.471049
98: 54.372040 35.633418
99: 54.631761 65.072880
100: 54.664249 38.799656
101: 56.303228 24.776361
102: 56.818155 53.839871
103: 57.187087 70.947594
104: 57.398747 59.437913
105: 57.869883 11.467064
106: 57.965423 29.022759
107: 58.587708 39.286728
108: 59.046280 53.083249
109: 59.232043 71.100248
110: 59.330911 25.801539
111: 60.001764 3.521528
112: 60.441741 67.056939
113: 60.620803 40.515018
114: 61.636026 31.632720
115: 62.452450 34.104473
116: 62.590975 18.656227
117: 62.604001 49.629916
118: 62.846817 55.859323
119: 63.224081 3.134625
120: 64.265093 16.028200
121: 64.786432 13.770770
122: 65.013134 63.415217
123: 65.060914 7.711061
124: 65.098292 21.650859
125: 65.285014 70.870156
126: 65.406873 18.559305
127: 65.517554 36.262254
128: 66.164409 66.728163
129: 66.472649 61.321026
130: 66.607827 29.562474
131: 66.651481 54.994735
132: 67.670309 1.362211
133: 68.443824 10.705244
134: 68.570000 53.635733
135: 68.765505 43.986455
136: 70.150057 56.755384
137: 70.586047 46.248946
138: 70.668166 62.981493
139: 70.702987 67.664089
Edges
(0,4)
(0,46)
(1,5)
(2,4)
(2,8)
(3,16)
(4,6)
(5,10)
(6,13)
(6,14)
(7,8)
(8,18)
(9,13)
(10,27)
(11,12)
(11,23)
(13,17)
(13,21)
(14,16)
(15,18)
(18,29)
(18,33)
(19,25)
(20,36)
(21,22)
(22,36)
(23,29)
(23,31)
(24,38)
(24,40)
(25,28)
(25,34)
(26,40)
(27,84)
(27,132)
(28,36)
(29,57)
(30,44)
(31,37)
(32,34)
(35,39)
(35,46)
(36,38)
(36,43)
(38,45)
(38,54)
(39,49)
(41,42)
(41,47)
(41,48)
(42,53)
(43,52)
(44,56)
(48,62)
(50,58)
(50,63)
(51,66)
(51,84)
(52,56)
(53,54)
(53,61)
(54,73)
(55,59)
(56,66)
(56,68)
(57,67)
(58,73)
(59,75)
(60,73)
(61,64)
(61,65)
(65,69)
(70,71)
(70,78)
(71,72)
(73,76)
(74,82)
(75,81)
(77,83)
(77,98)
(78,85)
(79,85)
(80,83)
(81,103)
(82,84)
(82,86)
(84,97)
(85,96)
(86,92)
(87,98)
(88,91)
(88,99)
(89,93)
(90,93)
(91,95)
(92,105)
(93,102)
(93,113)
(94,100)
(95,104)
(96,102)
(96,104)
(97,111)
(98,100)
(98,106)
(98,107)
(101,105)
(103,112)
(104,118)
(105,116)
(107,113)
(107,115)
(108,118)
(109,112)
(110,114)
(110,116)
(112,125)
(112,128)
(113,135)
(116,120)
(116,124)
(117,134)
(118,122)
(119,132)
(120,121)
(121,126)
(121,133)
(123,132)
(127,130)
(128,138)
(129,136)
(130,133)
(130,135)
(131,134)
(134,136)
(135,137)
(136,137)
(137,138)
(138,139)
