Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.189310 71.283897
1: 0.487312 79.803218
2: 0.629375 17.302570
3: 0.785359 39.794711
4: 1.140265 76.599347
5: 1.388248 52.968882
6: 1.779876 60.284126
7: 1.870543 46.985658
8: 2.692441 100.252193
9: 3.072030 0.148642
10: 3.366894 42.151519
11: 3.465526 26.042694
12: 4.111130 90.670517
13: 5.474944 96.851197
14: 5.891804 31.258722
15: 6.064988 98.897954
16: 6.107282 26.399238
17: 6.225682 19.977681
18: 6.270368 71.483078
19: 7.711666 29.579223
20: 9.336468 47.295609
21: 9.984098 36.559751
22: 10.135718 3.587742
23: 12.501669 24.145965
24: 12.598050 56.181343
25: 13.015532 69.563245
26: 13.316053 0.014729
27: 13.420499 87.767835
28: 13.748372 101.567044
29: 13.794254 11.419171
30: 13.935676 37.960255
31: 15.736693 55.335164
32: 16.944883 13.356617
33: 17.174241 70.541904
34: 17.962465 46.926571
35: 18.118876 73.133722
36: 18.248404 8.584245
37: 18.347850 86.752812
38: 19.070684 64.194129
39: 19.391924 35.923549
40: 19.850109 96.050724
41: 20.247827 38.638058
42: 20.423575 13.581037
43: 22.507196 75.928143
44: 22.753842 84.374586
45: 22.806619 67.166773
46: 22.875242 93.538297
47: 22.973990 7.538111
48: 22.999616 65.150060
49: 23.374849 12.931694
50: 23.678767 90.608128
51: 24.112632 71.593879
52: 24.167903 27.098746
53: 25.217906 64.875802
54: 25.612062 43.637503
55: 26.213426 45.700154
56: 28.023354 49.534594
57: 28.738127 43.052894
58: 28.841089 100.497089
59: 28.908477 94.408026
60: 29.510915 60.779861
61: 29.749553 30.336261
62: 30.332304 73.326686
63: 31.734573 82.651694
64: 32.063106 15.441679
65: 32.180427 43.318484
66: 32.360352 74.902586
67: 32.874795 5.876259
68: 33.068797 30.267918
69: 33.970126 101.644913
70: 34.473224 3.607454
71: 35.770057 66.920121
72: 35.925837 71.863182
73: 36.068680 43.987511
74: 36.379584 24.870159
75: 36.494592 92.638911
76: 37.407399 7.604603
77: 37.474072 75.856419
78: 38.218878 9.559937
79: 38.833906 86.035842
80: 39.220510 13.749009
81: 39.592872 38.292735
82: 40.086362 83.524409
83: 40.765057 55.105419
84: 40.915482 17.025599
85: 41.070616 30.192417
86: 42.225801 36.943031
87: 42.531457 27.910347
88: 42.685402 80.811197
89: 42.953317 21.900347
90: 43.444490 75.618319
91: 43.799495 93.893907
92: 45.634096 19.259141
93: 45.843314 72.960960
94: 46.281525 63.900796
95: 47.594966 50.243038
96: 47.695279 100.513316
97: 47.733069 6.329308
98: 47.930919 78.107083
99: 48.096088 14.398924
100: 48.975882 19.269198
101: 49.317989 84.118124
102: 49.951411 91.073564
103: 51.499791 65.779429
104: 52.134528 68.816340
105: 52.780246 1.382358
106: 55.198543 70.603284
107: 56.486507 87.466718
108: 56.593779 52.046492
109: 57.224267 76.414389
110: 58.099607 42.391539
111: 58.567470 89.811963
112: 59.094530 16.313158
113: 62.438700 95.940901
114: 62.695212 28.436138
115: 62.884339 75.262169
116: 63.127996 31.995157
117: 63.132176 54.183036
118: 63.870297 45.282106
119: 64.629820 90.555787
120: 64.691973 16.043197
121: 66.487165 73.243547
122: 66.800907 8.497025
123: 67.785740 4.518507
124: 68.577321 49.747051
125: 69.208158 64.754883
126: 69.373935 32.586647
127: 69.726987 12.631967
128: 70.453199 60.347346
129: 71.429901 86.563107
130: 71.655688 92.480829
131: 71.855299 49.518429
132: 73.219223 46.987874
