Nodes: 60
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.050509 6.485078
1: 0.807382 22.565569
2: 1.761814 30.478586
3: 2.351360 28.141038
4: 2.373682 16.861470
5: 3.503467 23.261881
6: 5.072016 25.876338
7: 5.427039 13.401378
8: 5.541472 2.246392
9: 6.340162 17.900477
10: 6.357708 8.971729
11: 6.995482 28.763050
12: 8.174578 21.328737
13: 8.348126 11.412178
14: 8.592765 4.487637
15: 9.776815 0.104968
16: 10.194542 10.168823
17: 10.262123 15.318288
18: 10.489550 19.028970
19: 13.237775 17.864800
20: 13.880132 1.075679
21: 14.615410 32.815453
22: 15.609880 22.712808
23: 15.754058 10.801192
24: 16.643707 18.664129
25: 18.111140 3.586764
26: 18.269187 6.012069
27: 18.362236 20.563916
28: 18.377661 0.660376
29: 18.508957 8.966721
30: 18.566249 16.399116
31: 18.765166 13.101920
32: 19.598324 25.966649
33: 20.803755 8.593430
34: 20.886753 22.648760
35: 21.528261 32.290633
36: 22.096090 30.225289
37: 22.325247 3.199208
38: 24.041372 15.646230
39: 24.055934 4.593307
40: 24.316349 24.258539
41: 25.068956 19.782557
42: 25.756842 32.849945
43: 26.328022 23.928636
44: 26.509782 21.640995
45: 26.519188 29.002711
46: 26.844550 6.891496
47: 27.276639 13.915650
48: 28.504459 28.637613
49: 28.712933 9.231375
50: 28.809475 4.515266
51: 29.216717 23.655973
52: 29.553413 32.361433
53: 30.140274 16.809024
54: 31.156909 29.503286
55: 32.129929 20.832481
56: 32.764943 3.709464
57: 32.978803 31.746732
58: 33.122099 25.873448
59: 33.596490 23.567175
Edges
(0,4)
(0,8)
(0,10)
(0,15)
(1,4)
(1,6)
(1,7)
(2,3)
(3,6)
(3,11)
(3,21)
(5,9)
(5,12)
(5,13)
(5,14)
(5,15)
(5,18)
(5,22)
(5,24)
(5,27)
(6,11)
(6,22)
(6,32)
(6,35)
(6,36)
(7,10)
(9,18)
(9,19)
(11,35)
(12,18)
(14,15)
(15,17)
(15,20)
(16,24)
(16,25)
(16,29)
(16,33)
(16,50)
(16,56)
(18,24)
(20,28)
(20,37)
(20,39)
(20,50)
(20,56)
(21,35)
(23,27)
(23,29)
(24,27)
(25,26)
(26,39)
(29,34)
(30,31)
(30,32)
(32,40)
(34,40)
(35,36)
(36,42)
(38,41)
(38,42)
(38,43)
(38,45)
(42,52)
(43,45)
(43,46)
(44,47)
(45,47)
(46,48)
(46,49)
(46,55)
(46,56)
(46,59)
(48,52)
(51,57)
(52,57)
(53,58)
(54,57)
(56,59)
(57,58)
(57,59)
