Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.544711 52.210495
1: 1.377934 80.130242
2: 1.525211 2.778607
3: 1.896734 13.346410
4: 2.336670 67.037243
5: 2.802996 86.468910
6: 3.276543 35.534353
7: 3.365957 31.439912
8: 3.856398 59.504294
9: 3.911964 83.579133
10: 4.283322 63.754174
11: 4.651978 5.496353
12: 4.741718 18.489418
13: 4.813613 71.822575
14: 4.819836 66.892632
15: 5.118026 42.926707
16: 5.547496 78.663674
17: 6.523304 39.088468
18: 6.722267 73.430482
19: 6.992423 22.634350
20: 7.180661 93.683356
21: 7.536989 28.561942
22: 8.394202 86.871726
23: 8.626746 56.973881
24: 10.033445 84.385019
25: 10.045046 9.735049
26: 10.234192 74.883103
27: 10.501580 81.628608
28: 10.527824 43.881277
29: 10.807399 32.378261
30: 11.103809 23.967637
31: 11.268399 50.011893
32: 11.432506 56.666219
33: 12.828050 53.232211
34: 13.210688 71.738386
35: 13.350147 12.481431
36: 14.097057 41.302662
37: 14.683991 94.607657
38: 14.899075 35.521648
39: 15.187880 76.785227
40: 15.231402 6.183184
41: 15.515167 81.740278
42: 16.446457 90.818871
43: 16.507542 0.352289
44: 18.766067 34.506921
45: 18.874653 2.650578
46: 20.609251 53.206458
47: 21.247199 18.388068
48: 21.407158 2.562762
49: 21.698436 32.713023
50: 22.086853 60.662579
51: 22.143207 29.728407
52: 24.780898 10.279002
53: 25.410074 7.495879
54: 26.172799 60.455577
55: 26.386004 12.869993
56: 26.732301 21.422379
57: 27.011204 85.896109
58: 27.792731 82.042133
59: 27.984659 2.764663
60: 28.353692 22.723803
61: 28.829650 15.243298
62: 29.019593 83.627179
63: 30.235712 6.025386
64: 30.426868 30.095060
65: 30.534207 11.963388
66: 30.801082 41.725084
67: 31.164297 15.104576
68: 31.319513 26.876080
69: 31.326605 65.536757
70: 32.507014 35.379753
71: 33.967623 62.769901
72: 34.053839 16.279473
73: 34.392371 12.171228
74: 34.777386 32.782783
75: 35.066445 88.703425
76: 35.377144 53.201355
77: 36.120445 9.701856
78: 36.864798 49.305711
79: 37.586950 11.151099
80: 37.813120 20.047613
81: 38.475360 55.617555
82: 38.896207 5.033935
83: 39.272266 45.098621
84: 39.765680 40.579252
85: 40.977427 25.765590
86: 41.946008 70.782859
87: 42.339485 3.868431
88: 43.414958 30.592202
89: 43.815488 89.049444
90: 43.938612 49.472278
91: 43.973069 77.752379
92: 44.757659 55.752275
93: 47.044478 54.126675
94: 47.325511 59.376697
95: 47.675223 75.735412
96: 47.772655 15.551721
97: 48.057574 88.780485
98: 48.992496 21.352069
99: 49.780904 38.319029
100: 50.637682 14.259256
101: 51.501502 60.503273
102: 52.768146 36.765746
103: 52.809820 34.434170
104: 53.677509 19.144355
105: 55.276276 36.929838
106: 56.307409 15.980160
107: 56.444562 13.833564
108: 56.545960 33.471718
109: 58.522140 87.543842
110: 59.231844 49.851908
111: 59.499358 40.324882
112: 59.553764 90.537626
113: 60.445935 36.990791
114: 61.102660 60.570861
115: 61.417504 14.697024
116: 61.769281 1.202586
117: 62.236906 23.185120
118: 62.243450 86.354420
119: 62.266657 7.955830
120: 62.326944 68.641749
121: 62.385265 93.786969
122: 62.401464 51.768325
123: 64.445885 62.365209
124: 65.650510 59.822503
125: 66.818844 54.497956
126: 66.996668 76.396197
127: 67.200962 85.183590
128: 68.710500 45.311692
129: 69.006071 87.057668
130: 69.475264 90.047114
131: 69.673930 34.780206
132: 69.861088 67.510427
