Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.655891 59.628831
1: 1.459224 17.410572
2: 1.910707 0.384498
3: 2.289949 27.882434
4: 2.811585 41.232610
5: 3.426680 16.909574
6: 3.627892 64.142245
7: 4.698107 70.412068
8: 4.870746 58.186948
9: 4.962966 33.177004
10: 5.528023 54.290559
11: 5.545751 5.418693
12: 6.732743 61.313764
13: 8.320029 19.233970
14: 9.383618 41.520240
15: 9.912239 71.645688
16: 10.011188 36.732070
17: 10.860339 16.087874
18: 12.415196 19.695731
19: 12.604238 50.508095
20: 13.271354 0.515504
21: 14.023776 30.179242
22: 14.271004 25.525121
23: 14.454823 40.780428
24: 14.613421 47.044552
25: 15.114643 4.468776
26: 15.690696 13.746548
27: 15.924553 72.050310
28: 15.976093 59.228269
29: 16.639494 20.000574
30: 17.612031 5.947239
31: 18.363874 43.606146
32: 18.406493 27.661482
33: 18.561802 61.548958
34: 19.257246 18.285879
35: 20.353727 73.747962
36: 20.490619 56.868988
37: 20.699129 28.327047
38: 20.789284 45.458930
39: 22.076656 41.634841
40: 22.439377 11.317273
41: 23.613995 29.109587
42: 23.627193 43.152786
43: 23.952016 14.287019
44: 24.418294 65.713350
45: 25.944145 57.836442
46: 26.123255 14.760475
47: 26.455327 38.271243
48: 26.949201 10.062518
49: 28.038694 46.405103
50: 28.397679 6.502265
51: 30.137168 31.983350
52: 30.548548 17.450981
53: 30.831190 57.560963
54: 31.187441 73.263301
55: 31.266297 7.935531
56: 31.411790 67.960796
57: 32.877303 1.204559
58: 32.997447 61.546369
59: 33.583755 42.813681
60: 34.537316 57.310696
61: 34.808624 26.514630
62: 34.892386 48.537352
63: 35.827874 63.429523
64: 36.681507 66.145788
65: 37.594354 16.261528
66: 37.604718 60.667212
67: 38.929702 37.875622
68: 39.274640 6.565340
69: 39.896063 51.337832
70: 41.308839 66.194767
71: 41.377628 72.889916
72: 41.460448 41.393202
73: 41.505469 1.003398
74: 42.839400 64.561259
75: 43.371097 19.340794
76: 43.810212 29.006684
77: 43.815778 48.364170
78: 44.250354 13.637204
79: 45.197637 15.823407
80: 45.602600 27.095055
81: 45.817492 46.053372
82: 45.831008 65.795922
83: 46.199121 11.455777
84: 47.795920 66.969131
85: 47.881461 59.973769
86: 48.362959 15.412812
87: 48.562639 42.810425
88: 48.994095 31.900645
89: 49.153550 53.920665
90: 49.788797 47.780698
91: 49.815491 0.023275
92: 50.809457 37.620209
93: 52.000610 2.254734
94: 52.048193 50.747580
95: 52.495526 61.680332
96: 53.173497 20.735225
97: 53.684305 42.421454
98: 54.063989 15.418378
99: 55.218593 50.843635
100: 56.101739 28.426947
101: 56.161501 31.819947
102: 56.659287 11.482104
103: 57.278579 73.412389
104: 57.507862 24.510600
105: 57.769312 14.095896
106: 58.453534 36.080823
107: 58.702125 58.135520
108: 59.513863 53.231720
109: 59.836834 64.602211
110: 60.270633 29.157056
111: 60.925867 26.480045
112: 61.789602 21.475432
113: 61.880822 32.494952
114: 62.730196 4.479665
115: 62.909912 63.523256
116: 64.314898 9.730676
117: 64.603266 33.620609
118: 64.805272 43.594942
119: 65.208312 14.217261
120: 65.317567 37.104531
121: 65.942729 48.487102
122: 66.054561 16.098500
123: 66.202669 5.526637
124: 66.978268 54.953959
125: 66.998189 64.781997
126: 67.747240 26.999925
127: 67.959076 1.806516
128: 68.114298 73.825607
129: 68.249465 44.042323
130: 68.664177 4.447462
131: 68.816283 60.732169
132: 69.049855 20.887593
133: 69.184746 34.527697
134: 69.641926 70.373609
135: 70.471907 45.206928
136: 71.144912 10.299848
137: 71.411008 64.538731
138: 71.582991 16.190953
139: 72.486470 70.342710
Edges
(0,8)
(0,39)
(1,5)
(2,9)
(2,16)
(2,20)
(2,68)
(2,91)
(3,5)
(4,16)
(5,9)
(6,44)
(7,44)
(8,45)
(8,82)
(10,14)
(11,68)
(12,33)
(12,44)
(12,64)
(12,84)
(13,22)
(13,23)
(13,32)
(14,16)
(15,27)
(15,44)
(15,54)
(15,56)
(15,128)
(17,18)
(17,29)
(17,32)
(17,50)
(19,38)
(20,57)
(21,32)
(24,32)
(25,68)
(26,48)
(26,55)
(28,58)
(28,63)
(30,68)
(31,37)
(32,61)
(34,61)
(34,80)
(35,128)
(36,38)
(36,41)
(36,60)
(37,41)
(37,80)
(38,39)
(40,68)
(41,47)
(41,49)
(42,60)
(43,80)
(44,103)
(46,48)
(46,68)
(46,80)
(51,77)
(51,103)
(52,68)
(53,60)
(58,74)
(59,60)
(59,74)
(60,62)
(65,75)
(66,74)
(67,89)
(68,75)
(68,78)
(68,79)
(68,98)
(68,116)
(69,74)
(70,103)
(71,128)
(72,89)
(73,93)
(74,85)
(76,81)
(77,89)
(79,86)
(81,86)
(81,87)
(81,88)
(81,92)
(81,96)
(82,84)
(83,98)
(90,96)
(91,93)
(93,114)
(94,95)
(94,98)
(95,102)
(95,106)
(95,111)
(95,129)
(97,102)
(99,111)
(99,113)
(100,104)
(100,116)
(100,127)
(101,110)
(102,105)
(107,124)
(108,117)
(109,131)
(109,137)
(110,112)
(112,117)
(112,119)
(112,122)
(112,133)
(112,136)
(115,131)
(118,120)
(118,133)
(121,124)
(122,130)
(123,127)
(124,138)
(125,137)
(126,132)
(127,136)
(128,139)
(132,133)
(134,137)
(135,137)
(135,138)
(136,138)
