Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.229054 34.517282
1: 0.948910 10.160267
2: 1.383867 31.779971
3: 1.451700 50.555376
4: 1.650677 59.909672
5: 3.377581 86.697841
6: 3.590551 29.833445
7: 4.072288 45.764328
8: 4.270570 72.393022
9: 5.516186 42.914530
10: 6.461632 39.279833
11: 6.784312 21.777306
12: 7.114354 2.098193
13: 7.163246 61.861507
14: 7.279592 78.284353
15: 8.056625 5.193157
16: 8.179097 42.208119
17: 8.573156 71.353024
18: 8.661792 52.348263
19: 8.855469 57.465389
20: 9.009218 83.167977
21: 9.973932 68.223180
22: 12.135113 38.251793
23: 12.485519 78.332600
24: 12.669229 16.065604
25: 12.688023 7.374446
26: 12.764062 65.775207
27: 13.072057 10.663776
28: 13.612075 40.941936
29: 14.197677 68.434776
30: 14.663271 80.223781
31: 14.808767 46.349297
32: 15.018327 1.464955
33: 16.761388 48.916342
34: 17.625835 41.998191
35: 18.833206 59.671730
36: 19.375590 85.449818
37: 19.503150 5.307093
38: 19.722636 29.811381
39: 19.818141 50.299135
40: 20.131066 9.190698
41: 20.390870 16.387416
42: 20.947686 75.141518
43: 21.112094 6.690686
44: 21.359913 63.818942
45: 21.367441 51.976208
46: 22.390123 48.269559
47: 22.561069 85.895426
48: 22.619267 43.706053
49: 23.307168 61.231526
50: 23.978494 73.646238
51: 24.006724 36.759644
52: 24.784073 67.858046
53: 25.780340 79.690488
54: 26.991968 20.082708
55: 27.688232 71.133910
56: 28.145553 81.446058
57: 28.646176 26.698247
58: 28.766408 23.944875
59: 29.011603 77.218245
60: 29.157759 13.229448
61: 29.174189 75.044019
62: 29.251968 17.961080
63: 29.446838 6.927729
64: 29.778603 30.810517
65: 30.416292 50.979635
66: 30.823299 16.174284
67: 30.968004 8.976241
68: 31.173605 32.247787
69: 31.427160 53.058043
70: 31.436726 34.967824
71: 31.659820 0.663957
72: 33.095099 45.993856
73: 33.098829 84.479014
74: 33.212916 38.879924
75: 34.135971 75.785713
76: 35.090097 67.791232
77: 35.279668 55.913711
78: 35.287702 61.762200
79: 35.330922 47.606322
80: 35.613040 13.564484
81: 36.300290 25.770790
82: 37.509467 87.605249
83: 37.929755 21.397633
84: 39.602403 55.119497
85: 39.620246 2.162249
86: 40.788902 37.756901
87: 40.936726 40.518082
88: 41.263853 44.288005
89: 42.396886 63.026056
90: 42.616275 10.465404
91: 42.706848 49.190771
92: 42.941751 70.715329
93: 43.052932 86.568922
94: 45.051467 49.775829
95: 45.171966 41.770475
96: 45.213293 71.047405
97: 46.426338 81.727213
98: 46.594166 89.114860
99: 47.514449 26.915377
100: 47.848400 17.437394
101: 48.077693 32.625306
102: 48.961717 76.842630
103: 49.695544 11.408635
104: 51.188889 88.303351
105: 51.461792 76.696698
106: 51.544935 37.711701
107: 52.482633 85.130858
108: 53.239751 54.283516
109: 53.625957 20.217073
110: 54.170587 51.910201
111: 54.418272 87.719336
112: 54.506420 85.256047
113: 55.220292 11.269592
114: 55.805098 79.949128
115: 55.881457 5.157028
116: 56.056299 13.433054
117: 57.523653 48.051079
118: 58.383904 36.805225
119: 58.982968 38.787821
120: 59.418262 64.535555
121: 59.580118 19.648432
122: 59.594978 31.861109
123: 59.678949 29.006444
124: 61.047103 15.953457
125: 62.059460 11.235533
126: 62.070468 81.999289
127: 62.140804 19.181899
128: 62.426613 22.177743
129: 62.918590 16.764419
130: 63.288157 85.314568
131: 64.033294 67.360445
132: 65.641233 33.781051
