Nodes: 250
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.876695 115.586473
1: 0.940889 79.650548
2: 1.788272 104.361077
3: 2.436151 8.971171
4: 2.736642 33.829531
5: 3.521260 7.203364
6: 4.192578 46.138693
7: 4.355252 23.123119
8: 5.026941 20.283298
9: 5.315963 104.122422
10: 7.937250 124.314719
11: 8.494586 18.346378
12: 10.472508 64.690612
13: 10.659533 30.340321
14: 10.722574 106.221795
15: 11.112465 135.343521
16: 12.314773 8.320561
17: 13.240737 61.703116
18: 13.864364 1.017692
19: 14.055645 20.913952
20: 14.264008 71.402889
21: 15.510142 74.235023
22: 15.948159 67.199007
23: 16.299393 109.231144
24: 18.233924 75.940057
25: 19.073895 51.989645
26: 19.112974 38.075135
27: 19.353890 85.471771
28: 19.845265 55.264432
29: 20.024899 104.119781
30: 20.184927 21.204161
31: 20.637819 34.242928
32: 20.767658 29.249821
33: 20.784152 17.983734
34: 21.236738 7.720115
35: 24.137119 4.407519
36: 24.894569 53.714744
37: 26.210030 128.855394
38: 26.787808 30.760027
39: 26.834707 41.827449
40: 27.320866 23.134140
41: 27.916129 111.064518
42: 28.432623 48.397993
43: 28.656975 65.086884
44: 28.679527 121.908379
45: 28.755498 44.873285
46: 29.259298 94.419479
47: 29.325631 40.935983
48: 29.420410 105.517390
49: 29.463627 13.708581
50: 30.184248 50.224797
51: 30.552445 56.514253
52: 31.858303 46.938513
53: 32.483605 3.684584
54: 32.681546 103.117132
55: 33.154554 25.078008
56: 33.476240 97.937635
57: 33.595154 39.504442
58: 34.276051 111.165603
59: 35.197474 87.651398
60: 36.127367 12.988371
61: 36.215939 4.299574
62: 36.236987 17.011443
63: 37.131671 63.178864
64: 37.343486 36.262964
65: 37.438314 113.654421
66: 38.365705 129.796798
67: 39.721870 81.094438
68: 39.915015 31.491436
69: 40.622255 20.506412
70: 41.096938 50.774526
71: 41.440409 106.246458
72: 42.647391 109.360639
73: 42.767898 132.199114
74: 42.867707 113.601341
75: 43.111558 68.426170
76: 43.333599 8.784133
77: 44.782596 25.595033
78: 46.392582 64.539849
79: 47.543294 121.661988
80: 48.368760 131.106919
81: 49.214219 44.031975
82: 49.265320 2.490403
83: 49.476923 31.039171
84: 50.592140 17.081828
85: 50.739952 64.186419
86: 50.822876 20.519462
87: 51.877853 59.833253
88: 52.338548 57.708804
89: 53.045437 64.309841
90: 56.217607 36.546559
91: 56.753362 98.001178
92: 57.626108 83.083972
93: 58.086163 37.319783
94: 58.768499 44.594221
95: 58.803505 122.947004
96: 59.037142 108.795392
97: 59.057498 117.815456
98: 60.332139 101.149222
99: 60.742277 77.646842
100: 60.863590 18.505293
101: 60.903030 0.709231
102: 61.676049 128.958059
103: 61.712157 118.826914
104: 61.746771 73.319314
105: 61.799198 42.292192
106: 62.378353 113.080825
107: 62.920716 0.445025
108: 63.471300 51.294562
109: 63.991575 59.746769
110: 64.048565 117.611258
111: 64.360948 38.871743
112: 65.949412 1.446390
113: 66.228556 109.152725
114: 67.038792 95.126448
115: 67.265693 57.774380
116: 67.757673 129.776322
117: 68.029551 18.168610
118: 68.114296 1.222596
119: 68.324115 80.563070
120: 68.357592 67.270094
121: 68.808144 59.689065
122: 68.846026 98.095848
123: 69.238850 11.257347
124: 71.326991 60.501863
125: 72.275875 119.451684
126: 73.146093 130.796253
127: 73.897645 1.376568
128: 74.525674 26.342783
129: 74.702012 14.735508
130: 74.864523 129.670249
131: 74.999264 57.414173
132: 75.160930 99.264396
