Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.026255 18.827281
1: 0.085007 50.442482
2: 0.246404 73.216027
3: 0.785525 60.350405
4: 1.640033 23.587861
5: 2.585865 51.896846
6: 2.695665 19.339641
7: 2.712044 4.216435
8: 3.613989 72.108812
9: 3.731319 48.171644
10: 4.243325 37.924064
11: 4.475912 52.617232
12: 5.151517 28.853454
13: 5.704982 22.167892
14: 5.784903 34.855532
15: 8.331370 61.416044
16: 9.307300 64.296903
17: 9.779554 45.456559
18: 10.702520 49.489512
19: 11.336399 37.881399
20: 12.630285 20.125025
21: 13.117936 4.171483
22: 13.251331 9.700548
23: 13.336989 18.063816
24: 14.101799 46.594995
25: 14.115825 22.837330
26: 14.207646 2.288545
27: 14.449827 72.409370
28: 16.586102 52.871947
29: 16.973461 69.296156
30: 17.013534 5.502899
31: 18.003143 20.677802
32: 19.443918 48.572351
33: 19.744703 34.186943
34: 20.218497 16.685523
35: 20.342806 4.283370
36: 20.651547 56.954659
37: 20.739707 53.948195
38: 20.891469 38.120398
39: 21.491818 35.477336
40: 21.868921 65.584492
41: 22.523560 13.079051
42: 22.849604 71.920279
43: 23.277157 1.036477
44: 23.457361 49.371512
45: 24.610129 23.978606
46: 24.738789 15.382835
47: 25.661557 40.175693
48: 26.442572 51.256362
49: 26.514391 35.676744
50: 27.059714 31.147015
51: 27.417878 48.379408
52: 27.471729 25.406095
53: 27.570784 61.262371
54: 28.484703 72.694148
55: 28.727726 20.600099
56: 28.949660 59.540478
57: 29.035426 4.025265
58: 30.185009 16.813843
59: 31.234042 30.175479
60: 31.293102 53.827450
61: 31.464407 55.909231
62: 32.168126 18.465246
63: 32.181648 68.605840
64: 32.878718 5.647373
65: 35.261473 40.521539
66: 35.310838 18.150980
67: 35.535559 58.275365
68: 36.652242 12.956055
69: 36.934661 49.062602
70: 38.678914 6.453515
71: 39.450030 10.747150
72: 39.817496 8.357625
73: 39.919963 50.748886
74: 40.839542 4.560919
75: 42.314370 73.458157
76: 42.667668 43.364305
77: 43.712886 41.151998
78: 44.488301 26.678749
79: 44.693022 30.129922
80: 44.895600 32.690068
81: 44.954963 65.663470
82: 45.530801 0.093471
83: 45.553250 58.161087
84: 45.729239 16.544529
85: 46.943766 27.407274
86: 47.132274 63.568152
87: 47.278848 3.977723
88: 47.954675 40.235555
89: 48.003358 8.952632
90: 50.784779 47.879204
91: 50.811430 43.436339
92: 50.852546 57.296718
93: 52.595843 74.878031
94: 52.842819 50.677960
95: 53.772883 18.746878
96: 53.932431 36.367014
97: 54.565501 13.099143
98: 55.462567 53.885667
99: 55.662771 67.628574
100: 55.948202 36.676871
101: 56.422423 26.891147
102: 57.837521 42.160643
103: 58.717862 3.460496
104: 59.423968 70.616231
105: 60.011081 32.882099
106: 60.551860 68.237274
107: 60.865313 56.964217
108: 61.327451 3.937517
109: 61.447307 11.412609
110: 62.403447 9.305200
111: 63.084017 66.714926
112: 63.214446 1.568583
113: 64.462522 39.194085
114: 65.416090 0.087027
115: 65.703641 60.274348
116: 65.993993 14.973608
117: 66.307473 66.079000
118: 66.909244 46.994543
119: 67.424640 39.372170
120: 68.250320 74.464764
121: 68.359436 61.501835
122: 68.859275 65.616615
123: 69.172450 56.574137
124: 69.505783 52.142107
125: 69.682453 70.296887
126: 70.600852 59.067777
127: 70.639919 16.475804
128: 70.779711 74.678899
129: 71.598749 14.270318
130: 72.326033 54.094188
131: 72.431404 63.931383
132: 72.583562 28.105532
133: 73.145289 20.342386
134: 73.658200 68.399307
135: 73.855409 31.045326
136: 74.106568 72.793892
137: 74.450612 64.023117
138: 74.825094 4.057479
139: 75.781940 57.820639
Edges
(0,6)
(1,9)
(2,3)
(2,8)
(2,93)
(3,5)
(4,13)
(6,13)
(7,21)
(7,22)
(8,27)
(9,10)
(9,17)
(10,12)
(10,19)
(11,18)
(12,14)
(12,25)
(13,23)
(15,36)
(16,27)
(16,29)
(16,36)
(18,28)
(19,33)
(20,25)
(20,31)
(22,30)
(22,34)
(22,41)
(23,31)
(23,34)
(24,28)
(26,35)
(27,42)
(28,36)
(32,37)
(32,44)
(32,47)
(33,38)
(33,50)
(35,57)
(36,40)
(36,48)
(36,56)
(38,47)
(39,49)
(40,53)
(43,57)
(45,46)
(46,55)
(46,57)
(47,49)
(47,51)
(48,61)
(50,52)
(51,69)
(52,55)
(52,59)
(54,63)
(55,58)
(56,63)
(56,67)
(57,82)
(58,64)
(59,78)
(59,79)
(59,80)
(60,61)
(60,69)
(62,66)
(63,81)
(64,74)
(65,77)
(66,84)
(68,70)
(69,73)
(70,71)
(71,89)
(72,89)
(73,83)
(75,93)
(76,77)
(76,90)
(77,80)
(80,85)
(80,88)
(80,96)
(82,103)
(82,112)
(82,114)
(84,85)
(84,95)
(85,101)
(86,92)
(87,103)
(89,97)
(91,96)
(92,98)
(92,107)
(93,99)
(94,102)
(97,103)
(98,102)
(99,104)
(100,102)
(100,105)
(101,105)
(101,132)
(102,113)
(106,107)
(107,111)
(108,112)
(109,110)
(110,114)
(110,116)
(111,115)
(111,117)
(111,120)
(113,118)
(113,119)
(115,121)
(116,129)
(119,135)
(120,128)
(122,125)
(123,124)
(123,126)
(123,130)
(125,136)
(126,137)
(126,139)
(127,133)
(129,133)
(129,138)
(131,137)
(134,137)
(135,139)
(136,137)
