Nodes: 20
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.549765 8.257329
1: 1.156551 2.122171
2: 2.149433 4.882724
3: 2.590214 7.728260
4: 3.911324 0.392269
5: 4.333641 6.323222
6: 4.483668 2.382246
7: 4.673182 11.762288
8: 6.058103 5.148442
9: 6.593140 1.846508
10: 6.880102 9.289708
11: 7.130556 11.335811
12: 7.736283 6.632803
13: 9.042165 3.095510
14: 9.586751 10.745068
15: 10.066897 7.268175
16: 10.914191 1.101265
17: 11.096166 3.466853
18: 11.511051 11.518445
19: 12.391440 7.469752
Edges
(0,2)
(0,3)
(1,4)
(2,5)
(2,6)
(3,5)
(3,10)
(4,16)
(5,6)
(5,10)
(6,8)
(6,9)
(7,11)
(7,18)
(8,13)
(9,16)
(10,11)
(10,12)
(10,14)
(11,14)
(11,18)
(12,13)
(13,15)
(13,17)
(14,19)
(18,19)
