Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.884479 22.886098
1: 0.991935 31.004931
2: 2.572172 14.975720
3: 3.001970 21.641121
4: 3.277425 5.973967
5: 4.249389 27.278326
6: 4.982636 13.599676
7: 5.344989 49.461483
8: 6.975852 9.357432
9: 7.101800 43.054113
10: 7.465103 57.940405
11: 8.289941 46.912738
12: 8.538034 6.755716
13: 8.587228 17.597630
14: 8.947003 49.485372
15: 9.159042 32.478439
16: 9.288472 56.778862
17: 9.309178 13.571746
18: 10.862072 20.754563
19: 11.191848 51.414758
20: 11.437492 9.753264
21: 11.695427 54.891813
22: 12.482079 43.108789
23: 13.048857 35.298155
24: 13.090681 14.889359
25: 13.624950 24.744284
26: 13.978991 0.728159
27: 14.129880 30.274885
28: 14.242415 11.761925
29: 14.999124 53.100197
30: 15.000511 60.269475
31: 15.249427 55.301706
32: 15.252757 3.072689
33: 16.258130 42.485192
34: 16.871434 58.141825
35: 17.525080 48.384769
36: 18.401064 38.289347
37: 18.619378 12.850041
38: 19.106639 36.200725
39: 19.545713 16.997492
40: 19.895446 9.052529
41: 19.918822 45.185171
42: 20.086300 20.314899
43: 20.176527 47.192553
44: 20.375152 63.850601
45: 21.091228 24.254500
46: 21.108428 4.829318
47: 21.223531 2.580690
48: 21.731436 18.534055
49: 21.732022 16.052331
50: 22.207474 65.735591
51: 22.576709 43.621818
52: 22.854000 0.617357
53: 23.120082 20.571039
54: 23.189967 24.816798
55: 23.246666 48.013690
56: 24.336029 63.070239
57: 24.508022 54.985143
58: 24.887392 30.183623
59: 25.182089 26.816825
60: 25.349679 64.949591
61: 25.835366 17.821598
62: 26.053339 12.586604
63: 27.029928 56.430954
64: 27.599709 5.635045
65: 27.753350 3.345210
66: 28.374393 45.681444
67: 28.595243 10.972524
68: 28.931804 25.008861
69: 29.952026 49.189009
70: 30.068163 27.662449
71: 30.493183 13.559476
72: 30.630285 57.527047
73: 31.152892 54.453626
74: 31.329950 46.997251
75: 31.543563 22.723765
76: 31.938931 60.761601
77: 32.684339 12.456258
78: 33.433146 49.712412
79: 33.823419 63.938045
80: 35.059129 51.974542
81: 35.834248 0.240640
82: 35.981386 55.138307
83: 37.050597 6.238683
84: 37.378882 66.569453
85: 37.595465 44.053735
86: 38.396172 64.632782
87: 38.529986 16.670862
88: 39.275351 12.672173
89: 39.692057 53.154232
90: 39.719331 21.396660
91: 39.823574 27.276252
92: 39.986403 58.092893
93: 40.053627 31.523792
94: 41.688938 51.620667
95: 42.121856 40.182600
96: 42.242372 0.524949
97: 43.004210 37.946776
98: 43.042761 3.074626
99: 43.102549 20.100292
100: 43.764301 62.298383
101: 45.187234 52.069134
102: 45.193043 66.871027
103: 45.345922 11.549190
104: 45.512190 6.576851
105: 45.587013 36.808773
106: 47.138600 8.231741
107: 47.345194 22.100364
108: 48.533638 40.870881
109: 49.515104 20.587035
110: 50.092277 1.870681
111: 50.255449 39.112130
112: 50.736467 25.595230
113: 50.767953 6.515476
114: 50.819711 29.707430
115: 52.023694 43.646357
116: 52.517970 54.235312
117: 52.907389 2.272300
118: 54.608822 31.356314
119: 55.286839 28.522180
120: 55.648104 3.855215
121: 56.241088 12.096230
122: 56.730097 0.100955
123: 56.955903 63.769460
124: 57.944153 30.417607
125: 59.093480 51.715325
126: 59.392915 34.974162
127: 59.505580 1.160146
128: 59.698689 11.110206
129: 59.896003 25.780226
130: 59.982315 21.007473
131: 60.292218 47.600020
132: 62.657793 35.483555
133: 62.880107 18.006598
134: 63.688042 48.844578
135: 64.419415 62.149401
136: 64.616816 16.338523
137: 64.929606 28.371852
138: 65.222090 31.780931
139: 65.371290 18.378481
Edges
(0,1)
(0,3)
(0,7)
(0,27)
(2,6)
(2,38)
(2,95)
(2,97)
(4,45)
(5,9)
(5,23)
(5,38)
(6,17)
(6,45)
(7,10)
(8,26)
(9,15)
(9,22)
(10,11)
(10,19)
(10,44)
(12,26)
(13,59)
(14,19)
(16,19)
(18,25)
(18,38)
(19,30)
(19,36)
(19,38)
(19,50)
(19,55)
(19,79)
(19,86)
(20,28)
(21,30)
(24,45)
(26,62)
(26,90)
(26,114)
(28,32)
(28,39)
(28,61)
(28,114)
(29,57)
(29,108)
(31,34)
(31,60)
(33,36)
(35,36)
(35,108)
(36,51)
(37,62)
(39,42)
(40,62)
(41,43)
(41,108)
(43,66)
(45,49)
(45,68)
(45,91)
(46,47)
(47,65)
(48,49)
(49,114)
(50,60)
(51,111)
(52,65)
(53,118)
(54,91)
(55,85)
(56,102)
(57,63)
(58,95)
(59,70)
(59,97)
(60,84)
(64,67)
(65,83)
(65,104)
(67,83)
(67,99)
(69,72)
(69,73)
(69,89)
(69,92)
(69,108)
(69,116)
(69,135)
(71,112)
(73,82)
(74,108)
(75,114)
(76,135)
(77,83)
(78,116)
(80,89)
(81,110)
(81,121)
(81,139)
(83,87)
(83,119)
(86,102)
(88,99)
(93,111)
(94,108)
(96,122)
(97,105)
(98,110)
(99,107)
(99,112)
(100,123)
(101,108)
(103,109)
(104,109)
(106,119)
(106,139)
(110,113)
(110,128)
(111,115)
(111,118)
(116,130)
(117,128)
(118,119)
(120,122)
(122,136)
(122,139)
(123,135)
(124,130)
(125,135)
(125,137)
(126,130)
(126,132)
(126,133)
(127,139)
(129,130)
(131,138)
(134,138)
(135,138)
