Nodes: 350
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.302605 51.751826
1: 0.408764 77.737893
2: 0.646350 71.016392
3: 0.711568 133.196078
4: 0.771813 87.736042
5: 1.491759 128.485523
6: 1.512387 100.044667
7: 2.125620 107.676371
8: 2.150686 176.066648
9: 2.550598 154.760320
10: 2.605403 20.557472
11: 2.931673 41.418591
12: 2.937724 12.026997
13: 4.233664 172.559990
14: 4.828303 105.900969
15: 4.980200 50.812720
16: 5.183999 81.520220
17: 5.585693 160.060632
18: 5.830754 42.092922
19: 6.726776 27.790263
20: 6.886734 9.197479
21: 7.081715 125.451151
22: 7.339889 150.218081
23: 7.572079 53.170875
24: 8.195303 81.999065
25: 10.435720 141.382583
26: 11.435992 25.711496
27: 11.895804 174.270339
28: 12.853683 122.141365
29: 13.208346 135.711443
30: 13.594636 3.377216
31: 13.828728 84.877097
32: 13.932707 173.903131
33: 15.764525 82.779493
34: 17.166909 73.295320
35: 17.869685 136.871008
36: 17.927363 23.830191
37: 18.020134 133.433746
38: 19.010150 99.054745
39: 19.152272 160.326357
40: 19.306805 65.306514
41: 19.779586 147.440303
42: 20.318563 52.223187
43: 21.208638 171.951198
44: 22.539210 7.322514
45: 23.241759 10.251826
46: 23.541216 40.570827
47: 23.799691 137.798266
48: 24.487756 92.689988
49: 25.178268 107.042333
50: 25.515372 174.316677
51: 26.382163 22.172562
52: 26.497617 151.668489
53: 26.666202 2.003034
54: 26.945495 30.968520
55: 27.199756 5.131283
56: 27.602769 129.927453
57: 28.379969 109.093781
58: 28.568736 106.991275
59: 28.609513 18.428319
60: 28.683119 153.572892
61: 28.799929 166.943086
62: 29.570155 132.446305
63: 29.998086 182.655598
64: 30.267275 59.509588
65: 31.928803 153.052904
66: 31.943161 102.883322
67: 32.131117 155.470247
68: 32.350544 73.773056
69: 32.619568 25.617956
70: 33.311178 78.774976
71: 33.406502 113.068186
72: 33.412855 124.777908
73: 34.189034 23.658299
74: 34.870072 32.620765
75: 35.819488 64.311563
76: 36.373435 174.169773
77: 37.414367 152.968516
78: 37.852765 115.143691
79: 39.393211 2.238513
80: 39.683794 73.892782
81: 40.065226 34.797272
82: 40.634705 70.660696
83: 40.908365 120.336384
84: 41.367151 123.855174
85: 41.687395 114.361627
86: 42.252980 20.820402
87: 42.665060 59.758305
88: 42.926399 166.515931
89: 43.975811 123.602907
90: 44.202706 164.930483
91: 44.255348 39.110008
92: 44.765568 135.746327
93: 45.226714 181.330511
94: 45.870652 56.294137
95: 45.971130 47.259257
96: 46.228641 84.032483
97: 46.668324 100.061491
98: 46.716184 49.454104
99: 46.904622 128.608949
100: 47.436819 151.179202
101: 47.558203 62.557981
102: 47.847294 37.981893
103: 49.123528 90.163764
104: 49.371885 167.048467
105: 49.781397 181.376961
106: 49.884863 73.894203
107: 50.538137 13.878866
108: 50.718059 32.838878
109: 50.911517 177.267332
110: 51.340266 166.286187
111: 51.585848 163.208759
112: 51.674584 133.912737
113: 52.244459 181.141663
114: 53.333126 49.298026
115: 54.050910 83.666782
116: 54.163023 46.881072
117: 54.234195 15.376609
118: 54.470720 97.524082
119: 54.915244 52.233518
120: 55.872648 80.564340
121: 57.062216 160.206147
122: 57.264121 173.861960
123: 58.259880 130.147336
124: 58.434954 54.889005
125: 58.673750 107.741731
126: 59.367710 149.723550
127: 59.423390 91.657054
128: 59.894972 14.997879
129: 62.086899 24.065410
130: 62.262880 175.125996
131: 62.818096 91.672031
132: 64.494283 106.145303
