Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.652407 14.040054
1: 0.802818 58.844901
2: 1.092908 62.782477
3: 2.287960 23.744283
4: 2.294624 19.413157
5: 2.421349 15.594500
6: 2.526885 6.999876
7: 3.443377 34.730010
8: 3.563110 39.614674
9: 3.853828 52.931445
10: 4.065207 0.243680
11: 4.200282 60.320748
12: 4.231882 8.435211
13: 5.462148 21.376033
14: 5.779036 47.259578
15: 7.387187 14.640377
16: 8.118513 22.444697
17: 8.597694 1.777493
18: 9.488759 70.874915
19: 10.450857 46.363039
20: 11.035996 41.072356
21: 11.394218 24.847591
22: 12.230538 11.013810
23: 12.259843 19.326118
24: 12.560929 36.396955
25: 12.687216 45.960568
26: 12.839483 7.199018
27: 12.841492 15.489422
28: 12.856418 67.939953
29: 13.366824 51.038660
30: 14.051934 41.501633
31: 14.994247 52.441164
32: 15.523414 29.530952
33: 16.268240 2.378109
34: 16.302653 70.499247
35: 16.320422 18.757885
36: 16.822416 10.738071
37: 17.445991 5.599733
38: 17.536978 27.158259
39: 18.171957 34.444438
40: 18.320249 60.318832
41: 18.818667 38.522872
42: 19.020115 49.992548
43: 19.923298 20.459917
44: 20.449879 24.601557
45: 21.183002 37.649292
46: 21.791266 12.971380
47: 23.686186 58.952736
48: 26.124960 28.975646
49: 27.250757 34.507877
50: 27.830455 27.753952
51: 28.246204 46.610802
52: 28.940705 39.166154
53: 30.167732 55.541868
54: 30.217418 62.918928
55: 30.289402 22.370999
56: 30.535831 26.380440
57: 30.621499 10.808744
58: 30.803328 7.837600
59: 30.842546 18.947376
60: 31.135685 15.527355
61: 31.991284 23.594209
62: 32.524160 37.197561
63: 33.523556 3.836979
64: 33.870071 18.562864
65: 33.926726 49.433186
66: 33.950929 33.710711
67: 35.583913 61.142975
68: 36.001473 48.339689
69: 36.638842 50.403383
70: 36.639270 7.052058
71: 36.723201 26.407302
72: 37.036558 54.484896
73: 37.134763 45.537212
74: 38.182242 40.698889
75: 38.297004 1.713851
76: 38.471319 12.347986
77: 38.640752 65.801645
78: 39.198137 32.047474
79: 40.000881 70.574025
80: 40.544761 14.009586
81: 41.558543 27.844761
82: 41.760286 49.976255
83: 42.893005 48.132412
84: 42.940422 61.913120
85: 44.838229 15.248046
86: 45.617121 47.075248
87: 46.904885 20.590357
88: 47.466114 31.876449
89: 47.479256 69.197794
90: 48.195766 46.337385
91: 49.062881 66.119744
92: 49.368335 5.223555
93: 51.101309 33.097952
94: 51.199326 38.788017
95: 51.505470 42.807490
96: 51.660816 49.042023
97: 52.466806 17.845329
98: 52.468071 64.059387
99: 52.633969 9.403506
100: 53.616234 38.156481
101: 55.406568 56.439026
102: 56.057860 45.551238
103: 56.101782 71.643359
104: 57.171783 62.089723
105: 57.524211 10.394800
106: 57.801412 28.853545
107: 58.035224 0.818517
108: 58.179131 45.740833
109: 59.102755 57.284507
110: 59.516014 15.449723
111: 59.555927 20.522006
112: 61.026634 47.222434
113: 61.555069 51.465343
114: 61.741597 2.064688
115: 62.368143 20.397615
116: 62.382226 59.589341
117: 62.731636 10.182820
118: 63.631774 38.577992
119: 64.632925 7.663623
120: 64.930174 22.800658
121: 66.805692 68.649116
122: 67.010916 30.354587
123: 67.411476 71.683302
124: 67.431538 33.864053
125: 67.665605 40.189896
126: 68.594063 18.086453
127: 68.799606 4.175027
128: 69.002038 56.522836
129: 69.525742 25.095093
130: 69.952444 14.602027
131: 69.969261 43.854709
132: 70.126798 23.087563
