Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 1.477295 12.317114
1: 2.684359 74.120388
2: 2.801369 31.334970
3: 3.244510 55.939712
4: 4.074189 39.439540
5: 4.527495 35.261432
6: 6.189546 12.261183
7: 6.307545 6.546223
8: 6.356204 30.456138
9: 6.411625 43.587319
10: 6.460271 67.338950
11: 8.052300 34.394229
12: 8.222502 23.401679
13: 9.263089 20.818712
14: 9.408597 52.178541
15: 9.503541 56.331222
16: 9.576824 43.699423
17: 9.686083 49.965891
18: 9.750431 46.975574
19: 9.955216 73.972464
20: 10.043672 62.841154
21: 10.134470 66.394529
22: 13.235785 58.185707
23: 13.708300 28.333957
24: 14.502911 11.897942
25: 14.875666 62.985266
26: 17.168863 11.635930
27: 17.226945 77.316201
28: 18.197604 49.207829
29: 19.246699 65.704439
30: 19.278421 61.576292
31: 20.364248 69.639703
32: 20.653229 77.940344
33: 20.821634 27.217743
34: 21.018159 33.832875
35: 21.584539 0.301821
36: 21.763543 22.757156
37: 22.733178 7.254966
38: 23.127191 47.109723
39: 23.264142 25.837732
40: 24.042177 34.538229
41: 24.985632 53.805555
42: 25.731240 73.930186
43: 26.984097 14.512571
44: 27.118078 1.094719
45: 27.346692 45.973573
46: 27.432694 41.656391
47: 29.071886 59.245832
48: 29.196512 76.605600
49: 30.468946 13.523038
50: 31.463999 75.397399
51: 31.696781 64.597747
52: 32.014064 2.879504
53: 33.244051 12.926342
54: 33.932949 56.167425
55: 34.788538 8.873042
56: 35.452529 38.777989
57: 36.390120 5.468559
58: 36.827119 54.587724
59: 36.924717 10.882701
60: 37.127064 20.015697
61: 37.186299 74.525819
62: 37.398754 23.074157
63: 37.942922 35.986792
64: 38.746479 64.082935
65: 38.819810 15.693088
66: 40.069184 27.064854
67: 40.725408 33.128075
68: 40.947461 66.284921
69: 40.985327 13.425440
70: 42.527664 25.585172
71: 42.751110 62.604885
72: 42.916743 4.159478
73: 42.980382 41.726777
74: 43.089854 67.655245
75: 43.326464 54.550772
76: 43.361548 75.650482
77: 43.483232 20.487940
78: 44.186483 18.105512
79: 44.291740 15.799312
80: 44.923876 8.583947
81: 45.148045 66.803455
82: 45.809570 55.887532
83: 46.032955 60.345329
84: 46.436170 12.046138
85: 46.657651 36.245969
86: 46.754398 38.545087
87: 47.109544 76.972344
88: 47.536394 50.103916
89: 47.803858 69.162092
90: 47.990650 5.504645
91: 49.441178 72.705682
92: 50.954520 61.099420
93: 53.158744 54.747242
94: 54.043891 7.548758
95: 54.127719 41.218099
96: 54.339895 68.758018
97: 54.344399 29.367833
98: 54.676388 70.740499
99: 54.725765 62.736740
100: 54.895408 38.646173
101: 55.124283 48.610939
102: 56.158051 56.076627
103: 56.264587 53.581414
104: 56.561472 9.407108
105: 57.071952 38.820904
106: 57.673880 74.032449
107: 57.788617 22.364245
108: 58.937573 12.161666
109: 59.270869 77.723214
110: 59.464886 24.152684
111: 60.055417 44.228406
112: 61.931663 5.122725
113: 62.196696 8.373050
114: 62.750467 70.201218
115: 62.867774 20.962220
116: 64.108907 49.110235
117: 64.244103 33.108298
118: 64.515987 10.878068
119: 64.548003 18.957943
120: 64.894634 27.177838
121: 65.470424 63.575665
122: 65.492334 55.009740
123: 66.630538 68.094357
124: 67.038001 33.623630
125: 67.211239 2.716866
126: 68.377360 57.588909
127: 68.435842 47.884295
128: 68.539316 69.552054
129: 68.592405 42.064320
130: 68.730729 31.766558
131: 69.224839 73.518784
132: 71.138619 64.158497
