Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 2.225274 95.145749
1: 2.237742 35.739215
2: 3.157201 63.057410
3: 4.107323 91.292358
4: 4.226502 29.719990
5: 6.747124 40.095571
6: 6.823974 7.283949
7: 7.635060 46.773889
8: 7.862093 53.193489
9: 8.360148 36.428065
10: 8.839300 11.406199
11: 8.868744 85.470483
12: 9.830333 47.059089
13: 10.021472 31.705762
14: 10.208153 50.889443
15: 11.754535 49.483338
16: 11.868014 53.619690
17: 12.412957 59.721736
18: 12.574091 17.096565
19: 13.065156 88.297366
20: 15.471531 54.328464
21: 15.520943 17.745177
22: 15.697301 89.443017
23: 15.904020 69.361591
24: 15.939031 7.773679
25: 16.721473 75.302658
26: 17.365122 30.519697
27: 17.376282 4.720102
28: 17.794747 67.505768
29: 17.940354 40.479251
30: 18.108819 64.163090
31: 20.432931 49.846764
32: 20.834231 57.736577
33: 21.213097 44.650896
34: 22.650996 99.108053
35: 23.737739 54.454590
36: 24.680576 77.567866
37: 26.034675 80.929973
38: 26.615992 91.628658
39: 27.152831 8.580144
40: 27.424358 45.302142
41: 27.536308 11.673966
42: 27.700772 51.456693
43: 28.862485 69.356023
44: 29.429555 87.079120
45: 30.296377 60.021979
46: 30.650552 64.611891
47: 31.202877 42.888920
48: 32.159441 12.820084
49: 32.160461 98.893368
50: 33.370787 70.974722
51: 33.962395 59.258974
52: 34.098173 64.331253
53: 34.305975 73.994148
54: 34.442743 9.446436
55: 35.718348 38.095338
56: 35.832859 80.850458
57: 35.877286 12.503832
58: 36.064946 70.352814
59: 36.254519 48.055960
60: 36.334034 89.896876
61: 36.952836 27.458885
62: 37.300226 54.260058
63: 38.645449 97.105879
64: 39.272609 51.546477
65: 39.299041 94.222126
66: 39.678463 37.291648
67: 40.429931 71.361191
68: 40.500041 75.587047
69: 41.090930 40.201519
70: 41.436054 46.122083
71: 41.834707 67.468960
72: 43.254383 3.370087
73: 43.893363 76.033180
74: 43.948638 81.494173
75: 44.094502 94.915191
76: 45.480085 16.018160
77: 45.757597 42.066628
78: 45.939017 80.280534
79: 45.948238 76.178182
80: 45.974559 6.775730
81: 47.609022 45.504766
82: 48.539445 25.629686
83: 48.565816 74.478309
84: 49.185032 76.563395
85: 49.227141 51.566434
86: 50.143507 96.788788
87: 50.143976 100.242466
88: 51.514342 70.524037
89: 52.139547 95.431373
90: 52.231959 49.869906
91: 52.606108 20.000901
92: 52.746047 16.809690
93: 53.082920 98.661693
94: 54.984626 31.767862
95: 55.142947 59.641719
96: 55.459498 56.404061
97: 55.477491 98.517640
98: 56.296435 68.162132
99: 56.358856 54.319385
100: 56.672354 12.052794
101: 58.314505 99.426700
102: 59.525690 8.418401
103: 59.800091 36.357956
104: 59.801984 80.475955
105: 60.335880 71.357074
106: 60.975606 73.637503
107: 61.178613 87.488711
108: 61.393369 3.767500
109: 62.105979 47.688958
110: 62.382880 78.236431
111: 62.513067 29.756565
112: 62.521891 38.737309
113: 63.016082 68.440756
114: 63.208549 12.259214
115: 63.389705 45.731188
116: 63.700063 75.801024
117: 64.412052 69.942386
118: 64.834549 91.354777
119: 64.946438 35.745732
120: 65.941023 79.470057
121: 67.192053 17.843010
122: 67.444977 83.641480
123: 67.871212 72.853772
124: 68.343524 64.963005
125: 68.868003 48.579158
126: 68.938156 5.012553
127: 69.655156 99.515189
128: 69.997145 12.743609
129: 70.100027 27.854859
130: 71.640244 41.605187
131: 71.786530 72.588553
132: 72.464946 32.184619
