Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.679605 35.512693
1: 0.926993 23.500405
2: 0.964721 51.169103
3: 1.503520 40.585029
4: 2.903921 16.536689
5: 3.031586 29.225117
6: 3.475590 32.652159
7: 3.822525 58.300494
8: 4.327994 72.593776
9: 6.314795 2.331581
10: 6.441146 27.877064
11: 7.806792 45.170775
12: 8.111126 73.053032
13: 9.215261 75.921752
14: 9.714167 67.033776
15: 9.801514 10.679997
16: 9.825214 35.255833
17: 10.174488 44.851203
18: 10.213868 61.773835
19: 10.430825 6.383438
20: 10.990981 68.893060
21: 11.085701 17.651961
22: 11.137745 41.915525
23: 11.496377 57.388003
24: 12.946629 5.402125
25: 13.112075 72.761149
26: 13.363008 43.978667
27: 13.514530 49.620431
28: 14.040512 18.470687
29: 14.533151 67.730312
30: 15.987106 69.376618
31: 16.389689 45.088466
32: 16.808165 35.651750
33: 16.824062 62.451691
34: 17.045133 41.561735
35: 17.090265 1.214124
36: 17.387562 46.823131
37: 17.852137 7.097166
38: 18.467560 57.778340
39: 18.763965 60.633728
40: 18.785349 0.111191
41: 19.822820 39.139231
42: 20.318426 18.268136
43: 20.729682 57.215842
44: 20.729848 5.793308
45: 21.119539 10.176750
46: 21.541616 13.000884
47: 22.340074 30.997109
48: 23.322070 9.314999
49: 23.567879 6.483926
50: 23.801090 58.589837
51: 25.140791 1.430307
52: 25.163450 62.210257
53: 25.183696 24.614957
54: 26.414122 14.730690
55: 27.232805 30.493133
56: 28.148250 69.615014
57: 28.584316 8.953274
58: 28.685388 44.297561
59: 29.195244 33.208456
60: 29.293713 11.061117
61: 29.732866 36.179417
62: 30.317503 55.527819
63: 30.341696 31.554244
64: 31.287307 13.689458
65: 31.433308 50.347146
66: 31.647641 46.176149
67: 32.480122 20.226189
68: 32.820971 76.253435
69: 33.116798 11.735977
70: 36.350935 10.137319
71: 37.393541 31.920713
72: 37.532784 21.656841
73: 37.553443 58.912628
74: 38.088902 74.565138
75: 38.337785 45.320177
76: 38.889591 70.982775
77: 39.476257 38.370550
78: 39.650673 60.551866
79: 39.661478 56.269685
80: 40.099609 65.389352
81: 40.412005 75.891228
82: 41.623077 45.041286
83: 43.057977 64.008336
84: 43.131830 71.258648
85: 44.605794 47.914116
86: 44.854476 24.094046
87: 45.112964 41.774491
88: 45.393152 15.279716
89: 46.095197 52.878645
90: 46.281962 20.291602
91: 46.376023 59.792182
92: 46.438472 39.711759
93: 46.897914 9.257569
94: 48.088611 33.075791
95: 49.361357 3.791050
96: 49.466164 72.711047
97: 50.107614 53.500331
98: 50.528333 58.818749
99: 50.640047 20.304963
100: 50.697069 37.712032
101: 51.234360 28.384388
102: 51.911811 55.678424
103: 52.442723 40.326966
104: 54.294169 75.161684
105: 54.403465 63.262534
106: 55.201256 42.330465
107: 56.145641 12.872711
108: 58.595102 22.913589
109: 60.061368 66.160181
110: 60.421399 30.995478
111: 60.632076 4.463898
112: 60.838927 58.263099
113: 61.150501 27.324192
114: 63.338865 10.930945
115: 63.586762 5.587736
116: 63.616775 39.988418
117: 63.699768 1.046745
118: 64.129855 26.521288
119: 64.630034 8.979717
120: 64.631697 15.731392
121: 65.195460 36.261722
122: 66.291349 52.234597
123: 67.081129 24.676650
124: 67.361570 28.013826
125: 68.831576 46.582807
126: 70.203745 36.313735
127: 70.806925 75.029734
128: 70.958140 47.607473
129: 72.046348 69.503528
130: 72.408658 63.044136
131: 73.088956 50.744064
132: 73.130612 43.832033
