Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.440144 20.851583
1: 0.452106 11.853285
2: 0.880287 71.840999
3: 0.882430 38.513955
4: 1.157879 66.499766
5: 1.453285 53.545864
6: 1.603274 76.581156
7: 1.994038 44.819637
8: 2.340227 63.313907
9: 3.104099 33.065177
10: 3.577601 18.968088
11: 4.024007 44.009254
12: 4.458537 56.428907
13: 5.164671 65.382297
14: 5.657625 10.853312
15: 5.885017 30.943685
16: 6.049198 0.681181
17: 6.559946 56.840002
18: 8.947696 71.298723
19: 9.927056 45.758550
20: 10.125049 30.369914
21: 10.351349 52.421650
22: 10.358240 17.454378
23: 11.828891 73.424567
24: 12.143655 31.351071
25: 12.715021 69.015210
26: 12.954037 9.771064
27: 12.968949 59.544710
28: 13.488395 6.821822
29: 13.836060 19.164377
30: 14.945423 25.413371
31: 15.075040 33.016553
32: 15.990857 60.766087
33: 17.752832 27.572953
34: 18.661075 74.065003
35: 18.996411 46.580946
36: 19.754074 58.152953
37: 21.176410 1.598023
38: 21.315455 52.183146
39: 21.612313 20.582096
40: 21.851401 31.947984
41: 22.020929 13.269860
42: 22.198722 41.590144
43: 23.002900 68.076465
44: 25.827586 36.764391
45: 25.922280 45.657286
46: 27.893816 72.425961
47: 27.990730 21.597193
48: 30.081556 3.672269
49: 30.689888 71.254615
50: 30.908761 57.931690
51: 30.915627 63.803658
52: 31.245240 73.785351
53: 31.316944 46.516855
54: 31.865600 16.151216
55: 35.385610 16.040531
56: 35.945550 12.416732
57: 36.812168 22.612065
58: 37.530026 9.912216
59: 38.012544 46.190663
60: 38.036272 28.928350
61: 38.119453 37.565649
62: 38.914686 21.930964
63: 39.485389 14.371586
64: 39.633092 76.146626
65: 40.254933 65.527855
66: 41.476866 40.438745
67: 42.223519 58.723400
68: 42.353010 27.576939
69: 42.836241 62.659659
70: 43.450080 6.312612
71: 43.476847 2.880373
72: 43.663248 16.058136
73: 44.906426 72.915259
74: 45.141329 26.988955
75: 45.561075 33.865114
76: 45.777551 14.168306
77: 46.169069 20.371742
78: 46.177500 70.356942
79: 47.502287 6.018045
80: 47.668585 55.476246
81: 48.276878 8.096343
82: 48.469852 49.510553
83: 49.982381 33.736115
84: 50.031976 58.471109
85: 50.150358 19.117252
86: 50.525543 44.570928
87: 50.817013 69.387106
88: 51.110505 35.837716
89: 51.371744 3.892452
90: 51.675331 72.706663
91: 51.731040 66.027002
92: 52.456900 25.737621
93: 52.674724 46.564731
94: 52.906194 18.853967
95: 53.466434 21.217887
96: 53.495512 52.225014
97: 53.553406 10.135379
98: 53.878948 75.019266
99: 54.087340 58.337485
100: 54.448173 55.690614
101: 54.854178 27.905136
102: 55.491590 17.694916
103: 56.374717 67.806496
104: 56.718097 47.838222
105: 57.046294 4.618678
106: 57.055603 70.246826
107: 57.272665 60.650592
108: 57.918641 43.421231
109: 60.028568 60.501707
110: 60.538874 39.856457
111: 60.732454 14.997721
112: 60.877773 68.758521
113: 61.088960 71.743034
114: 61.438067 4.883734
115: 62.639083 1.781791
116: 62.832277 26.312479
117: 65.087564 65.171921
118: 65.158751 23.081152
119: 65.183088 5.992275
120: 65.973059 41.236365
121: 67.266959 30.774936
122: 67.782618 6.663209
123: 68.515637 66.167619
124: 69.839888 68.245663
125: 70.420321 49.080128
126: 70.540312 29.393335
127: 71.260283 24.023247
128: 71.538903 58.411942
129: 72.122618 9.544152
130: 73.345207 17.160960
131: 74.364916 50.842606
132: 74.400497 8.282021
