Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.080166 67.860040
1: 0.096403 49.452980
2: 0.394125 55.122403
3: 0.749563 73.857668
4: 1.093613 46.102852
5: 1.663801 69.323976
6: 2.175839 37.052424
7: 2.414139 57.683456
8: 2.771630 66.317700
9: 3.675360 39.744318
10: 4.690996 21.158933
11: 4.879138 24.866741
12: 5.857882 64.441609
13: 6.454935 22.525561
14: 7.156096 13.671053
15: 7.508078 16.570148
16: 8.466258 72.985128
17: 8.550197 28.769063
18: 8.584849 56.641337
19: 9.186533 10.709323
20: 9.263959 59.906155
21: 10.310567 64.040241
22: 10.422175 57.633950
23: 11.136998 46.099730
24: 11.392790 13.939984
25: 11.530000 17.791979
26: 11.827875 48.594802
27: 12.075502 24.374328
28: 12.813923 43.886509
29: 12.837753 29.885156
30: 13.254363 64.499443
31: 13.719384 26.314608
32: 14.921818 69.246550
33: 15.148380 4.416249
34: 15.382896 23.262753
35: 15.432591 54.500266
36: 15.476393 29.080512
37: 15.742655 8.177098
38: 20.037970 5.695379
39: 20.482993 68.795205
40: 20.533560 71.942752
41: 20.603786 42.032689
42: 20.757264 16.058275
43: 21.499128 10.642097
44: 22.090144 1.508030
45: 22.406316 5.010205
46: 23.093594 64.672558
47: 23.999377 42.785912
48: 24.184294 67.989447
49: 25.554921 34.255631
50: 26.419862 10.754013
51: 26.491217 64.093717
52: 27.588107 37.359715
53: 27.831191 71.449561
54: 27.996981 0.880291
55: 28.095756 54.457030
56: 28.370107 66.665582
57: 28.406622 4.349852
58: 29.968013 19.829421
59: 30.223958 38.915567
60: 30.500889 0.040775
61: 30.951349 23.414942
62: 32.077413 36.961902
63: 33.255532 31.437272
64: 33.454495 40.869183
65: 34.343705 24.894388
66: 34.486469 19.497101
67: 35.158205 46.762766
68: 35.464000 13.463987
69: 36.042263 63.883788
70: 36.330977 66.907030
71: 36.972257 27.639088
72: 37.477089 20.045353
73: 37.947593 71.365042
74: 38.955322 12.259105
75: 39.371199 18.450493
76: 40.363185 39.118107
77: 41.005589 57.498422
78: 41.181878 73.217835
79: 41.733262 44.904479
80: 42.427492 8.873007
81: 42.826688 2.965371
82: 44.245422 32.828490
83: 45.113296 68.024568
84: 45.160717 28.875291
85: 45.339211 71.470270
86: 46.537554 45.888468
87: 47.377047 7.380633
88: 47.662915 43.419728
89: 48.617324 67.009632
90: 48.912376 59.066187
91: 49.016813 2.987431
92: 49.914608 22.281785
93: 50.320857 8.171861
94: 50.713005 49.732075
95: 51.165575 30.618082
96: 51.179015 46.795861
97: 52.096158 23.767484
98: 52.254224 56.261708
99: 52.428273 15.343654
100: 52.827889 41.733320
101: 53.296473 62.386280
102: 53.992425 71.862522
103: 55.106149 7.293277
104: 55.151694 15.275561
105: 55.810208 36.978663
106: 56.719704 12.597929
107: 57.471196 26.673520
108: 58.262124 59.154355
109: 59.770783 63.844061
110: 60.034646 17.783211
111: 60.312563 50.306586
112: 60.483298 34.115589
113: 61.532780 30.892524
114: 62.644155 39.566844
115: 62.827290 54.930957
116: 62.829189 61.674838
117: 62.916217 14.531516
118: 63.715930 17.765557
119: 64.030624 69.588604
120: 64.077340 45.385606
121: 65.215027 32.149052
122: 65.790351 73.326110
123: 65.916019 2.913961
124: 66.378013 5.277107
125: 66.816975 19.757801
126: 67.081148 7.765358
127: 67.250043 15.064017
128: 68.671963 42.781937
129: 68.854267 59.988077
130: 69.265772 28.476904
131: 69.305132 49.705838
132: 69.321422 34.421552
