Nodes: 400
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.302503 157.297507
1: 1.056037 57.281254
2: 1.475176 40.794734
3: 1.492520 44.609814
4: 5.121063 194.436138
5: 5.182276 50.782483
6: 6.571556 96.391551
7: 6.669777 188.563829
8: 6.672190 35.186631
9: 6.789839 44.549064
10: 7.534334 30.151099
11: 8.210681 118.164789
12: 8.352700 62.529354
13: 8.490630 184.555334
14: 8.681629 146.639754
15: 8.871288 180.726380
16: 9.802159 1.962489
17: 9.945522 107.041404
18: 9.972166 102.387670
19: 12.518303 173.032919
20: 12.603607 73.990723
21: 12.706680 33.863779
22: 13.239762 163.183990
23: 13.416654 51.624847
24: 13.535422 101.688207
25: 13.677404 4.895040
26: 13.778049 169.026126
27: 13.806238 109.932534
28: 14.552939 133.568476
29: 15.069098 16.404780
30: 15.706466 186.649617
31: 15.720074 63.940584
32: 15.963290 98.329466
33: 16.473081 26.446189
34: 16.767296 144.532381
35: 16.982200 54.715714
36: 17.111984 38.428075
37: 17.545411 190.341346
38: 17.747112 17.290460
39: 17.864233 107.383152
40: 19.584645 174.485521
41: 19.979781 100.919541
42: 20.151889 132.785570
43: 20.807631 90.998174
44: 20.882663 162.822210
45: 21.085821 170.012844
46: 22.559372 166.510007
47: 22.688742 144.133335
48: 22.755352 110.721246
49: 23.296027 81.563561
50: 23.748893 105.421595
51: 23.946228 170.004665
52: 24.154454 178.143337
53: 24.565693 6.747731
54: 27.048759 160.727083
55: 27.759961 185.891952
56: 27.832562 52.794289
57: 28.216911 63.807351
58: 28.408678 181.626657
59: 28.447562 33.197261
60: 28.656991 84.315010
61: 29.474259 11.749232
62: 29.528859 3.914941
63: 29.542690 124.255624
64: 29.765536 130.231223
65: 30.169363 54.248787
66: 31.153476 188.674485
67: 31.791593 13.501207
68: 32.004886 19.950057
69: 32.125113 121.127648
70: 32.423145 154.645502
71: 33.427645 108.960087
72: 33.791516 78.904607
73: 34.223178 145.080844
74: 34.412531 129.133182
75: 35.480595 122.724121
76: 35.501766 24.308898
77: 35.752242 140.661086
78: 35.891929 63.074320
79: 36.426034 56.451119
80: 37.365829 127.673739
81: 37.583333 151.650090
82: 37.797775 30.787447
83: 38.312034 187.684025
84: 39.393724 38.762166
85: 39.424625 74.464245
86: 39.676725 59.423583
87: 39.722273 78.655232
88: 39.825992 98.598768
89: 39.870040 52.240139
90: 40.688753 167.466301
91: 41.251842 190.613510
92: 41.302150 86.543374
93: 41.981683 39.390528
94: 42.801152 18.456668
95: 43.401008 58.521226
96: 43.703647 120.255506
97: 43.745604 2.336142
98: 44.489018 125.875492
99: 44.517831 32.477466
100: 44.677647 30.063430
101: 46.000339 136.439121
102: 46.472395 142.245338
103: 46.786878 192.867877
104: 47.113014 149.934490
105: 47.788144 76.649028
106: 48.012903 56.943409
107: 48.044742 32.757309
108: 48.401801 99.348401
109: 48.520789 18.958827
110: 48.691987 125.935385
111: 49.085848 118.461763
112: 49.670735 85.929150
113: 49.767926 75.385611
114: 50.434008 58.231241
115: 50.997442 177.899282
116: 51.268029 113.662291
117: 51.316653 78.354165
118: 51.372659 131.981726
119: 52.676360 89.439391
120: 53.158114 186.565875
121: 53.858005 72.138798
122: 54.398827 8.609050
123: 54.491487 82.075722
124: 55.129641 113.850615
125: 55.265542 189.095909
126: 55.420449 138.060733
127: 55.967935 15.533098
128: 56.071215 68.564947
129: 56.271276 150.845941
130: 57.408741 190.892064
131: 57.449812 87.008442
132: 57.571704 90.996273
