Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.529325 24.730266
1: 0.685635 61.196768
2: 0.754263 21.261085
3: 1.029760 66.001264
4: 2.070321 3.017574
5: 3.695110 11.688470
6: 3.772398 9.475202
7: 4.304407 0.231138
8: 4.509044 54.799526
9: 5.081596 68.326093
10: 5.548317 17.867853
11: 5.682279 35.188842
12: 5.909056 49.990741
13: 6.667276 7.708735
14: 6.917213 4.941499
15: 6.974845 43.446756
16: 7.244896 38.584312
17: 8.187472 33.067794
18: 9.459261 14.027104
19: 9.680381 31.561087
20: 9.845330 44.584016
21: 10.414969 25.645672
22: 10.496050 3.757299
23: 10.778043 15.879445
24: 11.736213 46.389277
25: 12.264606 50.620708
26: 12.651177 69.205333
27: 13.874287 4.346487
28: 14.628827 34.949560
29: 15.062614 38.072917
30: 15.578806 49.783841
31: 15.805817 25.198610
32: 16.110583 44.677606
33: 16.205019 3.800324
34: 16.494221 65.309653
35: 16.520162 15.082450
36: 17.072181 28.049239
37: 18.066324 19.509502
38: 18.281397 37.103661
39: 18.704005 51.161349
40: 19.047813 53.326376
41: 19.088419 34.603375
42: 19.261395 57.172757
43: 19.989704 16.955584
44: 20.802180 37.751818
45: 21.029960 19.594342
46: 22.398223 71.933943
47: 23.575350 16.070845
48: 24.061060 46.530091
49: 24.131868 29.023723
50: 24.188407 58.132372
51: 25.964424 4.332359
52: 26.175483 23.793404
53: 26.361074 12.026252
54: 26.374576 18.876359
55: 27.957666 33.520321
56: 28.083385 38.071873
57: 28.157444 58.947310
58: 29.267281 64.172233
59: 29.545098 12.639187
60: 30.292395 53.838571
61: 30.531327 60.386730
62: 31.487725 0.859916
63: 31.970710 41.880481
64: 33.126650 12.554497
65: 33.201400 30.383121
66: 34.074814 69.100408
67: 34.181356 25.965026
68: 35.618697 0.699103
69: 35.638098 32.469652
70: 35.886792 44.937613
71: 35.959507 13.428620
72: 36.066502 67.435832
73: 36.150690 16.700281
74: 36.832154 28.492528
75: 37.961081 49.326283
76: 39.008718 15.930923
77: 39.287890 41.370683
78: 39.952221 38.637986
79: 40.398877 23.489304
80: 40.572452 62.515825
81: 41.109344 5.688829
82: 41.485864 20.804534
83: 41.760073 16.596417
84: 42.045160 49.987173
85: 42.361668 11.246447
86: 43.594028 29.680103
87: 44.068632 14.814163
88: 44.501818 51.658735
89: 45.516265 6.780233
90: 46.134155 34.831448
91: 46.588410 61.846524
92: 48.157504 47.265089
93: 48.169267 34.011235
94: 48.796957 69.299695
95: 49.589216 11.020853
96: 49.890680 38.002775
97: 50.110311 18.981739
98: 51.163637 27.313034
99: 53.057736 35.777507
100: 53.387993 51.440454
101: 53.452148 9.715866
102: 53.813488 18.071654
103: 54.142719 54.916787
104: 54.633261 6.590569
105: 55.843453 64.246170
106: 55.916852 66.546226
107: 56.210645 38.333757
108: 57.237954 50.890712
109: 57.402101 19.894070
110: 57.619725 34.785952
111: 58.196737 17.062532
112: 58.267874 54.983537
113: 58.487599 23.717633
114: 58.733999 21.599842
115: 59.065090 6.490366
116: 60.557195 12.827919
117: 62.483809 3.116890
118: 63.009267 39.923088
119: 63.333517 13.445265
120: 63.486598 9.200657
121: 63.716844 16.755599
122: 64.628881 58.936311
123: 65.371016 31.785147
124: 65.671558 29.463876
125: 66.242541 37.101165
126: 66.385625 64.591408
127: 66.571099 33.992441
128: 66.825779 40.186922
129: 66.877096 55.634360
130: 66.911969 14.481074
131: 68.994317 10.116988
132: 69.308307 39.786384
133: 69.414749 49.484815
134: 69.436470 36.509866
135: 69.791026 66.554069
136: 70.397425 29.171646
137: 72.403009 41.817850
138: 72.656573 16.803426
139: 72.904366 13.336811
Edges
(0,1)
(1,2)
(1,5)
(1,13)
(2,4)
(3,9)
(4,6)
(4,7)
(4,51)
(4,68)
(7,62)
(8,10)
(8,13)
(9,13)
(9,34)
(9,58)
(11,13)
(12,16)
(12,48)
(12,50)
(12,56)
(12,78)
(13,14)
(13,16)
(15,16)
(16,18)
(16,20)
(16,37)
(17,19)
(19,21)
(19,22)
(21,35)
(21,51)
(23,27)
(23,51)
(24,43)
(25,40)
(25,50)
(26,46)
(27,33)
(28,31)
(28,43)
(29,38)
(29,56)
(29,83)
(29,87)
(29,93)
(30,50)
(32,78)
(36,41)
(36,83)
(36,85)
(38,65)
(38,67)
(38,79)
(39,66)
(41,49)
(42,58)
(43,68)
(44,93)
(45,47)
(46,105)
(46,135)
(47,53)
(48,63)
(48,77)
(52,83)
(53,54)
(53,89)
(54,64)
(54,85)
(55,69)
(56,90)
(57,61)
(57,66)
(59,85)
(59,101)
(59,104)
(59,115)
(59,117)
(60,66)
(64,71)
(66,70)
(66,93)
(67,82)
(68,81)
(69,86)
(69,95)
(69,101)
(72,84)
(73,76)
(74,79)
(75,93)
(76,83)
(80,84)
(80,112)
(80,128)
(80,134)
(84,115)
(88,134)
(91,112)
(91,126)
(92,96)
(92,118)
(93,97)
(94,135)
(96,107)
(96,125)
(96,134)
(98,110)
(98,127)
(98,134)
(99,134)
(100,134)
(102,115)
(103,112)
(105,106)
(108,122)
(108,129)
(108,135)
(109,111)
(109,113)
(109,117)
(113,114)
(113,124)
(114,119)
(114,121)
(114,130)
(114,138)
(116,120)
(116,139)
(117,139)
(123,134)
(124,136)
(129,133)
(129,134)
(129,137)
(131,139)
(132,137)
