Nodes: 180
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.055598 26.464179
1: 0.397134 7.547635
2: 0.724219 39.219138
3: 0.888292 59.362652
4: 1.637081 45.985184
5: 2.017358 35.214183
6: 2.150077 63.617916
7: 2.476744 32.257013
8: 2.485911 82.706436
9: 2.551410 85.364942
10: 3.049090 7.128009
11: 3.097887 10.138091
12: 3.603454 20.852072
13: 3.942061 27.755057
14: 4.110091 63.041397
15: 4.368347 93.069330
16: 4.654407 89.005471
17: 4.734295 67.725756
18: 4.807500 59.490266
19: 5.086600 15.892467
20: 5.545313 2.942510
21: 7.104856 42.417629
22: 7.625722 32.884734
23: 7.997113 59.540093
24: 8.013046 3.183089
25: 8.178234 37.076338
26: 8.527762 66.416989
27: 9.170966 27.702748
28: 9.412998 95.216496
29: 10.698186 82.837472
30: 11.950406 94.247070
31: 12.794823 80.164340
32: 12.885503 13.261210
33: 14.154729 78.472244
34: 14.192157 1.409140
35: 14.543007 27.714970
36: 15.016099 49.907130
37: 15.456435 82.237678
38: 15.905363 54.124907
39: 16.663908 65.590887
40: 17.064046 31.328263
41: 17.093157 36.324146
42: 17.429205 52.624092
43: 17.611494 26.698723
44: 18.016425 79.516276
45: 18.238428 71.805138
46: 18.562883 57.964994
47: 18.837910 3.912509
48: 19.117670 45.100451
49: 19.209944 19.763547
50: 20.198084 11.304933
51: 20.852029 81.781766
52: 21.300177 14.808830
53: 21.732572 76.541657
54: 23.098777 95.334887
55: 23.145015 21.619879
56: 23.858943 5.027034
57: 24.294562 80.685271
58: 24.544082 13.747275
59: 25.799066 17.720045
60: 26.002127 32.909353
61: 26.911147 62.571595
62: 27.311181 72.675436
63: 27.822753 56.518952
64: 30.229855 87.494974
65: 31.648315 16.313731
66: 31.990059 77.775568
67: 32.020753 23.154375
68: 32.280104 41.979386
69: 33.426970 19.607079
70: 33.840090 56.161243
71: 34.289569 47.517284
72: 34.730460 89.314217
73: 35.286998 84.145708
74: 35.642857 65.122069
75: 36.265648 56.170731
76: 36.706769 95.395370
77: 37.935592 93.487630
78: 38.397411 15.722179
79: 39.248467 40.061973
80: 39.364805 65.451830
81: 39.561454 81.693184
82: 40.927206 58.369920
83: 41.599804 31.051862
84: 41.626041 95.311336
85: 42.249273 20.791936
86: 42.967834 78.238737
87: 43.704433 6.663204
88: 43.723606 63.842550
89: 44.462790 94.548744
90: 44.568547 52.478188
91: 44.823221 49.471477
92: 47.510575 23.492963
93: 49.018838 1.781301
94: 49.049124 44.772862
95: 50.037837 16.956104
96: 50.191686 53.881285
97: 50.725258 81.107072
98: 51.340381 22.559797
99: 51.426948 28.329842
100: 51.828565 86.227022
101: 51.887826 6.579413
102: 54.315835 17.754806
103: 54.498511 84.654108
104: 54.670234 47.619126
105: 56.644125 89.748757
106: 57.764096 38.659811
107: 58.286095 0.236056
108: 58.697419 22.958728
109: 58.766047 83.692009
110: 58.874980 92.434684
111: 59.669052 32.856494
112: 59.694044 27.489067
113: 59.732459 64.948662
114: 60.936480 2.693453
115: 61.143953 0.600132
116: 61.212063 63.161311
117: 61.494797 71.859510
118: 61.788092 19.243233
119: 61.966966 81.843367
120: 62.460351 8.186089
121: 63.153887 66.807319
122: 64.798419 36.181716
123: 66.700526 54.881067
124: 66.714423 90.475605
125: 67.125215 51.373021
126: 67.551040 2.430504
127: 68.825739 92.960406
128: 69.016284 41.642881
129: 69.924315 79.034528
130: 70.111101 68.682164
131: 70.983180 26.181163
132: 72.411419 76.727385
