Nodes: 60
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.158294 3.164129
1: 0.321675 22.281978
2: 0.419469 28.822404
3: 0.717977 32.377633
4: 1.111646 16.030363
5: 2.052483 7.495695
6: 2.222502 26.131450
7: 2.648866 22.164443
8: 3.007260 19.074989
9: 3.911935 13.396705
10: 3.975853 32.212311
11: 4.503262 26.662772
12: 5.273192 7.026844
13: 5.703122 10.515708
14: 6.766669 28.975514
15: 7.021388 31.266843
16: 7.213799 5.543600
17: 7.542486 14.952574
18: 7.635783 8.661112
19: 8.185905 26.624683
20: 8.820011 20.552931
21: 9.777436 18.154636
22: 9.927660 8.851906
23: 11.998733 13.801922
24: 12.302193 26.161823
25: 12.354318 4.065242
26: 12.917148 28.842150
27: 13.013897 6.696432
28: 13.696694 24.603466
29: 14.173215 14.523133
30: 14.826030 20.118556
31: 16.542008 30.624575
32: 16.685680 4.812359
33: 17.362747 13.103897
34: 17.688414 18.765402
35: 17.842760 8.003114
36: 18.009390 16.421144
37: 20.169816 13.451996
38: 20.376913 6.758593
39: 20.379203 27.770033
40: 20.534210 0.264536
41: 21.596959 29.562263
42: 22.600197 25.230900
43: 23.154424 21.599808
44: 23.497743 27.768391
45: 23.526058 31.934401
46: 23.724357 12.097840
47: 23.981098 15.658729
48: 26.330150 10.449017
49: 27.050414 29.621584
50: 28.127843 31.949093
51: 28.520475 19.538033
52: 28.556045 21.866009
53: 28.999217 0.883279
54: 29.197711 13.680481
55: 30.215936 25.610812
56: 30.598560 18.331065
57: 31.770816 20.713679
58: 31.776108 0.902696
59: 32.403072 3.176857
Edges
(0,5)
(0,16)
(0,40)
(1,2)
(1,7)
(2,6)
(2,10)
(2,11)
(3,45)
(3,50)
(4,8)
(5,13)
(6,7)
(6,11)
(7,8)
(7,20)
(8,17)
(9,17)
(10,15)
(11,14)
(11,19)
(12,13)
(12,16)
(13,22)
(15,31)
(16,22)
(18,22)
(20,24)
(20,28)
(20,30)
(21,23)
(22,23)
(22,27)
(24,28)
(25,27)
(26,28)
(27,32)
(28,31)
(28,39)
(28,42)
(29,33)
(30,34)
(31,41)
(31,45)
(32,35)
(33,35)
(33,36)
(34,36)
(35,37)
(35,38)
(36,47)
(37,46)
(37,47)
(38,46)
(40,53)
(40,58)
(41,44)
(42,44)
(42,55)
(43,47)
(44,55)
(45,49)
(46,48)
(48,59)
(50,55)
(51,56)
(52,57)
(54,59)
(55,57)
(56,57)
