Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.194678 58.246127
1: 0.988420 3.988357
2: 1.438378 27.313106
3: 1.939251 48.916556
4: 2.469512 66.318209
5: 2.645885 33.763857
6: 2.692564 70.691961
7: 3.049294 21.361399
8: 3.618974 44.926761
9: 4.112480 2.070135
10: 5.149553 17.757792
11: 5.219707 25.172214
12: 5.721549 67.381265
13: 6.464013 0.711241
14: 6.993987 6.858008
15: 7.831837 49.849790
16: 8.672308 52.792449
17: 8.687883 42.499768
18: 8.896066 3.397366
19: 9.476706 37.129136
20: 9.925955 15.780399
21: 10.095638 70.488235
22: 11.850247 14.897828
23: 12.326942 64.290990
24: 12.544628 53.116323
25: 12.975749 71.536948
26: 13.433475 5.937598
27: 13.554519 24.580857
28: 13.797623 41.974865
29: 14.023118 16.024031
30: 15.440192 7.818425
31: 15.610354 5.821762
32: 16.569291 0.144738
33: 16.899066 58.236971
34: 16.905948 44.200111
35: 16.967231 29.932784
36: 17.494530 8.383042
37: 17.550193 12.082261
38: 17.859970 60.969017
39: 17.995475 64.727658
40: 18.290991 71.978950
41: 18.908369 33.891906
42: 19.263196 23.540421
43: 21.435949 11.364333
44: 21.938530 59.523852
45: 22.450241 33.755752
46: 23.371932 8.093616
47: 24.014706 65.091806
48: 25.254119 55.266634
49: 25.937210 68.666252
50: 26.210115 73.480894
51: 28.020813 52.742840
52: 28.023620 26.765791
53: 28.791600 7.314568
54: 28.898019 34.454399
55: 29.044878 38.447618
56: 30.696363 11.364871
57: 31.541946 44.127424
58: 31.854315 14.421895
59: 32.387507 48.859252
60: 33.244751 16.674417
61: 33.681030 19.158537
62: 35.178711 64.352942
63: 35.454922 27.193491
64: 36.077429 9.475350
65: 37.032430 54.924816
66: 37.156238 6.961089
67: 37.401911 43.109181
68: 37.545828 3.967742
69: 39.413418 23.239561
70: 39.826442 40.916520
71: 39.851538 61.847656
72: 39.995320 73.226164
73: 40.290926 49.712849
74: 40.958892 14.171507
75: 41.415488 35.092282
76: 42.599508 38.713918
77: 42.765014 72.957434
78: 43.093505 10.570736
79: 43.436008 0.485376
80: 43.726844 17.873893
81: 43.869104 42.010180
82: 43.979149 5.451016
83: 44.213853 50.710757
84: 44.231697 47.001187
85: 46.811117 15.515374
86: 47.398446 33.584102
87: 47.523133 52.446760
88: 48.734945 41.823410
89: 49.289433 18.662809
90: 49.484411 0.132371
91: 49.854231 7.516738
92: 51.252140 5.686619
93: 51.294183 1.894238
94: 51.838965 39.189877
95: 52.921645 33.248403
96: 53.272506 28.856001
97: 53.803554 69.757994
98: 54.940913 1.137621
99: 55.411372 41.909014
100: 55.451730 54.074787
101: 55.819465 51.700940
102: 56.407199 29.063379
103: 56.615435 69.988834
104: 57.603247 20.016525
105: 57.856631 42.936811
106: 57.926084 7.014055
107: 58.371618 3.998180
108: 58.704546 59.355644
109: 59.457776 21.377880
110: 59.684073 26.614670
111: 60.672016 1.419259
112: 60.672990 15.500495
113: 61.030949 57.864839
114: 61.215256 6.306871
115: 61.646607 33.875365
116: 61.647891 12.430851
117: 62.973892 43.431740
118: 63.134786 40.474632
119: 65.062288 17.737381
120: 65.577194 24.389492
121: 65.630189 26.585502
122: 65.636502 64.948638
123: 65.815398 8.025504
124: 66.367898 57.993305
125: 66.734788 48.441011
126: 67.174069 54.115120
127: 67.464826 11.502407
128: 68.251826 3.407874
129: 68.648104 42.589224
130: 68.929656 66.072075
131: 69.838415 9.857569
132: 70.039561 61.842568
133: 70.096372 18.327284
134: 70.243369 25.097491
135: 70.859477 4.532960
136: 71.792812 42.721457
137: 71.965182 16.962617
138: 73.129438 9.578382
139: 73.913571 66.054257
Edges
(0,1)
(0,6)
(1,9)
(1,10)
(2,11)
(3,8)
(4,12)
(5,8)
(5,11)
(5,17)
(6,12)
(7,10)
(7,11)
(9,13)
(14,18)
(15,17)
(15,24)
(16,23)
(16,24)
(18,26)
(19,27)
(19,28)
(20,22)
(20,27)
(21,25)
(22,26)
(22,29)
(23,25)
(24,33)
(24,34)
(26,32)
(27,35)
(28,34)
(29,42)
(30,36)
(30,37)
(31,36)
(32,53)
(32,79)
(33,38)
(33,44)
(33,48)
(34,41)
(34,51)
(34,55)
(34,57)
(36,43)
(37,42)
(38,39)
(39,40)
(40,47)
(42,58)
(43,46)
(45,55)
(46,56)
(47,49)
(49,50)
(52,54)
(52,61)
(53,66)
(55,75)
(57,59)
(58,60)
(58,61)
(58,64)
(59,65)
(59,67)
(61,63)
(61,69)
(62,72)
(64,74)
(65,83)
(66,68)
(66,78)
(70,76)
(71,72)
(71,77)
(71,83)
(73,83)
(74,80)
(75,86)
(76,81)
(80,89)
(81,88)
(82,90)
(82,91)
(84,87)
(85,91)
(86,94)
(87,88)
(87,108)
(88,94)
(88,101)
(89,91)
(89,96)
(91,92)
(91,112)
(92,93)
(92,106)
(92,107)
(93,98)
(94,99)
(95,99)
(96,102)
(97,108)
(98,111)
(99,105)
(100,101)
(101,126)
(102,110)
(103,122)
(104,109)
(105,118)
(108,113)
(109,112)
(109,119)
(110,120)
(112,116)
(113,122)
(114,123)
(114,128)
(115,121)
(115,129)
(116,123)
(117,118)
(117,125)
(118,129)
(122,124)
(122,132)
(123,127)
(123,131)
(123,135)
(127,133)
(130,139)
(131,138)
(134,136)
(136,137)
(136,138)
(136,139)
