Nodes: 60
Protection radius: 1.000000
Disaster radius: 0.500000
0: 0.208601 35.264765
1: 1.535854 7.177504
2: 1.778965 18.448989
3: 2.918657 4.007489
4: 3.449992 9.941448
5: 3.560153 12.135814
6: 6.032790 23.007052
7: 6.103023 5.836223
8: 6.269211 28.208540
9: 6.718101 8.131171
10: 6.882783 10.195519
11: 8.167371 16.247697
12: 8.483083 34.413501
13: 8.598437 26.985353
14: 9.371715 8.786427
15: 9.856205 13.072715
16: 10.150941 23.051369
17: 10.475107 2.000816
18: 10.723857 4.717285
19: 11.337288 10.733145
20: 11.387187 32.933712
21: 11.409330 26.085873
22: 13.209734 14.187613
23: 14.125799 31.154978
24: 14.370586 10.683708
25: 14.998806 20.366648
26: 15.359726 34.264573
27: 16.317845 25.215931
28: 17.148303 20.213161
29: 18.277884 6.150158
30: 18.894229 21.845204
31: 19.490746 27.515699
32: 20.066238 30.760745
33: 21.077353 14.111084
34: 22.083920 30.236281
35: 23.033033 19.638297
36: 23.855435 24.284713
37: 24.600138 5.925416
38: 24.858370 33.971853
39: 24.870597 31.223746
40: 24.997026 1.172113
41: 25.114058 8.684092
42: 26.274003 11.241452
43: 26.591486 29.445160
44: 27.124380 31.576471
45: 27.842088 14.886740
46: 28.213443 26.162951
47: 29.013535 29.109664
48: 29.476926 2.343309
49: 30.415300 13.913987
50: 30.429788 8.807038
51: 30.807787 33.865292
52: 31.201559 20.141085
53: 31.840118 3.818541
54: 32.608947 8.131798
55: 33.937311 15.276805
56: 34.554261 32.543214
57: 34.893316 1.467882
58: 34.914120 35.715529
59: 35.499381 12.734784
Edges
(0,6)
(1,4)
(1,10)
(2,16)
(2,27)
(2,34)
(3,28)
(3,34)
(3,44)
(4,10)
(4,34)
(5,27)
(6,8)
(6,20)
(6,34)
(7,9)
(7,14)
(7,22)
(9,22)
(11,27)
(11,31)
(12,38)
(12,51)
(13,23)
(13,51)
(14,17)
(14,18)
(14,19)
(15,39)
(15,44)
(16,27)
(17,40)
(17,48)
(18,22)
(18,28)
(18,30)
(18,36)
(18,48)
(18,56)
(20,32)
(21,51)
(24,30)
(24,36)
(25,39)
(26,51)
(28,51)
(29,37)
(29,41)
(30,51)
(31,34)
(32,38)
(33,56)
(35,46)
(35,58)
(37,55)
(41,49)
(41,52)
(41,55)
(41,56)
(42,56)
(43,51)
(45,52)
(46,56)
(47,58)
(48,54)
(50,54)
(53,57)
(55,57)
(55,58)
(55,59)
