Nodes: 140
Protection radius: 1.000000
Disaster radius: 0.500000
0: 1.080490 3.284803
1: 1.102028 40.854176
2: 2.033955 43.893726
3: 2.794770 51.667905
4: 3.547319 57.410271
5: 4.728083 17.453227
6: 4.739524 62.978505
7: 5.068151 67.716596
8: 5.766930 58.711631
9: 7.288340 31.569816
10: 8.410321 36.567689
11: 8.935966 11.109846
12: 8.972468 14.023544
13: 10.089010 62.933219
14: 10.095614 6.071542
15: 10.528714 50.960346
16: 10.765756 42.087888
17: 11.681486 47.186345
18: 11.715214 31.317412
19: 12.943054 69.669960
20: 13.030225 66.838964
21: 13.384479 37.577728
22: 13.633404 62.672449
23: 13.804492 5.208659
24: 14.462711 39.811984
25: 14.497493 0.615697
26: 14.729837 51.417580
27: 15.395134 10.149037
28: 16.149233 24.167446
29: 16.177594 30.157898
30: 16.315780 74.320484
31: 16.426472 71.578348
32: 16.750855 44.879495
33: 17.622520 17.200067
34: 17.745150 13.164272
35: 18.255614 46.422353
36: 18.360487 28.817636
37: 18.475587 5.379746
38: 18.476412 10.815826
39: 19.902863 50.060337
40: 20.552728 53.693251
41: 20.849971 20.365509
42: 21.289358 0.571640
43: 21.854318 6.868958
44: 22.104978 30.089566
45: 22.686402 51.348431
46: 23.749485 57.579248
47: 24.565807 66.031678
48: 24.569518 15.713365
49: 25.111537 55.675793
50: 25.543566 50.097822
51: 25.864456 23.226219
52: 26.124339 67.759781
53: 26.648538 32.416851
54: 27.008335 44.250350
55: 27.895760 25.862102
56: 28.627617 51.577854
57: 29.437032 56.183957
58: 30.041604 70.617893
59: 30.110375 19.517115
60: 30.433234 14.105369
61: 30.930710 60.943636
62: 31.281628 31.397464
63: 31.605141 68.635342
64: 31.737335 11.841779
65: 31.879540 1.482124
66: 32.407712 45.527124
67: 32.928881 54.661311
68: 33.442701 66.974640
69: 35.082745 41.956219
70: 35.732690 28.025055
71: 36.022445 65.952991
72: 36.764864 23.975424
73: 37.117283 61.506528
74: 37.543940 58.120894
75: 38.080793 43.982412
76: 38.136353 19.624191
77: 38.632796 6.570581
78: 39.882624 3.765333
79: 40.375744 51.561303
80: 40.659415 0.839410
81: 41.687956 24.162119
82: 41.822478 21.322447
83: 41.844241 36.701961
84: 42.209672 60.302208
85: 42.857603 43.454186
86: 42.935189 73.851396
87: 43.738420 70.837289
88: 43.981793 45.436738
89: 44.177360 3.896798
90: 44.191229 15.064180
91: 45.125851 22.374992
92: 45.718905 16.577544
93: 47.350984 70.029395
94: 49.249234 14.910134
95: 49.491718 62.154889
96: 50.088108 74.311734
97: 50.158930 56.029841
98: 50.295844 28.449497
99: 52.016303 7.366566
100: 52.507314 46.404923
101: 52.762305 24.111940
102: 53.238980 17.766586
103: 53.649095 14.350443
104: 53.767756 9.399043
105: 54.989142 28.141686
106: 55.896355 67.198099
107: 56.332180 55.372897
108: 56.872618 58.985040
109: 57.865069 1.867055
110: 58.002171 17.258084
111: 58.439886 73.215440
112: 58.791702 65.282939
113: 58.833826 27.145492
114: 59.963715 61.035329
115: 61.967077 51.597838
116: 62.463509 9.522130
117: 62.982467 0.113691
118: 63.086057 24.228373
119: 63.092294 42.964318
120: 63.329553 12.411977
121: 63.630090 46.358239
122: 64.649848 60.952269
123: 64.725575 53.693173
124: 65.040819 57.235941
125: 66.046543 8.424745
126: 66.379993 45.652872
127: 66.603318 36.786123
128: 66.845668 47.782734
129: 67.818321 3.744713
130: 68.236619 11.006730
131: 68.595934 8.280584
132: 68.636569 42.792364
